t,z,y,vz,vy,thrust_z,thrust_y,delta,A,e_R,lf,vy_value,wind_y
0.13,0.03985203456884347,1.2412074382801148e-05,0.5094175993365956,7.930001157673252e-05,15.57774229956614,-0.00016128824732182452,1.9847836527300156,1.0,-0.0,0.4114,1.0,0.0
0.14,0.04525674856234763,1.3191857410739562e-05,0.5404713993504165,7.797830279384141e-05,15.49845600165851,-0.00015860002315346505,1.9434343175426338,1.0,-0.0,0.4114,1.0,0.0
0.15,0.05096553101432046,1.3958643649504621e-05,0.5708782451972829,7.667862387650601e-05,15.420821501623958,-0.00015595660558768282,1.9029464214356562,1.0,-0.0,0.4114,1.0,0.0
0.16,0.056972047165210524,1.4712649725649507e-05,0.6006516150890062,7.540060761448851e-05,15.344804387006793,-0.00015335724775301202,1.8633020178514983,1.0,-0.0,0.4114,1.0,0.0
0.17,0.06327009422962371,1.5454088654841868e-05,0.6298047064413186,7.414389291923618e-05,15.270370962277484,-0.00015080121522897702,1.824483534117801,1.0,-0.0,0.4114,1.0,0.0
0.18,0.06985359864686162,1.61831699020599e-05,0.6583504417237911,7.290812472180318e-05,15.197488233896703,-0.00014828778583847235,1.7864737636580044,1.0,-0.0,0.4114,1.0,0.0
0.19,0.07671661338874042,1.6900099440784655e-05,0.6863014741878788,7.169295387247546e-05,15.126123895690522,-0.00014581624944360637,1.7492558583644764,1.0,-0.0,0.4114,1.0,0.0
0.2,0.08385331532349673,1.7605079811205355e-05,0.7136701934756313,7.049803704206997e-05,15.056246314530304,-0.00014338590774495093,1.712813321130393,1.0,-0.0,0.4114,1.0,0.0
0.21,0.09125800263461228,1.8298310177454163e-05,0.7404687311115556,6.932303662488063e-05,14.987824516310923,-0.00014099607408413995,1.6771299985374095,1.0,-0.0,0.4114,1.0,0.0
0.22,0.09892509229341294,1.8979986383886597e-05,0.7667089658800649,6.816762064324325e-05,14.92082817222111,-0.00013864607324976126,1.6421900736950823,1.0,-0.0,0.4114,1.0,0.0
0.23,0.1068491175843219,1.9650301010423523e-05,0.7924025290908968,6.70314626536925e-05,14.855227585299838,-0.0001363352412864865,1.6079780592302815,1.0,-0.0,0.4114,1.0,0.0
0.24,0.11502472568167027,2.0309443426970366e-05,0.8175608097348365,6.591424165468439e-05,14.790993677272759,-0.000134062925307385,1.574478790422238,1.0,-0.0,0.4114,1.0,0.0
0.25,0.12344667527699055,2.0957599846928947e-05,0.8421949595320274,6.481564199585796e-05,14.728097975662909,-0.00013182848330936878,1.5416774184803703,1.0,-0.0,0.4114,1.0,0.0
0.26,0.13210983425574166,2.159495337981705e-05,0.8663158978751102,6.373535328881068e-05,14.66651260116993,-0.00012963128399171592,1.5095594039629097,1.0,-0.0,0.4114,1.0,0.0
0.27,0.14100917742243546,2.2221684083010673e-05,0.8899343166693787,6.267307031936211e-05,14.606210255312224,-0.00012747070657762136,1.4781105103314718,1.0,-0.0,0.4114,1.0,0.0
0.28,0.15013978427315647,2.2837969012623484e-05,0.9130606850721,6.162849296128112e-05,14.547164208326553,-0.00012534614063872422,1.4473167976414238,1.0,-0.0,0.4114,1.0,0.0
0.29,0.15949683681448745,2.3443982273538006e-05,0.9357052541330979,6.060132609145213e-05,14.48934828731975,-0.00012325698592256223,1.4171646163617484,1.0,-0.0,0.4114,1.0,0.0
0.3,0.16907561742787403,2.403989506860257e-05,0.9578780613386584,5.959127950645644e-05,14.432736864667255,-0.00012120265218290426,1.3876406013263924,1.0,-0.0,0.4114,1.0,0.0
0.31,0.1788715067784817,2.4625875747008018e-05,0.9795889350607696,5.859806784054488e-05,14.377304846653354,-0.00011918255901291288,1.3587316658080548,1.0,-0.0,0.4114,1.0,0.0
0.32,0.18887998176761842,2.5202089851857807e-05,1.0008474989136702,5.762141048497877e-05,14.323027662348077,-0.00011719613568108976,1.33042499571942,1.0,-0.0,0.4114,1.0,0.0
0.33,0.19909661352781477,2.576870016694497e-05,1.0216631760196353,5.6661031508716147e-05,14.269881252715825,-0.00011524282096995754,1.3027080439312237,1.0,-0.0,0.4114,1.0,0.0
0.34,0.2095170654596737,2.632586676274918e-05,1.042045193185893,5.5716659580420934e-05,14.217842059950911,-0.00011332206301743229,1.2755685247124473,1.0,-0.0,0.4114,1.0,0.0
0.35000000000000003,0.2201370913096189,2.6873747041666908e-05,1.0620025849945203,5.478802789177289e-05,14.166887017035268,-0.00011143331916084187,1.2489944082828588,1.0,-0.0,0.4114,1.0,0.0
0.36,0.23095253328769025,2.7412495782487473e-05,1.0815441978071345,5.387487408205667e-05,14.1169935375137,-0.00010957605578354577,1.222973915482612,1.0,-0.0,0.4114,1.0,0.0
0.37,0.24195932022455177,2.794226518412756e-05,1.1006786936861526,5.297694016400868e-05,14.068139505482165,-0.00010774974816411335,1.1974955125489732,1.0,-0.0,0.4114,1.0,0.0
0.38,0.25315346576689535,2.8463204908636566e-05,1.1194145542343577,5.2093972450900605e-05,14.02030326578462,-0.00010595388032801736,1.172547906005298,1.0,-0.0,0.4114,1.0,0.0
0.39,0.2645310666104401,2.8975462123484956e-05,1.1377600843544753,5.1225721484839156e-05,13.973463614414106,-0.00010418794490180121,1.1481200376546363,1.0,-0.0,0.4114,1.0,0.0
0.4,0.2760883007697444,2.947918154314757e-05,1.1557234159304237,5.037194196626156e-05,13.927599789113811,-0.00010245144296967831,1.1242010796778432,1.0,-0.0,0.4114,1.0,0.0
0.41000000000000003,0.2878214258840631,2.997450546999364e-05,1.1733125114318732,4.953239268460695e-05,13.882691460173941,-0.00010074388393252312,1.100780429835374,1.0,-0.0,0.4114,1.0,0.0
0.42,0.2997267775585002,3.0461573834495077e-05,1.1905351674437092,4.8706836450144e-05,13.838718721420317,-9.90647853692139e-05,1.0778477067651038,1.0,-0.0,0.4114,1.0,0.0
0.43,0.3118007677397198,3.094052423476443e-05,1.2073990181219654,4.789504002693549e-05,13.795662081390727,-9.7413672900288e-05,1.0553927453834686,1.0,-0.0,0.4114,1.0,0.0
0.44,0.3240398831254974,3.141149197543364e-05,1.2239115385777577,4.7096774066920836e-05,13.753502454695088,-9.579008005387098e-05,1.0334055923783316,1.0,-0.0,0.4114,1.0,0.0
0.45,0.33644068360740464,3.1874610105884616e-05,1.240080048190721,4.6311813045097974e-05,13.712221153555607,-9.419354813384167e-05,1.0118765017970954,1.0,-0.0,0.4114,1.0,0.0
0.46,0.3489998007459388,3.233000945784248e-05,1.2559117138534144,4.553993519578616e-05,13.671799879523197,-9.262362609019595e-05,0.9907959307265776,1.0,-0.0,0.4114,1.0,0.0
0.47000000000000003,0.36171393627742016,3.2777818682342e-05,1.271413553148135,4.478092244995174e-05,13.632220715366465,-9.107987039157232e-05,0.9701545350642222,1.0,-0.0,0.4114,1.0,0.0
0.48,0.37457986065199567,3.321816428607779e-05,1.2865924374575488,4.403456037357911e-05,13.593466117129662,-8.956184489990348e-05,0.9499431653748757,1.0,-0.0,0.4114,1.0,0.0
0.49,0.38759441160210084,3.3651170667148484e-05,1.3014550950105166,4.330063810706941e-05,13.555518906356127,-8.806912074715822e-05,0.9301528628358371,1.0,-0.0,0.4114,1.0,0.0
0.5,0.4007544927407455,3.4076960150204986e-05,1.3160081138644641,4.257894830564985e-05,13.518362262473708,-8.660127621413882e-05,0.9107748552652821,1.0,-0.0,0.4114,1.0,0.0
0.51,0.4140570721890017,3.4495653021012753e-05,1.330257944825621,4.186928708077676e-05,13.48197971533884,-8.51578966112997e-05,0.8918005532352806,1.0,-0.0,0.4114,1.0,0.0
0.52,0.42749918123208586,3.490736756043791e-05,1.3442109043084207,4.117145394251581e-05,13.446355137935948,-8.373857416155352e-05,0.8732215462624212,1.0,-0.0,0.4114,1.0,0.0
0.53,0.4410779130034391,3.531222007786674e-05,1.3578731771353285,4.048525174288308e-05,13.411472739228948,-8.234290788503162e-05,0.8550295990814575,1.0,-0.0,0.4114,1.0,0.0
0.54,0.45479042119622254,3.5710324944068054e-05,1.3712508192783426,3.981048662013097e-05,13.37731705716168,-8.097050348576616e-05,0.8372166479947507,1.0,-0.0,0.4114,1.0,0.0
0.55,0.46863391880165634,3.6101794623507685e-05,1.3843497605433772,3.9146967943963155e-05,13.343872951804144,-7.962097324026194e-05,0.8197747972960807,1.0,-0.0,0.4114,1.0,0.0
0.56,0.4826056768736436,3.648673970612432e-05,1.3971758071987235,3.8494508261663105e-05,13.311125598641556,-7.829393588792631e-05,0.8026963157744484,1.0,-0.0,0.4114,1.0,0.0
0.5700000000000001,0.4967030233191311,3.6865268938575525e-05,1.40973464454875,3.785292324512094e-05,13.279060482003192,-7.698901652332621e-05,0.785973633283389,1.0,-0.0,0.4114,1.0,0.0
0.58,0.5109233417136709,3.723748925496296e-05,1.4220318394539844,3.7222031638743604e-05,13.247663388628126,-7.570584649024188e-05,0.7695993373872395,1.0,-0.0,0.4114,1.0,0.0
0.59,0.5248474034749911,3.7603505807045295e-05,1.3924061761320263,3.660165520823361e-05,8.216920401365039,-7.444406327748721e-05,0.7535661700758943,1.0,-0.0,0.4114,1.0,0.0
0.6,0.5384813806162839,3.796342199394751e-05,1.3633977141292757,3.599161869022196e-05,8.290984559669933,-7.320331041646723e-05,43.10792009030385,1.0,-0.0,0.4114,1.0,0.0
0.61,0.5518313165671331,3.831733949137492e-05,1.3349935950849159,3.539174974274082e-05,8.363505714676812,-7.198323738044392e-05,1.777574540690639,1.0,-0.0,0.4114,1.0,0.0
0.62,0.5649031288523396,3.866535828034014e-05,1.3071812285206468,3.480187889652214e-05,8.43451601228771,-7.078349948548164e-05,1.7405418824936683,1.0,-0.0,0.4114,1.0,0.0
0.63,0.5777026117149376,3.900757667541122e-05,1.2799482862598,3.422183950710827e-05,8.504046928698383,-6.960375779304428e-05,1.704280735596566,1.0,-0.0,0.4114,1.0,0.0
0.64,0.5902354386845649,3.9344091352488834e-05,1.2532826969627209,3.365146770776114e-05,8.5721292843505,-6.844367901421654e-05,1.6687750268885368,1.0,-0.0,0.4114,1.0,0.0
0.65,0.6025071650923248,3.96749973761204e-05,1.2271726407759975,3.309060236315659e-05,8.638793257593198,-6.730293541552228e-05,1.6340090181129567,1.0,-0.0,0.4114,1.0,0.0
0.66,0.6145232305332564,4.000038822635891e-05,1.2016065440931643,3.253908502385088e-05,8.704068398060006,-6.618120472631318e-05,1.5999672988931826,1.0,-0.0,0.4114,1.0,0.0
0.67,0.626288961277502,4.032035582517397e-05,1.1765730744245566,3.199675988150634e-05,8.76798363976709,-6.507817004770177e-05,1.566634779902281,1.0,-0.0,0.4114,1.0,0.0
0.68,0.6378095726312425,4.063499056242261e-05,1.152061135374045,3.146347372486362e-05,8.830567313938609,-6.399351976301268e-05,1.533996686172589,1.0,-0.0,0.4114,1.0,0.0
0.6900000000000001,0.6490901712484467,4.094438132138709e-05,1.1280598617204192,3.093907589644803e-05,8.891847161564888,-6.292694744972723e-05,1.5020385505485505,1.0,-0.0,0.4114,1.0,0.0
0.7000000000000001,0.6601357573944592,4.124861550388707e-05,1.1045586146012438,3.0423418249997783e-05,8.951850345698952,-6.187815179289606e-05,1.470746207272002,1.0,-0.0,0.4114,1.0,0.0
0.71,0.6709512271624297,4.1547779054973094e-05,1.0815469767970511,2.9916355108601967e-05,9.01060346349689,-6.0846836499995566e-05,1.4401057857054185,1.0,-0.0,0.4114,1.0,0.0
0.72,0.6815413746435676,4.184195648720846e-05,1.0590147481137793,2.941774322353658e-05,9.068132558007372,-5.9832710217203935e-05,1.4101037041810707,1.0,-0.0,0.4114,1.0,0.0
0.73,0.6919108940521816,4.213123090454633e-05,1.036951940861409,2.8927441733786864e-05,9.124463129715553,-5.883548644707316e-05,1.380726663983423,1.0,-0.0,0.4114,1.0,0.0
0.74,0.7020643818064496,4.241568402580878e-05,1.0153487754267962,2.8445312126244514e-05,9.179620147846478,-5.785488346757373e-05,1.3519616434512802,1.0,-0.0,0.4114,1.0,0.0
0.75,0.712006338565837,4.2695396207774465e-05,0.994195675938738,2.7971218196568558e-05,9.23362806143301,-5.689062425248903e-05,1.3237958922086124,1.0,-0.0,0.4114,1.0,0.0
0.76,0.7217411712260704,4.2970446467881454e-05,0.9734832660233477,2.7505026010698764e-05,9.286510810153155,-5.5942436393137115e-05,1.296216925511883,1.0,-0.0,0.4114,1.0,0.0
0.77,0.731273194872549,4.324091250655156e-05,0.9532023646478612,2.7046603867010746e-05,9.338291834941632,-5.501005202139753e-05,1.2692125187147072,1.0,-0.0,0.4114,1.0,0.0
0.78,0.7406066346930593,4.350687072914258e-05,0.9333439820510308,2.659582225910203e-05,9.388994088380347,-5.409320773402149e-05,1.242770701851311,1.0,-0.0,0.4114,1.0,0.0
0.79,0.7497456278506424,4.376839626753457e-05,0.913899315758301,2.6152553839198586e-05,9.438640044872423,-5.319164451820406e-05,1.2168797543292706,1.0,-0.0,0.4114,1.0,0.0
0.8,0.7586942253174424,4.402556300135629e-05,0.894859746680003,2.571667338217146e-05,9.487251710604248,-5.230510767839717e-05,1.1915281997346903,1.0,-0.0,0.4114,1.0,0.0
0.81,0.7674563936703507,4.427844357885782e-05,0.8762168352908363,2.528805775015334e-05,9.534850633299992,-5.143334676434292e-05,1.1667048007449023,1.0,-0.0,0.4114,1.0,0.0
0.8200000000000001,0.7760360168492401,4.452710943743527e-05,0.8579623178889438,2.486658585774502e-05,9.58145791177291,-5.057611550030668e-05,1.1423985541481785,1.0,-0.0,0.4114,1.0,0.0
0.8300000000000001,0.7844368978785693,4.477163082381329e-05,0.8400881029329241,2.445213863780199e-05,9.62709420527764,-4.973317171549004e-05,1.1185986859653083,1.0,-0.0,0.4114,1.0,0.0
0.84,0.7926627605531208,4.501207681389121e-05,0.8225862674551548,2.4044599007791396e-05,9.67177974266769,-4.890427727560398e-05,1.095294646674778,1.0,-0.0,0.4114,1.0,0.0
0.85,0.8007172510886191,4.524851533225831e-05,0.8054490535498391,2.364385183670993e-05,9.715534331362113,-4.808919801558279e-05,1.072476106536322,1.0,-0.0,0.4114,1.0,0.0
0.86,0.8086039397379613,4.5481013171383845e-05,0.7886688649342174,2.3249783912553235e-05,9.758377366125401,-4.728770367341986e-05,1.0501329510119408,1.0,-0.0,0.4114,1.0,0.0
0.87,0.8163263223737756,4.570963601048712e-05,0.7722382635814212,2.2862283910327667e-05,9.800327837664456,-4.649956782510647e-05,1.0282552762828163,1.0,-0.0,0.4114,1.0,0.0
0.88,0.8238878220380104,4.593444843409307e-05,0.756149966423475,2.248124236059537e-05,9.841404341046447,-4.5724567820655334e-05,1.0068333848593907,1.0,-0.0,0.4114,1.0,0.0
0.89,0.8312917904592402,4.615551395027851e-05,0.740396842122986,2.2106551618543725e-05,9.881625083941312,-4.496248472119074e-05,0.9858577812822618,1.0,-0.0,0.4114,1.0,0.0
0.9,0.838541509538361,4.6372895008614214e-05,0.7249719079120904,2.17381058335705e-05,9.921007894692535,-4.421310323708745e-05,0.965319167914135,1.0,-0.0,0.4114,1.0,0.0
0.91,0.8456401928033336,4.658665301780798e-05,0.7098683264972552,2.137580091937602e-05,9.959570230219775,-4.3476211667141e-05,0.9452084408178036,1.0,-0.0,0.4114,1.0,0.0
0.92,0.8525909868336192,4.679684836305352e-05,0.6950794030285623,2.101953452455399e-05,9.997329183756863,-4.275160183875204e-05,0.925516685721027,1.0,-0.0,0.4114,1.0,0.0
0.93,0.8593969726549405,4.700354042309024e-05,0.6805985821321339,2.0669206003672547e-05,10.034301492428595,-4.203906904910798e-05,0.906235174065263,1.0,-0.0,0.4114,1.0,0.0
0.9400000000000001,0.8660611671049844,4.7206787586978614e-05,0.6664194450043811,2.0324716388837494e-05,10.070503544669666,-4.1338412007345094e-05,0.8873553591363481,1.0,-0.0,0.4114,1.0,0.0
0.9500000000000001,0.8725865241706523,4.740664727059591e-05,0.6525357065667898,1.998596836172956e-05,10.105951387489048,-4.064943277767499e-05,0.868868872276426,1.0,-0.0,0.4114,1.0,0.0
0.96,0.8789759362974521,4.760317593285699e-05,0.6389412126799817,1.965286622610786e-05,10.140660733583026,-3.997193672345912e-05,0.8507675191739483,1.0,-0.0,0.4114,1.0,0.0
0.97,0.8852322356716102,4.779642909166471e-05,0.6256299374158154,1.9325315880771724e-05,10.174646968300046,-3.930573245221572e-05,0.8330432762323987,1.0,-0.0,0.4114,1.0,0.0
0.98,0.8913581954754735,4.798646133959444e-05,0.6125959803863192,1.9003224792973302e-05,10.207925156460462,-3.865063176154345e-05,0.8156882870125525,1.0,-0.0,0.4114,1.0,0.0
0.99,0.8973565311167562,4.8173326359317176e-05,0.5998335641282709,1.8686501972273397e-05,10.240510049034203,-3.8006449585946605e-05,0.7986948587510394,1.0,-0.0,0.4114,1.0,0.0
1.0,0.9032299014321788,4.835707693876551e-05,0.5873370315422654,1.8375057944833135e-05,10.272416089679323,-3.737300394454679e-05,0.7820554589497233,1.0,-0.0,0.4114,1.0,0.0
1.01,0.9089809098660302,4.853776498604685e-05,0.5751008433851348,1.806880472813422e-05,10.303657421144337,-3.675011588966627e-05,0.7657627120373022,1.0,-0.0,0.4114,1.0,0.0
1.02,0.9146121056241763,4.8715441544108056e-05,0.5631195758146111,1.7767655806120622e-05,10.334247891537164,-3.613760945626844e-05,0.7498093960996466,1.0,-0.0,0.4114,1.0,0.0
1.03,0.9201259848040276,4.8890156805155606e-05,0.5513879179851401,1.747152610475466e-05,10.364201060463472,-3.5535311612241244e-05,0.7341884396794331,1.0,-0.0,0.4114,1.0,0.0
1.04,0.9255249915009655,4.9061960124835414e-05,0.539900669693783,1.7180331967980586e-05,10.39353020503715,-3.494305220950932e-05,0.7188929186401367,1.0,-0.0,0.4114,1.0,0.0
1.05,0.9308115188917171,4.92309000361763e-05,0.5286527390751625,1.6893991134088866e-05,10.422248325765542,-3.436066393596117e-05,0.7039160530983439,1.0,-0.0,0.4114,1.0,0.0
1.06,0.9359879102951614,4.9397024263301046e-05,0.5176391403444299,1.6612422712474476e-05,10.450368152312095,-3.378798226817773e-05,0.6892512044176081,1.0,-0.0,0.4114,1.0,0.0
1.07,0.941056460211034,4.9560379734908875e-05,0.5068549915872543,1.6335547160782647e-05,10.477902149138925,-3.322484542494895e-05,0.6748918722663523,1.0,-0.0,0.4114,1.0,0.0
1.08,0.9460194153369925,4.972101259753323e-05,0.4962955125958532,1.6063286262435596e-05,10.504862521031864,-3.2671094321565294e-05,0.6608316917360195,1.0,-0.0,0.4114,1.0,0.0
1.09,0.9508789755644936,4.987896822857857e-05,0.48595602275010624,1.57955631045339e-05,10.531261218510368,-3.212657252487119e-05,0.6470644305197788,1.0,-0.0,0.4114,1.0,0.0
1.1,0.9556372949539218,5.003429124913983e-05,0.47583193894281234,1.5532302056126242e-05,10.557109943124734,-3.15911262090678e-05,0.6335839861508265,1.0,-0.0,0.4114,1.0,0.0
1.11,0.9602964826894035,5.018702553660825e-05,0.4659187735481704,1.5273428746841423e-05,10.58242015264297,-3.1064604112252484e-05,0.6203843832962341,1.0,-0.0,0.4114,1.0,0.0
1.12,0.9648586040137294,5.0337214237067014e-05,0.4562121324325835,1.5018870045876562e-05,10.607203066129575,-3.0546857493682846e-05,0.6074597711091441,1.0,-0.0,0.4114,1.0,0.0
1.1300000000000001,0.9693256811437984,5.048489977748037e-05,0.4467077130069047,1.4768554041335569e-05,10.631469668918541,-3.0037740091753124e-05,0.5948044206348767,1.0,-0.0,0.4114,1.0,0.0
1.1400000000000001,0.973699694166991,5.0630123877679485e-05,0.43740130231926083,1.4522410019912053e-05,10.655230717482738,-2.9537108082671138e-05,0.5824127222718355,1.0,-0.0,0.4114,1.0,0.0
1.1500000000000001,0.9779825819188671,5.077292756214859e-05,0.42828877518760955,1.42803684469109e-05,10.678496744201848,-2.9044820039824106e-05,0.5702791832846676,1.0,-0.0,0.4114,1.0,0.0
1.16,0.9821762428425791,5.091335117161462e-05,0.41936609237120104,1.4042360946602899e-05,10.701278062030976,-2.85607368938218e-05,0.5583984253699849,1.0,-0.0,0.4114,1.0,0.0
1.17,0.9862825358303804,5.105143437444369e-05,0.4106292987801343,1.3808320282906844e-05,10.723584769071998,-2.8084721893205797e-05,0.5467651822718169,1.0,-0.0,0.4114,1.0,0.0
1.18,0.9903032810476026,5.1187216177847626e-05,0.40207452172221486,1.357818034039367e-05,10.745426753049664,-2.7616640565813687e-05,0.5353742974476239,1.0,-0.0,0.4114,1.0,0.0
1.19,0.9942402607394659,5.13207349389037e-05,0.3936979691863354,1.3351876105607232e-05,10.766813695694463,-2.715636068078734e-05,0.5242207217829176,1.0,-0.0,0.4114,1.0,0.0
1.2,0.9980952200210821,5.145202837539066e-05,0.38549592816162004,1.3129343648696475e-05,10.787755077034161,-2.6703752211214464e-05,0.5132995113522691,1.0,-0.0,0.4114,1.0,0.0
1.21,1.001869867650998,5.1581133576444196e-05,0.37746476299158627,1.2910520105353769e-05,10.80826017959595,-2.625868729739295e-05,0.5026058252289204,1.0,-0.0,0.4114,1.0,0.0
1.22,1.005565876788624,5.170808701303474e-05,0.3696009137625949,1.2695343659054343e-05,10.828338092521035,-2.5821040210707538e-05,0.4921349233382152,1.0,-0.0,0.4114,1.0,0.0
1.23,1.0091848857358827,5.183292454827065e-05,0.36190089472587417,1.2483753523591767e-05,10.847997715593513,-2.5390687318108687e-05,0.4818821643569615,1.0,-0.0,0.4114,1.0,0.0
1.24,1.0127284986634069,5.19556814475297e-05,0.35436129275241846,1.2275689925904557e-05,10.867247763185315,-2.4967507047183533e-05,0.47184300365570475,1.0,-0.0,0.4114,1.0,0.0
1.25,1.0161982863216077,5.207639238842159e-05,0.3469787658200764,1.207109408918906e-05,10.886096768118954,-2.4551379851809115e-05,0.46201299128493956,1.0,-0.0,0.4114,1.0,0.0
1.26,1.0195957867369292,5.219509147058453e-05,0.33975004153215815,1.1869908216293825e-05,10.904553085449809,-2.414218817837812e-05,0.45238777000179636,1.0,-0.0,0.4114,1.0,0.0
1.27,1.0229225058935982,5.231181222531844e-05,0.33267191566690485,1.1672075473390788e-05,10.922624896169605,-2.373981643258765e-05,0.44296307333923945,1.0,-0.0,0.4114,1.0,0.0
1.28,1.02617991840117,5.2426587625057624e-05,0.3257412507571777,1.1477539973918635e-05,10.940320210832738,-2.3344150946781576e-05,0.4337347237148009,1.0,-0.0,0.4114,1.0,0.0
1.29,1.0293694681481673,5.253945009268556e-05,0.3189549746997365,1.1286246762793831e-05,10.957646873107056,-2.295507994783727e-05,0.4246986305786425,1.0,-0.0,0.4114,1.0,0.0
1.3,1.0324925689421023,5.265043151069441e-05,0.312310079393492,1.1098141800884827e-05,10.974612563250659,-2.2572493525587663e-05,0.4158507886003996,1.0,-0.0,0.4114,1.0,0.0
1.31,1.0355506051361636,5.2759563230191863e-05,0.3058036194061276,1.091317194974507e-05,10.991224801516271,-2.2196283601769654e-05,0.40718727589415743,1.0,-0.0,0.4114,1.0,0.0
1.32,1.0385449322428486,5.286687607975787e-05,0.29943271066849997,1.0731284956600506e-05,11.007490951484682,-2.182634389949014e-05,0.39870425227952677,1.0,-0.0,0.4114,1.0,0.0
1.33,1.041476877534811,5.2972400374153746e-05,0.29319452919623956,1.0552429439587318e-05,11.02341822332875,-2.146256991320101e-05,0.3903979575795692,1.0,-0.0,0.4114,1.0,0.0
1.34,1.044347740633191,5.3076165922886106e-05,0.28708630983798455,1.037655487323575e-05,11.039013677009402,-2.1104858879174636e-05,0.38226470995445555,1.0,-0.0,0.4114,1.0,0.0
1.35,1.047158794083688,5.317820203862807e-05,0.2811053450496932,1.020361157419588e-05,11.05428422540504,-2.07531097464715e-05,0.3743009042689157,1.0,-0.0,0.4114,1.0,0.0
1.36,1.0499112839206328,5.327853754550008e-05,0.27524898369449124,1.0033550687201354e-05,11.069236637375766,-2.040722314839176e-05,0.3665030104945804,1.0,-0.0,0.4114,1.0,0.0
1.37,1.052606430219308,5.337720078721275e-05,0.26951462986752267,9.866324171267068e-06,11.083877540763773,-2.0067101374402707e-05,0.3588675721450019,1.0,-0.0,0.4114,1.0,0.0
1.3800000000000001,1.0552454276367609,5.347421963507392e-05,0.26389974174528263,9.701884786116932e-06,11.098213425331194,-1.9732648342534136e-05,0.35139120474382163,1.0,-0.0,0.4114,1.0,0.0
1.3900000000000001,1.0578294459413502,5.3569621495862297e-05,0.25840183045892257,9.54018607883786e-06,11.112250645636793,-1.9403769572233864e-05,0.3440705943243302,1.0,-0.0,0.4114,1.0,0.0
1.4000000000000001,1.0603596305312606,5.366343331956986e-05,0.25301845899102837,9.381182370756226e-06,11.125995423852693,-1.908037215767572e-05,0.33690249596053223,1.0,-0.0,0.4114,1.0,0.0
1.41,1.0628371029422143,5.375568160701519e-05,0.24774724109538196,9.224828744533072e-06,11.13945385252243,-1.8762364741512452e-05,0.3298837323291637,1.0,-0.0,0.4114,1.0,0.0
1.42,1.0652629613446065,5.384639241732993e-05,0.24258584023922816,9.071081031474418e-06,11.152631897261545,-1.8449657489066144e-05,0.3230111923005446,1.0,-0.0,0.4114,1.0,0.0
1.43,1.0676382810302822,5.393559137532046e-05,0.23753196856757758,8.919895799053104e-06,11.16553539940193,-1.8142162062948836e-05,0.3162818295604544,1.0,-0.0,0.4114,1.0,0.0
1.44,1.0699641148891732,5.402330367870685e-05,0.2325833858890864,8.771230338638611e-06,11.178170078581056,-1.7839791598106207e-05,0.30969266125917094,1.0,-0.0,0.4114,1.0,0.0
1.45,1.0722414938760039,5.410955410524116e-05,0.22773789868306374,8.625042653431424e-06,11.190541535277283,-1.7542460677277222e-05,0.30324076668946787,1.0,-0.0,0.4114,1.0,0.0
1.46,1.0744714274672755,5.419436701970715e-05,0.22299335912716658,8.481291446598494e-06,11.202655253292342,-1.7250085306862847e-05,0.2969232859920557,1.0,-0.0,0.4114,1.0,0.0
1.47,1.076654904108729,5.4277766380803215e-05,0.21834766414535062,8.339936109606488e-06,11.214516602182083,-1.6962582893196988e-05,0.29073741888803284,1.0,-0.0,0.4114,1.0,0.0
1.48,1.0787928916534855,5.435977574791071e-05,0.21379875447565583,8.200936710749484e-06,11.226130839636625,-1.6679872219212977e-05,0.2846804234371454,1.0,-0.0,0.4114,1.0,0.0
1.49,1.0808863377910596,5.444041828774939e-05,0.209344613757413,8.064253983867906e-06,11.237503113810861,-1.640187342149897e-05,0.27874961482305904,1.0,-0.0,0.4114,1.0,0.0
1.5,1.0829361704674343,5.451971678092194e-05,0.2049832676374669,7.929849317255491e-06,11.248638465606469,-1.6128507967735812e-05,0.27294236416273143,1.0,-0.0,0.4114,1.0,0.0
1.51,1.0849432982963845,5.459769362834945e-05,0.20071278289501968,7.797684742751165e-06,11.259541830906333,-1.5859698634510983e-05,0.26725609734150246,1.0,-0.0,0.4114,1.0,0.0
1.52,1.0869086109622315,5.467437085759958e-05,0.19653126658470677,7.66772292501273e-06,11.270218042762451,-1.559536948550233e-05,0.2616882938718408,1.0,-0.0,0.4114,1.0,0.0
1.53,1.0888329796142067,5.4749770129109275e-05,0.19243686519752537,7.539927150969351e-06,11.280671833538234,-1.533544585002546e-05,0.256236485776315,1.0,-0.0,0.4114,1.0,0.0
1.54,1.0907172572525992,5.4823912742303776e-05,0.1884277638392436,7.414261319449853e-06,11.290907837006188,-1.5079854301938703e-05,0.25089825649342756,1.0,-0.0,0.4114,1.0,0.0
1.55,1.0925622791068583,5.489681964161361e-05,0.18450218542592603,7.290689930983882e-06,11.300930590401892,-1.4828522638899705e-05,0.2456712398066712,1.0,-0.0,0.4114,1.0,0.0
1.56,1.0943688630058206,5.496851142239134e-05,0.18065838989621924,7.169178077773086e-06,11.310744536435186,-1.4581379861967764e-05,0.2405531187955151,1.0,-0.0,0.4114,1.0,0.0
1.57,1.096137809740221,5.5039008336729635e-05,0.176894673440048,7.049691433829439e-06,11.320354025259451,-1.4338356155546172e-05,0.23554162480842553,1.0,-0.0,0.4114,1.0,0.0
