rule_id,seed,escala_b,n_cajas,diam_real_orig,diam_real_corr,diam_null_orig,diam_null_corr,giant_real,n_aristas,holon_real,holon_null_valor,tam_comp_medida,tam_gigante,n_componentes,n_aislados,descarrila
A0-B0-C0-r36,20264304,16,217,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,4779,1.33559004004926,1.5049824814220845,217,217,1,0,False
A0-B0-C0-r37,20264401,1,2000,5.0,5.0,4.333333333333333,4.333333333333333,1.0,12504,1.4935968759188571,1.4856002307006853,2000,2000,1,0,False
A0-B0-C0-r37,20264401,2,1055,4.0,4.0,4.0,4.0,1.0,11394,1.4935968759188571,1.4856002307006853,1055,1055,1,0,False
A0-B0-C0-r37,20264401,4,586,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,10452,1.4935968759188571,1.4856002307006853,586,586,1,0,False
A0-B0-C0-r37,20264401,8,333,4.0,4.0,3.0,3.0,1.0,8928,1.4935968759188571,1.4856002307006853,333,333,1,0,False
A0-B0-C0-r37,20264401,16,199,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,5741,1.4935968759188571,1.4856002307006853,199,199,1,0,False
A0-B0-C0-r38,20264498,1,2000,4.0,4.0,4.0,4.0,1.0,16631,1.873960332143467,1.5286796480566196,2000,2000,1,0,False
A0-B0-C0-r38,20264498,2,1037,3.0,3.0,3.0,3.0,1.0,15450,1.873960332143467,1.5286796480566196,1037,1037,1,0,False
A0-B0-C0-r38,20264498,4,562,3.0,3.0,3.0,3.0,1.0,14299,1.873960332143467,1.5286796480566196,562,562,1,0,False
A0-B0-C0-r38,20264498,8,314,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,11892,1.873960332143467,1.5286796480566196,314,314,1,0,False
A0-B0-C0-r38,20264498,16,182,2.0,2.0,2.0,2.0,1.0,7067,1.873960332143467,1.5286796480566196,182,182,1,0,False
A0-B0-C0-r39,20264595,1,2000,4.0,4.0,4.0,4.0,1.0,18009,1.9708782385439687,1.48473106143212,2000,2000,1,0,False
A0-B0-C0-r39,20264595,2,1040,3.0,3.0,3.0,3.0,1.0,16794,1.9708782385439687,1.48473106143212,1040,1040,1,0,False
A0-B0-C0-r39,20264595,4,547,3.0,3.0,3.0,3.0,1.0,15494,1.9708782385439687,1.48473106143212,547,547,1,0,False
A0-B0-C0-r39,20264595,8,294,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,12723,1.9708782385439687,1.48473106143212,294,294,1,0,False
A0-B0-C0-r39,20264595,16,173,2.0,2.0,2.0,2.0,1.0,7282,1.9708782385439687,1.48473106143212,173,173,1,0,False
A0-B0-C0-r40,20264692,1,2000,6.0,6.0,5.0,5.0,1.0,9861,1.2929101585224805,1.5255759751833733,2000,2000,1,0,False
A0-B0-C0-r40,20264692,2,1068,5.0,5.0,4.0,4.0,1.0,8799,1.2929101585224805,1.5255759751833733,1068,1068,1,0,False
A0-B0-C0-r40,20264692,4,585,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,8009,1.2929101585224805,1.5255759751833733,585,585,1,0,False
A0-B0-C0-r40,20264692,8,344,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,6743,1.2929101585224805,1.5255759751833733,344,344,1,0,False
A0-B0-C0-r40,20264692,16,208,3.0,3.0,3.0,3.0,1.0,4484,1.2929101585224805,1.5255759751833733,208,208,1,0,False
A0-B0-C0-r41,20264789,1,2000,5.0,5.0,4.0,4.0,1.0,13842,2.1356430116989684,1.5232854656212218,2000,2000,1,0,False
A0-B0-C0-r41,20264789,2,1045,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,12702,2.1356430116989684,1.5232854656212218,1045,1045,1,0,False
A0-B0-C0-r41,20264789,4,570,3.0,3.0,3.0,3.0,1.0,11676,2.1356430116989684,1.5232854656212218,570,570,1,0,False
A0-B0-C0-r41,20264789,8,323,3.0,3.0,3.0,3.0,1.0,9862,2.1356430116989684,1.5232854656212218,323,323,1,0,False
A0-B0-C0-r41,20264789,16,191,2.0,2.0,2.0,2.0,1.0,6234,2.1356430116989684,1.5232854656212218,191,191,1,0,False
A0-B0-C0-r42,20264886,1,2000,4.0,4.0,4.666666666666667,4.666666666666667,1.0,14331,1.9217725245052504,1.5524263979525308,2000,2000,1,0,False
A0-B0-C0-r42,20264886,2,1047,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,13216,1.9217725245052504,1.5524263979525308,1047,1047,1,0,False
A0-B0-C0-r42,20264886,4,574,3.0,3.0,3.0,3.0,1.0,12143,1.9217725245052504,1.5524263979525308,574,574,1,0,False
A0-B0-C0-r42,20264886,8,318,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,10201,1.9217725245052504,1.5524263979525308,318,318,1,0,False
A0-B0-C0-r42,20264886,16,196,2.0,2.0,2.0,2.0,1.0,6495,1.9217725245052504,1.5524263979525308,196,196,1,0,False
A0-B0-C0-r43,20264983,1,2000,4.0,4.0,4.0,4.0,1.0,16932,1.937902523799561,1.5637119548339202,2000,2000,1,0,False
A0-B0-C0-r43,20264983,2,1037,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,15751,1.937902523799561,1.5637119548339202,1037,1037,1,0,False
A0-B0-C0-r43,20264983,4,555,3.0,3.0,3.0,3.0,1.0,14517,1.937902523799561,1.5637119548339202,555,555,1,0,False
A0-B0-C0-r43,20264983,8,314,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,12074,1.937902523799561,1.5637119548339202,314,314,1,0,False
A0-B0-C0-r43,20264983,16,174,2.0,2.0,2.0,2.0,1.0,7077,1.937902523799561,1.5637119548339202,174,174,1,0,False
A0-B0-C0-r44,20265080,1,2000,4.0,4.0,4.0,4.0,1.0,20432,2.0772467727383335,1.4921951313221113,2000,2000,1,0,False
A0-B0-C0-r44,20265080,2,1033,3.0,3.0,3.0,3.0,1.0,19167,2.0772467727383335,1.4921951313221113,1033,1033,1,0,False
A0-B0-C0-r44,20265080,4,552,3.0,3.0,3.0,3.0,1.0,17724,2.0772467727383335,1.4921951313221113,552,552,1,0,False
A0-B0-C0-r44,20265080,8,298,2.0,2.0,2.0,2.0,1.0,14318,2.0772467727383335,1.4921951313221113,298,298,1,0,False
A0-B0-C0-r44,20265080,16,171,2.0,2.0,2.0,2.0,1.0,7603,2.0772467727383335,1.4921951313221113,171,171,1,0,False
A0-B0-C0-r45,20265177,1,2000,4.0,4.0,4.0,4.0,1.0,16358,2.036165004230531,1.4642500766010604,2000,2000,1,0,False
A0-B0-C0-r45,20265177,2,1038,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,15191,2.036165004230531,1.4642500766010604,1038,1038,1,0,False
A0-B0-C0-r45,20265177,4,555,3.0,3.0,3.0,3.0,1.0,13991,2.036165004230531,1.4642500766010604,555,555,1,0,False
A0-B0-C0-r45,20265177,8,309,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,11663,2.036165004230531,1.4642500766010604,309,309,1,0,False
A0-B0-C0-r45,20265177,16,185,2.0,2.0,2.0,2.0,1.0,6982,2.036165004230531,1.4642500766010604,185,185,1,0,False
A0-B0-C0-r46,20265274,1,2000,4.0,4.0,4.0,4.0,1.0,19376,2.1229858721278063,1.5518772908161254,2000,2000,1,0,False
A0-B0-C0-r46,20265274,2,1032,3.0,3.0,3.0,3.0,1.0,18132,2.1229858721278063,1.5518772908161254,1032,1032,1,0,False
A0-B0-C0-r46,20265274,4,543,3.0,3.0,3.0,3.0,1.0,16766,2.1229858721278063,1.5518772908161254,543,543,1,0,False
A0-B0-C0-r46,20265274,8,290,2.0,2.0,2.0,2.0,1.0,13690,2.1229858721278063,1.5518772908161254,290,290,1,0,False
A0-B0-C0-r46,20265274,16,175,2.0,2.0,2.0,2.0,1.0,7430,2.1229858721278063,1.5518772908161254,175,175,1,0,False
A0-B0-C0-r47,20265371,1,2000,4.0,4.0,4.0,4.0,1.0,18872,1.8109031952761308,1.5215067814980934,2000,2000,1,0,False
A0-B0-C0-r47,20265371,2,1027,3.0,3.0,3.0,3.0,1.0,17623,1.8109031952761308,1.5215067814980934,1027,1027,1,0,False
A0-B0-C0-r47,20265371,4,547,3.0,3.0,3.0,3.0,1.0,16311,1.8109031952761308,1.5215067814980934,547,547,1,0,False
A0-B0-C0-r47,20265371,8,312,2.0,2.0,2.0,2.0,1.0,13458,1.8109031952761308,1.5215067814980934,312,312,1,0,False
A0-B0-C0-r47,20265371,16,175,2.0,2.0,2.0,2.0,1.0,7496,1.8109031952761308,1.5215067814980934,175,175,1,0,False
A0-B0-C0-r48,20265468,1,2000,6.0,6.0,5.666666666666667,5.666666666666667,1.0,9070,1.3754954505023307,1.5299829329441823,2000,2000,1,0,False
A0-B0-C0-r48,20265468,2,1079,5.0,5.0,4.333333333333333,4.333333333333333,1.0,8037,1.3754954505023307,1.5299829329441823,1079,1079,1,0,False
A0-B0-C0-r48,20265468,4,595,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7245,1.3754954505023307,1.5299829329441823,595,595,1,0,False
A0-B0-C0-r48,20265468,8,361,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,6140,1.3754954505023307,1.5299829329441823,361,361,1,0,False
A0-B0-C0-r48,20265468,16,243,4.0,4.0,3.0,3.0,1.0,4232,1.3754954505023307,1.5299829329441823,243,243,1,0,False
A0-B0-C0-r49,20265565,1,2000,6.0,6.0,5.0,5.0,1.0,9509,1.4573446110541688,1.4727112005230116,2000,2000,1,0,False
A0-B0-C0-r49,20265565,2,1070,5.0,5.0,4.0,4.0,1.0,8473,1.4573446110541688,1.4727112005230116,1070,1070,1,0,False
A0-B0-C0-r49,20265565,4,603,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7652,1.4573446110541688,1.4727112005230116,603,603,1,0,False
A0-B0-C0-r49,20265565,8,351,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,6485,1.4573446110541688,1.4727112005230116,351,351,1,0,False
A0-B0-C0-r49,20265565,16,239,3.0,3.0,3.0,3.0,1.0,4434,1.4573446110541688,1.4727112005230116,239,239,1,0,False
A0-B0-C0-r50,20265662,1,2000,5.0,5.0,5.0,5.0,1.0,11427,1.4635761386641082,1.547215482812825,2000,2000,1,0,False
A0-B0-C0-r50,20265662,2,1061,4.0,4.0,4.0,4.0,1.0,10347,1.4635761386641082,1.547215482812825,1061,1061,1,0,False
A0-B0-C0-r50,20265662,4,576,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,9460,1.4635761386641082,1.547215482812825,576,576,1,0,False
A0-B0-C0-r50,20265662,8,341,3.0,3.0,3.0,3.0,1.0,8088,1.4635761386641082,1.547215482812825,341,341,1,0,False
A0-B0-C0-r50,20265662,16,203,3.0,3.0,2.0,2.0,1.0,5212,1.4635761386641082,1.547215482812825,203,203,1,0,False
A0-B0-C0-r51,20265759,1,2000,4.0,4.0,4.0,4.0,1.0,18447,1.9373547193964122,1.5602074251132765,2000,2000,1,0,False
A0-B0-C0-r51,20265759,2,1038,3.0,3.0,3.0,3.0,1.0,17245,1.9373547193964122,1.5602074251132765,1038,1038,1,0,False
A0-B0-C0-r51,20265759,4,550,3.0,3.0,3.0,3.0,1.0,15940,1.9373547193964122,1.5602074251132765,550,550,1,0,False
A0-B0-C0-r51,20265759,8,302,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13111,1.9373547193964122,1.5602074251132765,302,302,1,0,False
A0-B0-C0-r51,20265759,16,175,2.0,2.0,2.0,2.0,1.0,7396,1.9373547193964122,1.5602074251132765,175,175,1,0,False
A0-B0-C0-r52,20265856,1,2000,5.0,5.0,5.0,5.0,1.0,11105,1.5563899876971996,1.5994469472623596,2000,2000,1,0,False
A0-B0-C0-r52,20265856,2,1054,4.0,4.0,4.0,4.0,1.0,10013,1.5563899876971996,1.5994469472623596,1054,1054,1,0,False
A0-B0-C0-r52,20265856,4,573,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,9127,1.5563899876971996,1.5994469472623596,573,573,1,0,False
A0-B0-C0-r52,20265856,8,337,3.0,3.0,3.0,3.0,1.0,7727,1.5563899876971996,1.5994469472623596,337,337,1,0,False
A0-B0-C0-r52,20265856,16,201,3.0,3.0,2.0,2.0,1.0,5027,1.5563899876971996,1.5994469472623596,201,201,1,0,False
A0-B0-C0-r53,20265953,1,2000,4.0,4.0,4.0,4.0,1.0,15570,1.956253139997172,1.4923528038792766,2000,2000,1,0,False
A0-B0-C0-r53,20265953,2,1046,3.0,3.0,3.0,3.0,1.0,14420,1.956253139997172,1.4923528038792766,1046,1046,1,0,False
A0-B0-C0-r53,20265953,4,566,3.0,3.0,3.0,3.0,1.0,13304,1.956253139997172,1.4923528038792766,566,566,1,0,False
A0-B0-C0-r53,20265953,8,319,3.0,3.0,3.0,3.0,1.0,11120,1.956253139997172,1.4923528038792766,319,319,1,0,False
A0-B0-C0-r53,20265953,16,179,2.0,2.0,2.0,2.0,1.0,6655,1.956253139997172,1.4923528038792766,179,179,1,0,False
A0-B0-C0-r54,20266050,1,2000,6.0,6.0,6.0,6.0,1.0,9105,0.8109401074914971,1.4939245786312858,2000,2000,1,0,False
A0-B0-C0-r54,20266050,2,1069,5.0,5.0,4.0,4.0,1.0,8060,0.8109401074914971,1.4939245786312858,1069,1069,1,0,False
A0-B0-C0-r54,20266050,4,594,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7284,0.8109401074914971,1.4939245786312858,594,594,1,0,False
A0-B0-C0-r54,20266050,8,355,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,6156,0.8109401074914971,1.4939245786312858,355,355,1,0,False
A0-B0-C0-r54,20266050,16,231,4.0,4.0,3.0,3.0,1.0,4265,0.8109401074914971,1.4939245786312858,231,231,1,0,False
A0-B0-C0-r55,20266147,1,2000,4.0,4.0,4.0,4.0,1.0,19420,2.1025047960954075,1.5053134335967238,2000,2000,1,0,False
A0-B0-C0-r55,20266147,2,1033,3.0,3.0,3.0,3.0,1.0,18191,2.1025047960954075,1.5053134335967238,1033,1033,1,0,False
A0-B0-C0-r55,20266147,4,547,3.0,3.0,3.0,3.0,1.0,16750,2.1025047960954075,1.5053134335967238,547,547,1,0,False
A0-B0-C0-r55,20266147,8,303,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13719,2.1025047960954075,1.5053134335967238,303,303,1,0,False
A0-B0-C0-r55,20266147,16,175,2.0,2.0,2.0,2.0,1.0,7563,2.1025047960954075,1.5053134335967238,175,175,1,0,False
A0-B0-C0-r56,20266244,1,2000,5.0,5.0,4.666666666666667,4.666666666666667,1.0,12912,1.6223509529725242,1.494378516781764,2000,2000,1,0,False
A0-B0-C0-r56,20266244,2,1054,4.0,4.0,4.0,4.0,1.0,11788,1.6223509529725242,1.494378516781764,1054,1054,1,0,False
A0-B0-C0-r56,20266244,4,559,3.0,3.0,3.0,3.0,1.0,10792,1.6223509529725242,1.494378516781764,559,559,1,0,False
A0-B0-C0-r56,20266244,8,331,3.0,3.0,3.0,3.0,1.0,9041,1.6223509529725242,1.494378516781764,331,331,1,0,False
A0-B0-C0-r56,20266244,16,185,2.0,2.0,2.0,2.0,1.0,5807,1.6223509529725242,1.494378516781764,185,185,1,0,False
A0-B0-C0-r57,20266341,1,2000,4.0,4.0,4.0,4.0,1.0,17307,1.9683372523210625,1.5072790270704108,2000,2000,1,0,False
A0-B0-C0-r57,20266341,2,1037,3.0,3.0,3.0,3.0,1.0,16115,1.9683372523210625,1.5072790270704108,1037,1037,1,0,False
A0-B0-C0-r57,20266341,4,549,3.0,3.0,3.0,3.0,1.0,14917,1.9683372523210625,1.5072790270704108,549,549,1,0,False
A0-B0-C0-r57,20266341,8,311,2.0,2.0,2.0,2.0,1.0,12366,1.9683372523210625,1.5072790270704108,311,311,1,0,False
A0-B0-C0-r57,20266341,16,195,2.0,2.0,2.0,2.0,1.0,7276,1.9683372523210625,1.5072790270704108,195,195,1,0,False
A0-B0-C0-r58,20266438,1,2000,4.0,4.0,4.0,4.0,1.0,14448,1.7217433420129176,1.4878393204566904,2000,2000,1,0,False
A0-B0-C0-r58,20266438,2,1047,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,13303,1.7217433420129176,1.4878393204566904,1047,1047,1,0,False
A0-B0-C0-r58,20266438,4,570,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,12271,1.7217433420129176,1.4878393204566904,570,570,1,0,False
A0-B0-C0-r58,20266438,8,322,3.0,3.0,3.0,3.0,1.0,10271,1.7217433420129176,1.4878393204566904,322,322,1,0,False
A0-B0-C0-r58,20266438,16,200,2.0,2.0,2.0,2.0,1.0,6497,1.7217433420129176,1.4878393204566904,200,200,1,0,False
A0-B0-C0-r59,20266535,1,2000,4.0,4.0,4.0,4.0,1.0,19757,1.4506463748033647,1.425737516821843,2000,2000,1,0,False
A0-B0-C0-r59,20266535,2,1035,3.0,3.0,3.0,3.0,1.0,18494,1.4506463748033647,1.425737516821843,1035,1035,1,0,False
A0-B0-C0-r59,20266535,4,545,3.0,3.0,3.0,3.0,1.0,17040,1.4506463748033647,1.425737516821843,545,545,1,0,False
A0-B0-C0-r59,20266535,8,294,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13815,1.4506463748033647,1.425737516821843,294,294,1,0,False
A0-B0-C0-r59,20266535,16,176,2.0,2.0,2.0,2.0,1.0,7616,1.4506463748033647,1.425737516821843,176,176,1,0,False
A0-B0-C0-r60,20266632,1,2000,4.0,4.0,4.0,4.0,1.0,16614,2.0507096880838023,1.502112817570786,2000,2000,1,0,False
A0-B0-C0-r60,20266632,2,1032,3.0,3.0,3.0,3.0,1.0,15415,2.0507096880838023,1.502112817570786,1032,1032,1,0,False
A0-B0-C0-r60,20266632,4,554,3.0,3.0,3.0,3.0,1.0,14225,2.0507096880838023,1.502112817570786,554,554,1,0,False
A0-B0-C0-r60,20266632,8,305,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,11781,2.0507096880838023,1.502112817570786,305,305,1,0,False
A0-B0-C0-r60,20266632,16,181,2.0,2.0,2.0,2.0,1.0,7025,2.0507096880838023,1.502112817570786,181,181,1,0,False
A0-B0-C0-r61,20266729,1,2000,5.0,5.0,5.333333333333333,5.333333333333333,1.0,12289,1.6687982974071622,1.5392381353833493,2000,2000,1,0,False
A0-B0-C0-r61,20266729,2,1056,4.0,4.0,4.0,4.0,1.0,11189,1.6687982974071622,1.5392381353833493,1056,1056,1,0,False
A0-B0-C0-r61,20266729,4,573,3.0,3.0,3.0,3.0,1.0,10255,1.6687982974071622,1.5392381353833493,573,573,1,0,False
A0-B0-C0-r61,20266729,8,319,3.0,3.0,3.0,3.0,1.0,8599,1.6687982974071622,1.5392381353833493,319,319,1,0,False
A0-B0-C0-r61,20266729,16,217,3.0,3.0,2.0,2.0,1.0,5658,1.6687982974071622,1.5392381353833493,217,217,1,0,False
A0-B0-C0-r62,20266826,1,2000,7.0,7.0,5.0,5.0,1.0,9044,1.1845010199760306,1.501437256955264,2000,2000,1,0,False
A0-B0-C0-r62,20266826,2,1074,5.0,5.0,4.333333333333333,4.333333333333333,1.0,8006,1.1845010199760306,1.501437256955264,1074,1074,1,0,False
A0-B0-C0-r62,20266826,4,589,5.0,5.0,3.6666666666666665,3.6666666666666665,1.0,7194,1.1845010199760306,1.501437256955264,589,589,1,0,False
A0-B0-C0-r62,20266826,8,354,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,6103,1.1845010199760306,1.501437256955264,354,354,1,0,False
A0-B0-C0-r62,20266826,16,224,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,4215,1.1845010199760306,1.501437256955264,224,224,1,0,False
A0-B0-C0-r63,20266923,1,2000,4.0,4.0,4.0,4.0,1.0,16062,1.9280979164382124,1.5314205727581705,2000,2000,1,0,False
A0-B0-C0-r63,20266923,2,1048,3.0,3.0,3.0,3.0,1.0,14915,1.9280979164382124,1.5314205727581705,1048,1048,1,0,False
A0-B0-C0-r63,20266923,4,563,3.0,3.0,3.0,3.0,1.0,13775,1.9280979164382124,1.5314205727581705,563,563,1,0,False
A0-B0-C0-r63,20266923,8,316,2.0,2.0,3.0,3.0,1.0,11515,1.9280979164382124,1.5314205727581705,316,316,1,0,False
A0-B0-C0-r63,20266923,16,178,2.0,2.0,2.0,2.0,1.0,6849,1.9280979164382124,1.5314205727581705,178,178,1,0,False
A0-B0-C0-r64,20267020,1,2000,5.0,5.0,4.666666666666667,4.666666666666667,1.0,12432,1.694979106103292,1.5157154222967417,2000,2000,1,0,False
A0-B0-C0-r64,20267020,2,1053,4.0,4.0,4.0,4.0,1.0,11342,1.694979106103292,1.5157154222967417,1053,1053,1,0,False
A0-B0-C0-r64,20267020,4,579,3.0,3.0,3.0,3.0,1.0,10406,1.694979106103292,1.5157154222967417,579,579,1,0,False
A0-B0-C0-r64,20267020,8,323,3.0,3.0,3.0,3.0,1.0,8800,1.694979106103292,1.5157154222967417,323,323,1,0,False
A0-B0-C0-r64,20267020,16,191,3.0,3.0,2.0,2.0,1.0,5684,1.694979106103292,1.5157154222967417,191,191,1,0,False
A0-B0-C0-r65,20267117,1,2000,4.0,4.0,4.0,4.0,1.0,19610,2.117962479896145,1.503321634069266,2000,2000,1,0,False
A0-B0-C0-r65,20267117,2,1034,3.0,3.0,3.0,3.0,1.0,18324,2.117962479896145,1.503321634069266,1034,1034,1,0,False
A0-B0-C0-r65,20267117,4,545,3.0,3.0,3.0,3.0,1.0,16952,2.117962479896145,1.503321634069266,545,545,1,0,False
A0-B0-C0-r65,20267117,8,299,2.0,2.0,2.0,2.0,1.0,13844,2.117962479896145,1.503321634069266,299,299,1,0,False
A0-B0-C0-r65,20267117,16,174,2.0,2.0,2.0,2.0,1.0,7633,2.117962479896145,1.503321634069266,174,174,1,0,False
A0-B0-C0-r66,20267214,1,2000,4.0,4.0,4.0,4.0,1.0,17615,1.837898905259265,1.501554124776401,2000,2000,1,0,False
A0-B0-C0-r66,20267214,2,1045,3.0,3.0,3.0,3.0,1.0,16454,1.837898905259265,1.501554124776401,1045,1045,1,0,False
A0-B0-C0-r66,20267214,4,552,3.0,3.0,3.0,3.0,1.0,15159,1.837898905259265,1.501554124776401,552,552,1,0,False
A0-B0-C0-r66,20267214,8,302,2.0,2.0,2.6666666666666665,2.6666666666666665,1.0,12409,1.837898905259265,1.501554124776401,302,302,1,0,False
A0-B0-C0-r66,20267214,16,181,2.0,2.0,2.0,2.0,1.0,7266,1.837898905259265,1.501554124776401,181,181,1,0,False
A0-B0-C0-r67,20267311,1,2000,4.0,4.0,4.0,4.0,1.0,19196,1.7235446856133192,1.5681306443715863,2000,2000,1,0,False
A0-B0-C0-r67,20267311,2,1034,3.0,3.0,3.0,3.0,1.0,17948,1.7235446856133192,1.5681306443715863,1034,1034,1,0,False
A0-B0-C0-r67,20267311,4,540,3.0,3.0,3.0,3.0,1.0,16565,1.7235446856133192,1.5681306443715863,540,540,1,0,False
A0-B0-C0-r67,20267311,8,292,2.0,2.0,2.0,2.0,1.0,13491,1.7235446856133192,1.5681306443715863,292,292,1,0,False
A0-B0-C0-r67,20267311,16,179,2.0,2.0,2.0,2.0,1.0,7509,1.7235446856133192,1.5681306443715863,179,179,1,0,False
A0-B0-C0-r68,20267408,1,2000,7.0,7.0,5.0,5.0,1.0,9482,1.3900959702174411,1.4328011476424785,2000,2000,1,0,False
A0-B0-C0-r68,20267408,2,1070,5.0,5.0,4.0,4.0,1.0,8433,1.3900959702174411,1.4328011476424785,1070,1070,1,0,False
A0-B0-C0-r68,20267408,4,582,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,7633,1.3900959702174411,1.4328011476424785,582,582,1,0,False
A0-B0-C0-r68,20267408,8,347,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,6464,1.3900959702174411,1.4328011476424785,347,347,1,0,False
A0-B0-C0-r68,20267408,16,204,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,4324,1.3900959702174411,1.4328011476424785,204,204,1,0,False
A0-B0-C0-r69,20267505,1,2000,4.0,4.0,4.0,4.0,1.0,15614,1.7870744909772103,1.5554709017319335,2000,2000,1,0,False
A0-B0-C0-r69,20267505,2,1045,3.0,3.0,3.0,3.0,1.0,14438,1.7870744909772103,1.5554709017319335,1045,1045,1,0,False
A0-B0-C0-r69,20267505,4,566,3.0,3.0,3.0,3.0,1.0,13354,1.7870744909772103,1.5554709017319335,566,566,1,0,False
A0-B0-C0-r69,20267505,8,305,2.0,2.0,2.6666666666666665,2.6666666666666665,1.0,11052,1.7870744909772103,1.5554709017319335,305,305,1,0,False
A0-B0-C0-r69,20267505,16,197,2.0,2.0,2.0,2.0,1.0,6951,1.7870744909772103,1.5554709017319335,197,197,1,0,False
A0-B0-C0-r70,20267602,1,2000,5.0,5.0,5.333333333333333,5.333333333333333,1.0,11385,1.4467121278889081,1.6074374198795205,2000,2000,1,0,False
A0-B0-C0-r70,20267602,2,1057,4.0,4.0,4.0,4.0,1.0,10299,1.4467121278889081,1.6074374198795205,1057,1057,1,0,False
A0-B0-C0-r70,20267602,4,577,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,9380,1.4467121278889081,1.6074374198795205,577,577,1,0,False
A0-B0-C0-r70,20267602,8,343,3.0,3.0,3.0,3.0,1.0,7936,1.4467121278889081,1.6074374198795205,343,343,1,0,False
A0-B0-C0-r70,20267602,16,195,2.0,2.0,2.0,2.0,1.0,5245,1.4467121278889081,1.6074374198795205,195,195,1,0,False
A0-B0-C0-r71,20267699,1,2000,5.0,5.0,4.333333333333333,4.333333333333333,1.0,13456,1.7148970630769302,1.4873629649047253,2000,2000,1,0,False
A0-B0-C0-r71,20267699,2,1045,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,12319,1.7148970630769302,1.4873629649047253,1045,1045,1,0,False
A0-B0-C0-r71,20267699,4,571,3.0,3.0,3.0,3.0,1.0,11327,1.7148970630769302,1.4873629649047253,571,571,1,0,False
A0-B0-C0-r71,20267699,8,320,3.0,3.0,3.0,3.0,1.0,9543,1.7148970630769302,1.4873629649047253,320,320,1,0,False
A0-B0-C0-r71,20267699,16,199,3.0,3.0,2.0,2.0,1.0,6082,1.7148970630769302,1.4873629649047253,199,199,1,0,False
A0-B0-C0-r72,20267796,1,2000,6.0,6.0,5.333333333333333,5.333333333333333,1.0,8976,1.683258760427429,1.4536268521157214,2000,2000,1,0,False
A0-B0-C0-r72,20267796,2,1071,5.0,5.0,4.333333333333333,4.333333333333333,1.0,7938,1.683258760427429,1.4536268521157214,1071,1071,1,0,False
A0-B0-C0-r72,20267796,4,591,4.0,4.0,4.0,4.0,1.0,7152,1.683258760427429,1.4536268521157214,591,591,1,0,False
A0-B0-C0-r72,20267796,8,367,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,6071,1.683258760427429,1.4536268521157214,367,367,1,0,False
A0-B0-C0-r72,20267796,16,246,3.0,3.0,3.0,3.0,1.0,4262,1.683258760427429,1.4536268521157214,246,246,1,0,False
A0-B0-C0-r73,20267893,1,2000,6.0,6.0,5.0,5.0,1.0,9261,1.0969597903409152,1.6105704695323453,2000,2000,1,0,False
A0-B0-C0-r73,20267893,2,1073,5.0,5.0,4.333333333333333,4.333333333333333,1.0,8211,1.0969597903409152,1.6105704695323453,1073,1073,1,0,False
A0-B0-C0-r73,20267893,4,596,4.0,4.0,3.0,3.0,1.0,7448,1.0969597903409152,1.6105704695323453,596,596,1,0,False
A0-B0-C0-r73,20267893,8,355,4.0,4.0,3.0,3.0,1.0,6280,1.0969597903409152,1.6105704695323453,355,355,1,0,False
A0-B0-C0-r73,20267893,16,215,4.0,4.0,2.6666666666666665,2.6666666666666665,1.0,4177,1.0969597903409152,1.6105704695323453,215,215,1,0,False
