MU,N,S0,S_final_max,alpha,alpha_c_teorico,barrido,brazo,delta_struct,k_micro,lambda_max_G,lambda_puro,n_aristas,n_vivos_fin,persiste_puro,precision,semilla,sobrevive_finito,sobrevive_ge2,tau_final
0.01,8,1.0,3.7526466222663224e+18,5.623413251903491,0.03858242537879851,A_alpha,BARAJADO,4.89516171608745e+20,542,5.236067977499788,0.05133022930694674,1,2,1,float64,4,1,1,500
0.01,8,1.0,9.95433200000504e-07,5.623413251903491,0.05449538250299351,A_alpha,BARAJADO,1868.865878397033,1418,3.7071067811865483,-0.010050335853501452,0,0,0,float64,5,0,0,70
0.01,8,1.0,0.14724417779781615,5.623413251903491,0.05449538250299351,A_alpha,BARAJADO,26471.190153789605,696,3.7071067811865483,-0.010636600876415252,1,2,0,float64,6,1,1,500
0.01,8,1.0,203076943.1632988,5.623413251903491,0.05449538250299351,A_alpha,BARAJADO,54017400664.31187,670,3.707106781186549,0.01883762927504692,1,2,1,float64,7,1,1,500
0.01,8,1.0,9.982892880962015e-07,5.623413251903491,0.03944689815669394,A_alpha,BARAJADO,803.9836110086386,986,5.121320343559643,-0.010050335853501452,0,0,0,float64,8,0,0,41
0.01,8,1.0,9.916704936628382e-07,5.623413251903491,0.05449538250299353,A_alpha,BARAJADO,742.5484438285317,1317,3.707106781186547,-0.010050335853501452,0,0,0,float64,9,0,0,22
0.01,8,1.0,9.966741508264502e-07,5.623413251903491,0.044098249259232634,A_alpha,BARAJADO,879.7204039785422,1267,4.581138830084191,-0.010050335853501452,0,0,0,float64,10,0,0,31
0.01,8,1.0,2.808289427497902e+179,10.0,0.050505050505050504,A_alpha,REAL,2.2701267322697944e+181,500,4.0,0.8267715545502162,8,5,1,float64,1,1,1,500
0.01,8,1.0,1.7693773862741514e+169,10.0,0.04576584235575484,A_alpha,REAL,1.4988190484584613e+171,500,4.414213562373094,0.7816321732078836,6,4,1,float64,2,1,1,500
0.01,8,1.0,1.1751737067142918e+177,10.0,0.04409824925923263,A_alpha,REAL,9.142053382529343e+178,500,4.581138830084192,0.8187501036604593,6,4,1,float64,3,1,1,500
0.01,8,1.0,2.323676532245336e+255,10.0,0.03858242537879851,A_alpha,REAL,2.7467543173851176e+257,500,5.236067977499788,1.1761926841419632,15,6,1,float64,4,1,1,500
0.01,8,1.0,2.837646906768378e+179,10.0,0.05449538250299351,A_alpha,REAL,2.2938583312394004e+181,500,3.7071067811865483,0.826771554550216,10,5,1,float64,5,1,1,500
0.01,8,1.0,4.22953452208343e+183,10.0,0.05449538250299351,A_alpha,REAL,3.8865958865139834e+185,500,3.7071067811865483,0.8458759313625519,15,6,1,float64,6,1,1,500
0.01,8,1.0,7.819109310519672e+196,10.0,0.05449538250299351,A_alpha,REAL,6.612580985723551e+198,500,3.707106781186549,0.9062403960206536,19,7,1,float64,7,1,1,500
0.01,8,1.0,1.0687558128697453e+169,10.0,0.03944689815669394,A_alpha,REAL,9.053306450654974e+170,500,5.121320343559643,0.7816321732078836,6,4,1,float64,8,1,1,500
0.01,8,1.0,1.627278431722614e+148,10.0,0.05449538250299353,A_alpha,REAL,1.0356464876177495e+150,500,3.707106781186547,0.6830968447064439,9,5,1,float64,9,1,1,500
0.01,8,1.0,2.9397051113597876e+177,10.0,0.044098249259232634,A_alpha,REAL,2.2868909424536145e+179,500,4.581138830084191,0.8187501036604593,6,4,1,float64,10,1,1,500
0.01,8,1.0,9.960544714392755e-07,10.0,0.050505050505050504,A_alpha,BARAJADO,6087.248501939976,1422,4.0,-0.010050335853501452,0,0,0,float64,1,0,0,57
0.01,8,1.0,9.901825218058086e-07,10.0,0.04576584235575484,A_alpha,BARAJADO,1028.2046387895043,1134,4.414213562373094,-0.010050335853501452,0,0,0,float64,2,0,0,28
0.01,8,1.0,9.91377664214991e-07,10.0,0.04409824925923263,A_alpha,BARAJADO,7269.18990406651,1324,4.581138830084192,-0.010050335853501452,0,0,0,float64,3,0,0,63
0.01,8,1.0,3.394924665326229e+27,10.0,0.03858242537879851,A_alpha,BARAJADO,2.4986911290463355e+29,525,5.236067977499788,0.08901750162760326,1,2,1,float64,4,1,1,500
0.01,8,1.0,9.975122653216204e-07,10.0,0.05449538250299351,A_alpha,BARAJADO,1443.8034589734623,1111,3.7071067811865483,-0.010050335853501452,0,0,0,float64,5,0,0,57
0.01,8,1.0,1.7472377639254248e-06,10.0,0.05449538250299351,A_alpha,BARAJADO,30702.659831774312,1500,3.7071067811865483,-0.010050335853501452,0,1,0,float64,6,1,0,135
0.01,8,1.0,8632.894385189593,10.0,0.05449538250299351,A_alpha,BARAJADO,4862584.545139849,674,3.707106781186549,0.019340541277454375,1,2,1,float64,7,1,1,500
0.01,8,1.0,9.972397196784841e-07,10.0,0.03944689815669394,A_alpha,BARAJADO,792.5441198972993,1170,5.121320343559643,-0.010050335853501452,0,0,0,float64,8,0,0,14
0.01,8,1.0,9.917095343791585e-07,10.0,0.05449538250299353,A_alpha,BARAJADO,726.3300413184533,1277,3.707106781186547,-0.010050335853501452,0,0,0,float64,9,0,0,11
0.01,8,1.0,9.9892255398888e-07,10.0,0.044098249259232634,A_alpha,BARAJADO,1172.1302767054065,1349,4.581138830084191,-0.010050335853501452,0,0,0,float64,10,0,0,14
0.01,8,1.0,9.963056005479228e-07,0.0,0.050505050505050504,A_alpha,ALFA_0,0.0,1375,4.0,-0.010050335853501452,0,0,0,float64,1,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.04576584235575484,A_alpha,ALFA_0,0.0,1375,4.414213562373094,-0.010050335853501452,0,0,0,float64,2,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.04409824925923263,A_alpha,ALFA_0,0.0,1375,4.581138830084192,-0.010050335853501452,0,0,0,float64,3,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.03858242537879851,A_alpha,ALFA_0,0.0,1375,5.236067977499788,-0.010050335853501452,0,0,0,float64,4,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.05449538250299351,A_alpha,ALFA_0,0.0,1375,3.7071067811865483,-0.010050335853501452,0,0,0,float64,5,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.05449538250299351,A_alpha,ALFA_0,0.0,1375,3.7071067811865483,-0.010050335853501452,0,0,0,float64,6,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.05449538250299351,A_alpha,ALFA_0,0.0,1375,3.707106781186549,-0.010050335853501452,0,0,0,float64,7,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.03944689815669394,A_alpha,ALFA_0,0.0,1375,5.121320343559643,-0.010050335853501452,0,0,0,float64,8,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.05449538250299353,A_alpha,ALFA_0,0.0,1375,3.707106781186547,-0.010050335853501452,0,0,0,float64,9,0,0,0
0.01,8,1.0,9.963056005479228e-07,0.0,0.044098249259232634,A_alpha,ALFA_0,0.0,1375,4.581138830084191,-0.010050335853501452,0,0,0,float64,10,0,0,0
0.01,8,1.0,9.964024805848155e-07,1e-06,0.050505050505050504,A_alpha,REAL,0.003291910183369806,1375,4.0,-0.010050348348788287,0,0,0,float80,1,0,0,0
0.01,8,1.0,9.96333978204806e-07,1e-06,0.04576584235575484,A_alpha,REAL,0.0033002734459087702,1375,4.414213562373094,-0.010050371207213703,0,0,0,float80,2,0,0,0
0.01,8,1.0,9.963824113660698e-07,1e-06,0.04409824925923263,A_alpha,REAL,0.003510702975820271,1375,4.581138830084192,-0.010050352901111366,0,0,0,float80,3,0,0,0
0.01,8,1.0,9.965796269437998e-07,1e-06,0.03858242537879851,A_alpha,REAL,0.003985133628379293,1375,5.236067977499788,-0.010050223342735462,0,0,0,float80,4,0,0,0
0.01,8,1.0,9.964225429462232e-07,1e-06,0.05449538250299351,A_alpha,REAL,0.0031519072122509133,1375,3.7071067811865483,-0.010050339509867872,0,0,0,float80,5,0,0,0
0.01,8,1.0,9.96291922677174e-07,1e-06,0.050505050505050504,A_alpha,BARAJADO,0.003291909088205369,1375,4.0,-0.01005034835350201,0,0,0,float80,1,0,0,0
0.01,8,1.0,9.962596096283826e-07,1e-06,0.04576584235575484,A_alpha,BARAJADO,0.0033002737295078142,1375,4.414213562373094,-0.010050371208841707,0,0,0,float80,2,0,0,0
0.01,8,1.0,9.962853310648744e-07,1e-06,0.04409824925923263,A_alpha,BARAJADO,0.0035107019961081835,1375,4.581138830084192,-0.010050352903014122,0,0,0,float80,3,0,0,0
0.01,8,1.0,9.964701803953958e-07,1e-06,0.03858242537879851,A_alpha,BARAJADO,0.003985127566222605,1375,5.236067977499788,-0.010050223353504188,0,0,0,float80,4,0,0,0
0.01,8,1.0,9.96304693541736e-07,1e-06,0.05449538250299351,A_alpha,BARAJADO,0.003151904995477259,1375,3.7071067811865483,-0.010050339514663564,0,0,0,float80,5,0,0,0
0.01,8,1.0,9.96612044541406e-07,3.162277660168379e-06,0.050505050505050504,A_alpha,REAL,0.010409913778104105,1375,4.0,-0.010050375334835144,0,0,0,float80,1,0,0,4
0.01,8,1.0,9.963953774266054e-07,3.162277660168379e-06,0.04576584235575484,A_alpha,REAL,0.010436300066795147,1375,4.414213562373094,-0.010050447640630176,0,0,0,float80,2,0,0,5
0.01,8,1.0,9.9654853084067e-07,3.162277660168379e-06,0.04409824925923263,A_alpha,REAL,0.011101783731716587,1375,4.581138830084192,-0.010050389749764575,0,0,0,float80,3,0,0,11
0.01,8,1.0,9.97172437814657e-07,3.162277660168379e-06,0.03858242537879851,A_alpha,REAL,0.012602444086390018,1375,5.236067977499788,-0.010049979989604002,0,0,0,float80,4,0,0,24
0.01,8,1.0,9.966754896543565e-07,3.162277660168379e-06,0.05449538250299351,A_alpha,REAL,0.009967213080250763,1375,3.7071067811865483,-0.010050347383130185,0,0,0,float80,5,0,0,0
0.01,8,1.0,9.962623479359144e-07,3.162277660168379e-06,0.050505050505050504,A_alpha,BARAJADO,0.010409902824004008,1375,4.0,-0.010050375381977885,0,0,0,float80,1,0,0,4
0.01,8,1.0,9.961601719294585e-07,3.162277660168379e-06,0.04576584235575484,A_alpha,BARAJADO,0.010436302901735367,1375,4.414213562373094,-0.010050447656912384,0,0,0,float80,2,0,0,5
0.01,8,1.0,9.962415043887776e-07,3.162277660168379e-06,0.04409824925923263,A_alpha,BARAJADO,0.011101773933465807,1375,4.581138830084192,-0.01005038976879311,0,0,0,float80,3,0,0,11
0.01,8,1.0,9.968261374612325e-07,3.162277660168379e-06,0.03858242537879851,A_alpha,BARAJADO,0.012602383453438589,1375,5.236067977499788,-0.010049980097292143,0,0,0,float80,4,0,0,24
0.01,8,1.0,9.963027323938314e-07,3.162277660168379e-06,0.05449538250299351,A_alpha,BARAJADO,0.009967190910031174,1375,3.7071067811865483,-0.010050347431091336,0,0,0,float80,5,0,0,0
0.01,8,1.0,9.9727548625601e-07,1e-05,0.050505050505050504,A_alpha,REAL,0.03291883531680816,1375,4.0,-0.010050460381957133,0,0,0,float80,1,0,0,119
0.01,8,1.0,9.965898886284382e-07,1e-05,0.04576584235575484,A_alpha,REAL,0.03300166937417233,1375,4.414213562373094,-0.010050689244122193,0,0,0,float80,2,0,0,119
0.01,8,1.0,9.970741453106613e-07,1e-05,0.04409824925923263,A_alpha,REAL,0.035106584118852396,1375,4.581138830084192,-0.010050506158293584,0,0,0,float80,3,0,0,125
0.01,8,1.0,9.990496806925751e-07,1e-05,0.03858242537879851,A_alpha,REAL,0.039855878431021445,1375,5.236067977499788,-0.010049209776866932,0,0,0,float80,4,0,0,138
0.01,8,1.0,9.974761408676906e-07,1e-05,0.05449538250299351,A_alpha,REAL,0.03151916848842675,1375,3.7071067811865483,-0.010050371985096746,0,0,0,float80,5,0,0,115
0.01,8,1.0,9.961688299102013e-07,1e-05,0.050505050505050504,A_alpha,BARAJADO,0.032918725698148577,1375,4.0,-0.010050460853558318,0,0,0,float80,1,0,0,119
0.01,8,1.0,9.958457892558372e-07,1e-05,0.04576584235575484,A_alpha,BARAJADO,0.03300169769036465,1375,4.414213562373094,-0.010050689407012694,0,0,0,float80,2,0,0,119
0.01,8,1.0,9.961029264377211e-07,1e-05,0.04409824925923263,A_alpha,BARAJADO,0.03510648610061442,1375,4.581138830084192,-0.010050506348609876,0,0,0,float80,3,0,0,125
0.01,8,1.0,9.979525806045242e-07,1e-05,0.03858242537879851,A_alpha,BARAJADO,0.03985527174139362,1375,5.236067977499788,-0.01004921085377668,0,0,0,float80,4,0,0,138
0.01,8,1.0,9.962965311616506e-07,1e-05,0.05449538250299351,A_alpha,BARAJADO,0.03151894670770658,1375,3.7071067811865483,-0.010050372464842406,0,0,0,float80,5,0,0,115
0.01,8,1.0,9.9938248463691e-07,3.1622776601683795e-05,0.050505050505050504,A_alpha,REAL,0.10409647483315479,1375,4.0,-0.01005072641726676,0,0,0,float80,1,0,0,234
0.01,8,1.0,9.972084907144154e-07,3.1622776601683795e-05,0.04576584235575484,A_alpha,REAL,0.10435235171868057,1375,4.414213562373094,-0.010051452257624511,0,0,0,float80,2,0,0,234
0.01,8,1.0,9.987408460406138e-07,3.1622776601683795e-05,0.04409824925923263,A_alpha,REAL,0.11101338205136413,1375,4.581138830084192,-0.010050873102092914,0,0,0,float80,3,0,0,240
0.01,8,1.0,9.949706176551874e-07,3.1622776601683795e-05,0.03858242537879851,A_alpha,REAL,0.12606988473617506,1376,5.236067977499788,-0.010046767523923052,0,0,0,float80,4,0,0,253
0.01,8,1.0,9.900181832674179e-07,3.1622776601683795e-05,0.05449538250299351,A_alpha,REAL,0.09967309677647299,1376,3.7071067811865483,-0.010050446824899186,0,0,0,float80,5,0,0,229
0.01,8,1.0,9.958731551179555e-07,3.1622776601683795e-05,0.050505050505050504,A_alpha,BARAJADO,0.10409537649170106,1375,4.0,-0.01005073113877736,0,0,0,float80,1,0,0,234
0.01,8,1.0,9.94852293025982e-07,3.1622776601683795e-05,0.04576584235575484,A_alpha,BARAJADO,0.10435263383051668,1375,4.414213562373094,-0.010051453888696571,0,0,0,float80,2,0,0,234
0.01,8,1.0,9.956648461223611e-07,3.1622776601683795e-05,0.04409824925923263,A_alpha,BARAJADO,0.11101240093632751,1375,4.581138830084192,-0.010050875006234276,0,0,0,float80,3,0,0,240
0.01,8,1.0,9.915138419032938e-07,3.1622776601683795e-05,0.03858242537879851,A_alpha,BARAJADO,0.12606380713762233,1376,5.236067977499788,-0.010046778293902166,0,0,0,float80,4,0,0,253
0.01,8,1.0,9.962769257638767e-07,3.1622776601683795e-05,0.05449538250299351,A_alpha,BARAJADO,0.0996708766184659,1375,3.7071067811865483,-0.010050451626597647,0,0,0,float80,5,0,0,229
0.01,8,1.0,9.960814030577461e-07,0.0001,0.050505050505050504,A_alpha,REAL,0.3291618039035166,1376,4.0,-0.010051538469903469,0,0,0,float80,1,0,0,348
0.01,8,1.0,9.99219683708528e-07,0.0001,0.04576584235575484,A_alpha,REAL,0.3299102612066541,1375,4.414213562373094,-0.010053855019959241,0,0,0,float80,2,0,0,348
0.01,8,1.0,9.940043564206303e-07,0.0001,0.04409824925923263,A_alpha,REAL,0.35102133114921297,1376,4.581138830084192,-0.010052021730361843,0,0,0,float80,3,0,0,355
0.01,8,1.0,9.937878063248498e-07,0.0001,0.03858242537879851,A_alpha,REAL,0.39901391312804463,1378,5.236067977499788,-0.010038978155427121,0,0,0,float80,4,0,0,368
0.01,8,1.0,9.980716164312268e-07,0.0001,0.05449538250299351,A_alpha,REAL,0.3152014218050131,1376,3.7071067811865483,-0.010050653787712084,0,0,0,float80,5,0,0,344
0.01,8,1.0,9.949387008040547e-07,0.0001,0.050505050505050504,A_alpha,BARAJADO,0.32915074236640507,1375,4.0,-0.010051585859173286,0,0,0,float80,1,0,0,348
0.01,8,1.0,9.917172625223537e-07,0.0001,0.04576584235575484,A_alpha,BARAJADO,0.3299130522317077,1375,4.414213562373094,-0.010053871399464726,0,0,0,float80,2,0,0,348
0.01,8,1.0,9.942809299074644e-07,0.0001,0.04409824925923263,A_alpha,BARAJADO,0.35101148354703177,1375,4.581138830084192,-0.010052040802738497,0,0,0,float80,3,0,0,354
0.01,8,1.0,9.927772635156663e-07,0.0001,0.03858242537879851,A_alpha,BARAJADO,0.39895277280530433,1377,5.236067977499788,-0.010039085881691232,0,0,0,float80,4,0,0,368
0.01,8,1.0,9.962149742530968e-07,0.0001,0.05449538250299351,A_alpha,BARAJADO,0.31517914190490787,1375,3.7071067811865483,-0.010050701938876368,0,0,0,float80,5,0,0,344
0.01,8,1.0,9.978944917537895e-07,0.00031622776601683794,0.050505050505050504,A_alpha,REAL,1.0407017818112154,1378,4.0,-0.010053809329450525,0,0,0,float80,1,0,0,463
0.01,8,1.0,9.959427577388114e-07,0.00031622776601683794,0.04576584235575484,A_alpha,REAL,1.042461091654643,1376,4.414213562373094,-0.010061350317688733,0,0,0,float80,2,0,0,462
0.01,8,1.0,9.908632975493765e-07,0.00031622776601683794,0.04409824925923263,A_alpha,REAL,1.1096900449314049,1378,4.581138830084192,-0.010055535656980016,0,0,0,float80,3,0,0,469
0.01,8,1.0,9.93987491718751e-07,0.00031622776601683794,0.03858242537879851,A_alpha,REAL,1.265272149976739,1384,5.236067977499788,-0.010013682568976483,0,0,0,float80,4,0,0,484
0.01,8,1.0,9.940612707721517e-07,0.00031622776601683794,0.05449538250299351,A_alpha,REAL,0.9968307858666751,1379,3.7071067811865483,-0.010051007545745994,0,0,0,float80,5,0,0,458
0.01,8,1.0,9.919892040913896e-07,0.00031622776601683794,0.050505050505050504,A_alpha,BARAJADO,1.0405887094442117,1375,4.0,-0.010054288756910017,0,0,0,float80,1,0,0,463
0.01,8,1.0,9.91794272530765e-07,0.00031622776601683794,0.04576584235575484,A_alpha,BARAJADO,1.0424879404122935,1374,4.414213562373094,-0.010061516313758557,0,0,0,float80,2,0,0,462
0.01,8,1.0,9.999198205286551e-07,0.00031622776601683794,0.04409824925923263,A_alpha,BARAJADO,1.1095904298985757,1374,4.581138830084192,-0.010055727362080658,0,0,0,float80,3,0,0,469
0.01,8,1.0,9.984531990657348e-07,0.00031622776601683794,0.03858242537879851,A_alpha,BARAJADO,1.2646491913172762,1380,5.236067977499788,-0.01001476052755299,0,0,0,float80,4,0,0,483
0.01,8,1.0,9.960195283318935e-07,0.00031622776601683794,0.05449538250299351,A_alpha,BARAJADO,0.9966055032804606,1375,3.7071067811865483,-0.010051493303887372,0,0,0,float80,5,0,0,458
0.01,8,1.0,0.006813564222858964,0.001,0.050505050505050504,A_alpha,REAL,3.2675455125848103,500,4.0,-0.010057864577240566,0,8,0,float80,1,1,1,500
0.01,8,1.0,0.006643564239109626,0.001,0.04576584235575484,A_alpha,REAL,3.2673167379234513,500,4.414213562373094,-0.010083960178103722,0,8,0,float80,2,1,1,500
0.01,8,1.0,0.006758969253958711,0.001,0.04409824925923263,A_alpha,REAL,3.482943111940538,500,4.581138830084192,-0.010065436849355592,0,8,0,float80,3,1,1,500
0.01,8,1.0,0.007265925827693669,0.001,0.03858242537879851,A_alpha,REAL,5.008264960681159,500,5.236067977499788,-0.009927051930285641,10,8,0,float80,4,1,1,500
0.01,8,1.0,0.006861970503335111,0.001,0.05449538250299351,A_alpha,REAL,3.1323272627310472,500,3.7071067811865483,-0.01004900188334511,0,8,0,float80,5,1,1,500
0.01,8,1.0,0.006547016329841592,0.001,0.050505050505050504,A_alpha,BARAJADO,3.2663950398054062,500,4.0,-0.010062836404617151,0,8,0,float80,1,1,1,500
0.01,8,1.0,0.006462623073477984,0.001,0.04576584235575484,A_alpha,BARAJADO,3.267546909008834,500,4.414213562373094,-0.010085692389742013,0,8,0,float80,2,1,1,500
0.01,8,1.0,0.006532764582151016,0.001,0.04409824925923263,A_alpha,BARAJADO,3.481956323381327,500,4.581138830084192,-0.010067385149609689,0,8,0,float80,3,1,1,500
0.01,8,1.0,0.006987656396507189,0.001,0.03858242537879851,A_alpha,BARAJADO,4.001971342407087,500,5.236067977499788,-0.009937839315795836,0,8,0,float80,4,1,1,500
0.01,8,1.0,0.006575694393930502,0.001,0.05449538250299351,A_alpha,BARAJADO,3.130097224030753,500,3.7071067811865483,-0.010053993894236042,0,8,0,float80,5,1,1,500
0.01,8,1.0,0.007419536594308093,0.0031622776601683794,0.050505050505050504,A_alpha,REAL,13.31639256613243,500,4.0,-0.010034359314004489,10,8,0,float80,1,1,1,500
0.01,8,1.0,0.006838262353559403,0.0031622776601683794,0.04576584235575484,A_alpha,REAL,12.256644974170232,500,4.414213562373094,-0.010142259216897279,8,8,0,float80,2,1,1,500
0.01,8,1.0,0.007197566007319655,0.0031622776601683794,0.04409824925923263,A_alpha,REAL,12.983055210964864,500,4.581138830084192,-0.010083756722803497,9,8,0,float80,3,1,1,500
0.01,8,1.0,0.009068263975285866,0.0031622776601683794,0.03858242537879851,A_alpha,REAL,16.03364590253809,500,5.236067977499788,-0.009587914693661699,16,8,0,float80,4,1,1,500
0.01,8,1.0,0.007574456132620058,0.0031622776601683794,0.05449538250299351,A_alpha,REAL,12.915202876897167,500,3.7071067811865483,-0.010007764097824848,10,8,0,float80,5,1,1,500
0.01,8,1.0,0.00649668721036617,0.0031622776601683794,0.050505050505050504,A_alpha,BARAJADO,12.302714971756224,500,4.0,-0.010089869444944626,2,8,0,float80,1,1,1,500
0.01,8,1.0,0.0062356533512262155,0.0031622776601683794,0.04576584235575484,A_alpha,BARAJADO,10.258037123510611,500,4.414213562373094,-0.010162151011259451,0,8,0,float80,2,1,1,500
0.01,8,1.0,0.006452050723598993,0.0031622776601683794,0.04409824925923263,A_alpha,BARAJADO,13.97220052004789,500,4.581138830084192,-0.010104248694679416,3,8,0,float80,3,1,1,500
0.01,8,1.0,0.007978284798494772,0.0031622776601683794,0.03858242537879851,A_alpha,BARAJADO,34.95954059925524,500,5.236067977499788,-0.009694628129548365,28,8,0,float80,4,1,1,500
0.01,8,1.0,0.0065869579749926275,0.0031622776601683794,0.05449538250299351,A_alpha,BARAJADO,9.890686110047726,500,3.7071067811865483,-0.010061881997240256,0,8,0,float80,5,1,1,500
0.01,8,1.0,0.010302824284251616,0.01,0.050505050505050504,A_alpha,REAL,34.524050038257776,500,4.0,-0.009455124156205223,10,8,0,float80,1,1,1,500
0.01,8,1.0,0.00786427920960455,0.01,0.04576584235575484,A_alpha,REAL,33.725511166198295,500,4.414213562373094,-0.010090960158788503,8,8,0,float80,2,1,1,500
0.01,8,1.0,0.008919758187301098,0.01,0.04409824925923263,A_alpha,REAL,36.45955962628058,500,4.581138830084192,-0.009982106655360125,9,8,0,float80,3,1,1,500
0.01,8,1.0,0.018886066502232755,0.01,0.03858242537879851,A_alpha,REAL,47.525555372706414,500,5.236067977499788,-0.00801083675968357,16,8,0,float80,4,1,1,500
