combo,eje_A,eje_B,eje_C,rule_id,seed,K,J,noise,meandeg,sim_thr_frac,kcap,escala_b,N,diam_real_viejo,diam_real_corr,diam_null_viejo,diam_null_corr,diam_null_std_viejo,diam_null_std_corr,giant_real,holon_real,holon_null_valor,n_aristas,n_triangulos,tam_comp_medida,tam_gigante,n_componentes,n_aislados,descarrila,difiere_real,difiere_null
A1-B1-C1,A1,B1,C1,A1-B1-C1-r9,670874,4,0.372,0.157,6.84,0.162,7,4,642,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9984423676012462,0.7639790003852603,1.3377314652094172,5313,66,641,641,1,1,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r9,670874,4,0.372,0.157,6.84,0.162,7,8,403,4.0,4.0,3.3333333333333335,3.3333333333333335,0.4714045217910317,0.4714045217910317,0.9975186104218362,0.7639790003852603,1.3377314652094172,4782,66,402,402,1,1,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r9,670874,4,0.372,0.157,6.84,0.162,7,16,265,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9962264150943396,0.7639790003852603,1.3377314652094172,3880,66,264,264,1,1,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r0,675001,4,0.56,0.332,7.24,0.164,4,1,2000,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9985,0.9735917255515144,1.309753864669931,7139,90,1997,1997,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r0,675001,4,0.56,0.332,7.24,0.164,4,2,1097,5.0,5.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9972652689152234,0.9735917255515144,1.309753864669931,6214,90,1094,1094,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r0,675001,4,0.56,0.332,7.24,0.164,4,4,621,4.0,4.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9951690821256038,0.9735917255515144,1.309753864669931,5654,90,618,618,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r0,675001,4,0.56,0.332,7.24,0.164,4,8,401,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9925187032418953,0.9735917255515144,1.309753864669931,5147,90,398,398,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r0,675001,4,0.56,0.332,7.24,0.164,4,16,269,4.0,4.0,3.3333333333333335,3.3333333333333335,0.4714045217910317,0.4714045217910317,0.9888475836431226,0.9735917255515144,1.309753864669931,4115,90,266,266,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r1,675098,7,0.657,0.216,5.13,0.234,4,1,2000,8.0,8.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.993,1.1368453104765097,1.357139640328272,5106,21,1986,1986,2,12,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r1,675098,7,0.657,0.216,5.13,0.234,4,2,1138,6.0,6.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9885764499121266,1.1368453104765097,1.357139640328272,4243,21,1125,1125,1,13,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r1,675098,7,0.657,0.216,5.13,0.234,4,4,680,6.0,6.0,5.0,5.0,1e-09,1e-09,0.9808823529411764,1.1368453104765097,1.357139640328272,3745,21,667,667,1,13,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r1,675098,7,0.657,0.216,5.13,0.234,4,8,437,5.0,5.0,4.0,4.0,1e-09,1e-09,0.9702517162471396,1.1368453104765097,1.357139640328272,3371,21,424,424,1,13,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r1,675098,7,0.657,0.216,5.13,0.234,4,16,334,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9610778443113772,1.1368453104765097,1.357139640328272,2885,21,321,321,1,13,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r2,675195,5,0.458,0.183,5.73,0.162,4,1,2000,7.0,7.0,8.333333333333334,8.333333333333334,0.4714045217910317,0.4714045217910317,0.9945,1.029782679910455,1.5549580853098324,5655,45,1989,1989,2,9,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r2,675195,5,0.458,0.183,5.73,0.162,4,2,1128,6.0,6.0,6.0,6.0,0.816496581927726,0.816496581927726,0.9911347517730497,1.029782679910455,1.5549580853098324,4774,45,1118,1118,1,10,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r2,675195,5,0.458,0.183,5.73,0.162,4,4,665,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9849624060150376,1.029782679910455,1.5549580853098324,4266,45,655,655,1,10,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r2,675195,5,0.458,0.183,5.73,0.162,4,8,435,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9770114942528736,1.029782679910455,1.5549580853098324,3886,45,425,425,1,10,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r2,675195,5,0.458,0.183,5.73,0.162,4,16,308,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9675324675324676,1.029782679910455,1.5549580853098324,3259,45,298,298,1,10,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r3,675292,5,0.405,0.293,5.15,0.162,5,1,2000,8.0,8.0,9.0,9.0,0.816496581927726,0.816496581927726,0.994,1.5681619361692483,1.303923269617282,5117,21,1988,1988,1,12,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r3,675292,5,0.405,0.293,5.15,0.162,5,2,1138,6.0,6.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,0.9894551845342706,1.5681619361692483,1.303923269617282,4253,21,1126,1126,1,12,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r3,675292,5,0.405,0.293,5.15,0.162,5,4,688,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9825581395348837,1.5681619361692483,1.303923269617282,3767,21,676,676,1,12,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r3,675292,5,0.405,0.293,5.15,0.162,5,8,460,3.0,3.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9739130434782609,1.5681619361692483,1.303923269617282,3398,21,448,448,1,12,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r3,675292,5,0.405,0.293,5.15,0.162,5,16,343,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9650145772594753,1.5681619361692483,1.303923269617282,2937,21,331,331,1,12,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r4,675389,5,0.514,0.29,5.7,0.171,6,1,2000,9.0,9.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.9945,2.0792854233264606,0.6549931353434056,5655,39,1989,1989,1,11,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r4,675389,5,0.514,0.29,5.7,0.171,6,2,1121,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9901873327386262,2.0792854233264606,0.6549931353434056,4768,39,1110,1110,1,11,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r4,675389,5,0.514,0.29,5.7,0.171,6,4,683,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9838945827232797,2.0792854233264606,0.6549931353434056,4274,39,672,672,1,11,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r4,675389,5,0.514,0.29,5.7,0.171,6,8,430,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9744186046511628,2.0792854233264606,0.6549931353434056,3850,39,419,419,1,11,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r4,675389,5,0.514,0.29,5.7,0.171,6,16,301,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9634551495016611,2.0792854233264606,0.6549931353434056,3193,39,290,290,1,11,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r5,675486,6,0.462,0.121,5.71,0.221,6,1,2000,9.0,9.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.997,0.9702939526584755,1.4466888097247435,5671,48,1994,1994,1,6,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r5,675486,6,0.462,0.121,5.71,0.221,6,2,1123,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9946571682991986,0.9702939526584755,1.4466888097247435,4782,48,1117,1117,1,6,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r5,675486,6,0.462,0.121,5.71,0.221,6,4,667,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9910044977511244,0.9702939526584755,1.4466888097247435,4277,48,661,661,1,6,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r5,675486,6,0.462,0.121,5.71,0.221,6,8,424,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9858490566037735,0.9702939526584755,1.4466888097247435,3903,48,418,418,1,6,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r5,675486,6,0.462,0.121,5.71,0.221,6,16,302,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9801324503311258,0.9702939526584755,1.4466888097247435,3230,48,296,296,1,6,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r6,675583,6,0.499,0.346,4.98,0.31,4,1,2000,10.0,10.0,10.0,10.0,1.4142135633730952,1.4142135633730952,0.9925,0.4740245758269446,1.4734921261157934,4948,30,1985,1985,1,15,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r6,675583,6,0.499,0.346,4.98,0.31,4,2,1131,7.0,7.0,7.0,7.0,1e-09,1e-09,0.986737400530504,0.4740245758269446,1.4734921261157934,4073,30,1116,1116,1,15,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r6,675583,6,0.499,0.346,4.98,0.31,4,4,687,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9781659388646288,0.4740245758269446,1.4734921261157934,3588,30,672,672,1,15,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r6,675583,6,0.499,0.346,4.98,0.31,4,8,464,5.0,5.0,4.0,4.0,1e-09,1e-09,0.9676724137931034,0.4740245758269446,1.4734921261157934,3266,30,449,449,1,15,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r6,675583,6,0.499,0.346,4.98,0.31,4,16,343,4.0,4.0,4.0,4.0,1e-09,1e-09,0.956268221574344,0.4740245758269446,1.4734921261157934,2777,30,328,328,1,15,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r7,675680,7,0.382,0.198,6.13,0.196,4,1,2000,8.0,8.0,8.0,8.0,0.816496581927726,0.816496581927726,0.999,1.6167216006863354,1.5540038371978042,6076,60,1998,1998,1,2,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r7,675680,7,0.382,0.198,6.13,0.196,4,2,1125,5.0,5.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9982222222222222,1.6167216006863354,1.5540038371978042,5193,60,1123,1123,1,2,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r7,675680,7,0.382,0.198,6.13,0.196,4,4,661,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9969742813918305,1.6167216006863354,1.5540038371978042,4675,60,659,659,1,2,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r7,675680,7,0.382,0.198,6.13,0.196,4,8,405,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9950617283950617,1.6167216006863354,1.5540038371978042,4227,60,403,403,1,2,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r7,675680,7,0.382,0.198,6.13,0.196,4,16,279,4.0,4.0,4.0,4.0,1e-09,1e-09,0.992831541218638,1.6167216006863354,1.5540038371978042,3457,60,277,277,1,2,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r8,675777,5,0.718,0.209,7.41,0.216,5,1,2000,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,1.0,1.851306445481388,1.425996890337333,7277,81,2000,2000,1,0,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r8,675777,5,0.718,0.209,7.41,0.216,5,2,1099,5.0,5.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,1.0,1.851306445481388,1.425996890337333,6359,81,1099,1099,1,0,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r8,675777,5,0.718,0.209,7.41,0.216,5,4,631,4.0,4.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,1.0,1.851306445481388,1.425996890337333,5811,81,631,631,1,0,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r8,675777,5,0.718,0.209,7.41,0.216,5,8,387,3.0,3.0,4.0,4.0,1e-09,1e-09,1.0,1.851306445481388,1.425996890337333,5238,81,387,387,1,0,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r8,675777,5,0.718,0.209,7.41,0.216,5,16,261,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,1.0,1.851306445481388,1.425996890337333,4166,81,261,261,1,0,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r9,675874,7,0.509,0.293,6.57,0.168,5,1,2000,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9985,0.7586633712160491,1.2194029023339883,6493,75,1997,1997,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r9,675874,7,0.509,0.293,6.57,0.168,5,2,1111,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9972997299729973,0.7586633712160491,1.2194029023339883,5587,75,1108,1108,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r9,675874,7,0.509,0.293,6.57,0.168,5,4,638,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9952978056426333,0.7586633712160491,1.2194029023339883,5062,75,635,635,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r9,675874,7,0.509,0.293,6.57,0.168,5,8,414,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9927536231884058,0.7586633712160491,1.2194029023339883,4582,75,411,411,1,3,False,False,False
A1-B1-C2,A1,B1,C2,A1-B1-C2-r9,675874,7,0.509,0.293,6.57,0.168,5,16,274,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9890510948905109,0.7586633712160491,1.2194029023339883,3671,75,271,271,1,3,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r0,680001,6,0.567,0.169,6.96,0.349,4,1,2000,8.0,8.0,7.0,7.0,1e-09,1e-09,0.9995,1.5410543022217713,1.5958866918494283,6960,183,1999,1999,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r0,680001,6,0.567,0.169,6.96,0.349,4,2,1091,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.999083409715857,1.5410543022217713,1.5958866918494283,6009,183,1090,1090,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r0,680001,6,0.567,0.169,6.96,0.349,4,4,627,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9984051036682615,1.5410543022217713,1.5958866918494283,5478,183,626,626,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r0,680001,6,0.567,0.169,6.96,0.349,4,8,401,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9975062344139651,1.5410543022217713,1.5958866918494283,4985,183,400,400,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r0,680001,6,0.567,0.169,6.96,0.349,4,16,271,4.0,4.0,3.3333333333333335,3.3333333333333335,0.4714045217910317,0.4714045217910317,0.996309963099631,1.5410543022217713,1.5958866918494283,4035,183,270,270,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r1,680098,6,0.507,0.212,4.39,0.216,6,1,2000,10.0,10.0,10.666666666666666,10.666666666666666,0.4714045217910317,0.4714045217910317,0.9885,1.3952136774076924,1.3747775881544386,4390,39,1977,1977,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r1,680098,6,0.507,0.212,4.39,0.216,6,2,1163,7.0,7.0,7.0,7.0,1e-09,1e-09,0.9802235597592434,1.3952136774076924,1.3747775881544386,3541,39,1140,1140,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r1,680098,6,0.507,0.212,4.39,0.216,6,4,718,5.0,5.0,6.0,6.0,1e-09,1e-09,0.967966573816156,1.3952136774076924,1.3747775881544386,3074,39,695,695,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r1,680098,6,0.507,0.212,4.39,0.216,6,8,487,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9527720739219713,1.3952136774076924,1.3747775881544386,2769,39,464,464,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r1,680098,6,0.507,0.212,4.39,0.216,6,16,359,4.0,4.0,4.0,4.0,1e-09,1e-09,0.935933147632312,1.3952136774076924,1.3747775881544386,2384,39,336,336,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r2,680195,7,0.658,0.285,7.83,0.276,6,1,2000,6.0,6.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9995,0.9173013803619232,1.448814746793745,7830,276,1999,1999,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r2,680195,7,0.658,0.285,7.83,0.276,6,2,1079,4.0,4.0,5.0,5.0,0.816496581927726,0.816496581927726,0.9990732159406858,0.9173013803619232,1.448814746793745,6871,276,1078,1078,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r2,680195,7,0.658,0.285,7.83,0.276,6,4,628,4.0,4.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9984076433121019,0.9173013803619232,1.448814746793745,6317,276,627,627,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r2,680195,7,0.658,0.285,7.83,0.276,6,8,392,3.0,3.0,4.0,4.0,1e-09,1e-09,0.9974489795918368,0.9173013803619232,1.448814746793745,5737,276,391,391,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r2,680195,7,0.658,0.285,7.83,0.276,6,16,262,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9961832061068703,0.9173013803619232,1.448814746793745,4427,276,261,261,1,1,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r3,680292,5,0.313,0.315,5.7,0.175,6,1,2000,8.0,8.0,9.0,9.0,0.816496581927726,0.816496581927726,0.999,1.595109787015151,1.2912716817367071,5700,90,1998,1998,1,2,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r3,680292,5,0.313,0.315,5.7,0.175,6,2,1115,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9982062780269059,1.595109787015151,1.2912716817367071,4797,90,1113,1113,1,2,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r3,680292,5,0.313,0.315,5.7,0.175,6,4,677,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9970457902511078,1.595109787015151,1.2912716817367071,4322,90,675,675,1,2,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r3,680292,5,0.313,0.315,5.7,0.175,6,8,441,5.0,5.0,4.0,4.0,1e-09,1e-09,0.9954648526077098,1.595109787015151,1.2912716817367071,3910,90,439,439,1,2,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r3,680292,5,0.313,0.315,5.7,0.175,6,16,278,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9928057553956835,1.595109787015151,1.2912716817367071,3245,90,276,276,1,2,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r4,680389,5,0.653,0.138,4.83,0.295,4,1,2000,9.0,9.0,9.0,9.0,0.816496581927726,0.816496581927726,0.9925,0.48219728387717026,0.9422814510160596,4830,54,1985,1985,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r4,680389,5,0.653,0.138,4.83,0.295,4,2,1141,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9868536371603857,0.48219728387717026,0.9422814510160596,3965,54,1126,1126,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r4,680389,5,0.653,0.138,4.83,0.295,4,4,699,5.0,5.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9785407725321889,0.48219728387717026,0.9422814510160596,3489,54,684,684,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r4,680389,5,0.653,0.138,4.83,0.295,4,8,456,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9671052631578947,0.48219728387717026,0.9422814510160596,3120,54,441,441,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r4,680389,5,0.653,0.138,4.83,0.295,4,16,345,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9565217391304348,0.48219728387717026,0.9422814510160596,2721,54,330,330,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r5,680486,7,0.369,0.321,4.11,0.293,6,1,2000,11.0,11.0,11.666666666666666,11.666666666666666,0.4714045217910317,0.4714045217910317,0.988,1.366945616456682,1.7595945659330336,4110,27,1976,1976,2,22,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r5,680486,7,0.369,0.321,4.11,0.293,6,2,1162,8.0,8.0,8.333333333333334,8.333333333333334,0.4714045217910317,0.4714045217910317,0.9802065404475043,1.366945616456682,1.7595945659330336,3265,27,1139,1139,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r5,680486,7,0.369,0.321,4.11,0.293,6,4,717,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9679218967921897,1.366945616456682,1.7595945659330336,2809,27,694,694,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r5,680486,7,0.369,0.321,4.11,0.293,6,8,484,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9524793388429752,1.366945616456682,1.7595945659330336,2520,27,461,461,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r5,680486,7,0.369,0.321,4.11,0.293,6,16,374,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9385026737967914,1.366945616456682,1.7595945659330336,2209,27,351,351,1,23,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r6,680583,6,0.433,0.221,5.42,0.243,5,1,2000,8.0,8.0,8.0,8.0,1e-09,1e-09,0.9935,1.6161934957965807,1.5115854449389807,5420,87,1987,1987,2,11,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r6,680583,6,0.433,0.221,5.42,0.243,5,2,1115,6.0,6.0,6.333333333333333,6.333333333333333,0.9428090425820633,0.9428090425820633,0.989237668161435,1.6161934957965807,1.5115854449389807,4519,87,1103,1103,1,12,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r6,680583,6,0.433,0.221,5.42,0.243,5,4,662,4.0,4.0,5.0,5.0,1e-09,1e-09,0.9818731117824774,1.6161934957965807,1.5115854449389807,4035,87,650,650,1,12,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r6,680583,6,0.433,0.221,5.42,0.243,5,8,432,3.0,3.0,4.0,4.0,1e-09,1e-09,0.9722222222222222,1.6161934957965807,1.5115854449389807,3653,87,420,420,1,12,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r6,680583,6,0.433,0.221,5.42,0.243,5,16,320,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9625,1.6161934957965807,1.5115854449389807,3082,87,308,308,1,12,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r7,680680,7,0.728,0.262,4.65,0.189,6,1,2000,10.0,10.0,10.0,10.0,0.816496581927726,0.816496581927726,0.9925,0.6848404039052184,1.3601995603751422,4650,48,1985,1985,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r7,680680,7,0.728,0.262,4.65,0.189,6,2,1145,7.0,7.0,7.0,7.0,1e-09,1e-09,0.9868995633187773,0.6848404039052184,1.3601995603751422,3784,48,1130,1130,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r7,680680,7,0.728,0.262,4.65,0.189,6,4,689,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9782293178519593,0.6848404039052184,1.3601995603751422,3299,48,674,674,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r7,680680,7,0.728,0.262,4.65,0.189,6,8,461,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9674620390455532,0.6848404039052184,1.3601995603751422,2972,48,446,446,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r7,680680,7,0.728,0.262,4.65,0.189,6,16,347,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9567723342939481,0.6848404039052184,1.3601995603751422,2581,48,332,332,1,15,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r8,680777,7,0.431,0.139,7.6,0.267,4,1,2000,7.0,7.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,1.0,0.9145831101066046,1.5258937400427746,7600,180,2000,2000,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r8,680777,7,0.431,0.139,7.6,0.267,4,2,1095,5.0,5.0,6.0,6.0,1e-09,1e-09,1.0,0.9145831101066046,1.5258937400427746,6672,180,1095,1095,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r8,680777,7,0.431,0.139,7.6,0.267,4,4,634,4.0,4.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,1.0,0.9145831101066046,1.5258937400427746,6096,180,634,634,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r8,680777,7,0.431,0.139,7.6,0.267,4,8,390,4.0,4.0,4.0,4.0,1e-09,1e-09,1.0,0.9145831101066046,1.5258937400427746,5515,180,390,390,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r8,680777,7,0.431,0.139,7.6,0.267,4,16,253,4.0,4.0,4.0,4.0,1e-09,1e-09,1.0,0.9145831101066046,1.5258937400427746,4302,180,253,253,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r9,680874,5,0.574,0.299,7.93,0.206,6,1,2000,6.0,6.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,1.0,1.0174798100339748,1.5015845374793817,7930,234,2000,2000,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r9,680874,5,0.574,0.299,7.93,0.206,6,2,1085,4.0,4.0,5.0,5.0,0.816496581927726,0.816496581927726,1.0,1.0174798100339748,1.5015845374793817,6990,234,1085,1085,1,0,False,False,False
A2-B0-C0,A2,B0,C0,A2-B0-C0-r9,680874,5,0.574,0.299,7.93,0.206,6,4,619,5.0,5.0,4.0,4.0,1e-09,1e-09,1.0,1.0174798100339748,1.5015845374793817,6397,234,619,619,1,0,False,False,False
