exp,diseno,rule_id,seed,clase,brazo,N_nodos,K,kcap,J,noise,meandeg,n_aristas,grado_medio,clustering,transitividad,n_triangulos,holon,giant,diam,pendiente,frac_masa,masa_acretada,kappa_v,n_sumideros,t_primer_sumidero,carpeta,densidad,geo_sepmedia,geo_fof020,geo_ngrupos020,geo_fof030,geo_ngrupos030,geo_fof050,geo_densk8cv,geo_o4a_fof06,geo_o4a_fof10,geo_o4a_ngrupos06,geo_o4a_knn100x,geo_o4a_knn1000x,geo_o4a_sin_verificar_seed,base,geoIC_fof_b0.20,geoIC_ngrupos_b0.20,geoIC_fof_b0.30,geoIC_ngrupos_b0.30,geoIC_fof_b0.50,geoIC_ngrupos_b0.50,geoIC_knn8_cv,geoIC_knn8_p90_med,masa_particula,lado_nube,n_aristas_cabecera,bateria_raiz,f800_n_aristas,f800_grado_medio,f800_giant,f800_n_componentes,f800_diam,f800_asortatividad,f800_clustering,f800_transitividad,f800_n_triangulos,f800_tri_ar_media_sop,f800_tri_ar_mediana_sop,f800_tri_ar_max,f800_tri_ar_p99_sop,f800_tri_ar_media_todas,f800_frac_aristas_en_triangulo,f800_frac_aristas_multi_tri,f800_gini_tri_nodo,f800_tri_por_nodo_max,f800_frac_nodos_en_triangulo,f800_n_comp_tri,f800_tam_mayor_comp_tri,f800_frac_mayor_comp_tri,f800_tam_medio_comp_tri,f800_n_comp_tri_arista,f800_frac_mayor_comp_tri_arista,f800_modularidad_tri,f800_dist_media_tri,f800_dist_media_azar,f800_pendiente_nativa,f800_pendiente_canon,f800_ok,f800_motivo,f800_sha256,f800_archivo,f800_receta
F5B_40pares,pareado,A2-B0-C2-r2v1fix,272023.0,III,unico,2000,7.0,5.0,0.351,0.15,7.28,3057.0,3.057,,,,,,16.0,,0.1215,2284.2,0.8169014084507041,8,0.041,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v2/A2-B0-C2-r2v1fix_III,0.0015292646323161,,,,,,,,,,,,,False,A2-B0-C2-r2v1fix_III,0.6454999999999996,56,0.7050000000000023,16,0.714499999999982,1,4.102788898926859,15.420825161631722,9.4,97.59303274899824,3057.0,bateria_fase5b_a2b0c2_escala_v2,3057,3.057,0.9195,8,16.0,0.04095108996223071,0.012833333333333332,0.00942866763946571,28,1.037037037037037,1.0,2.0,2.0,0.02747791952894995,0.02649656526005888,0.037037037037037035,0.9644166666666667,2.0,0.0385,24.0,3.0,0.10714285714285714,1.1666666666666667,25.0,0.07142857142857142,0.026397263465104032,7.235185185185185,7.169523032281465,0.8536460916512809,0.8554770480627811,True,,8d944e00f0ede0ba38063731bf26fea57900d6743aa32b7449937654f4068888,grafos_f800/F5B_40pares/A2-B0-C2-r2v1fix__s272023__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=272023, N=2000)"
F5B_40pares,pareado,A2-B0-C2-r39,375612.0,III,unico,2000,5.0,6.0,0.526,0.152,5.7,4083.0,4.083,,,,,0.983,15.0,0.7271595357141946,0.0785,1475.8000000000002,0.4722222222222217,8,0.045,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v2/A2-B0-C2-r39_III,0.0020425212606303,7.745961543236626,0.3954999999999997,64.0,0.5304999999999996,41.0,0.5634999999999983,4.576282896001966,0.0935,0.313,27.0,0.069,0.042,True,A2-B0-C2-r39_III,0.3954999999999997,64,0.5304999999999996,41,0.5634999999999983,6,4.576282896001966,8.341468000805753,9.4,97.5929717369062,4083.0,bateria_fase5b_a2b0c2_escala_v2,4083,4.083,0.983,3,15.0,0.09231888610434247,0.0032333333333333333,0.003966417663779996,20,1.0,1.0,1.0,1.0,0.014695077149155033,0.014695077149155033,0.0,0.9719333333333333,2.0,0.029,18.0,2.0,0.1,1.1111111111111112,20.0,0.05,0.014615552295981332,5.157894736842105,5.838422391857507,0.7271595357141946,0.7408037939170649,True,,6b73fc02f4e6f5a1661503ea7fc8bb17a6ee9475142da14406cdc21dc19fee2a,grafos_f800/F5B_40pares/A2-B0-C2-r39__s375612__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=375612, N=2000)"
F5B_40pares,pareado,A2-B0-C2-r6,272411.0,I,unico,2000,7.0,5.0,0.632,0.119,5.38,3381.0,3.381,,,,,0.9705,13.0,0.6017022732300973,0.1005,1889.4,0.5238095238095237,8,0.039,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r6_I,0.0016913456728364,,,,,,,,0.1565,0.4715,41.0,0.0965,0.047,True,A2-B0-C2-r6_I,0.5989999999999995,68,0.6645000000000025,16,0.6694999999999838,1,4.242485957631424,8.966680743928851,9.4,97.59297829057928,3381.0,bateria_fase5b_a2b0c2_piloto,3381,3.381,0.9705,8,12.0,0.10268981715373503,0.00435,0.00478421210006977,16,1.0212765957446808,1.0,2.0,1.5399999999999991,0.01419698314108252,0.013901212658976633,0.02127659574468085,0.9788125,2.0,0.0225,14.0,2.0,0.125,1.1428571428571428,15.0,0.125,0.013840698245786232,6.666666666666667,6.161855670103091,0.6017022732300973,0.660893483926654,True,,e5c82a953a9ff9cd536dece8ba530db6a49a48aac5ea877f898d67b843171355,grafos_f800/F5B_40pares/A2-B0-C2-r6__s272411__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=272411, N=2000)"
F5B_40pares,pareado,A2-B0-C2-r9,272702.0,I,unico,2000,5.0,7.0,0.493,0.244,4.25,3939.0,3.939,,,,,0.9785,10.0,0.5562821419510406,0.0805,1513.4,0.3859649122807018,8,0.046,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r9_I,0.0019704852426213,,,,,,,,0.1155,0.3485,36.0,0.0735,0.043,True,A2-B0-C2-r9_I,0.4629999999999995,69,0.5729999999999993,31,0.5844999999999874,2,4.490365109689242,7.429319707849659,9.4,97.59303083694924,3939.0,bateria_fase5b_a2b0c2_piloto,3939,3.939,0.9785,4,10.0,0.01131437519493838,0.0012857142857142856,0.0016175776774280514,8,1.0,1.0,1.0,1.0,0.006092916984006093,0.006092916984006093,0.0,0.988,1.0,0.012,8.0,1.0,0.125,1.0,8.0,0.125,0.006058564729283286,4.9642857142857135,5.898048738922973,0.5562821419510406,0.5531006665758372,True,,99b465f30051fc89e7f5b513ce07f033a336cf64ce25be07292469d3fd5ba37d,grafos_f800/F5B_40pares/A2-B0-C2-r9__s272702__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=272702, N=2000)"
F5B_40pares,pareado,A2-B0-C2-r9v2fix,372702.0,I,unico,2000,5.0,6.0,0.548,0.142,5.59,4138.0,4.138,,,,,,12.0,,0.075,1410.0,0.4255319148936167,8,0.046,A2-B0-C2-r9v2fix_I,0.0020700350175087,7.745961543236626,0.3869999999999998,72.0,0.5159999999999995,44.0,0.5489999999999887,4.622167845444537,,,,,,False,A2-B0-C2-r9v2fix_I,0.3869999999999998,72,0.5159999999999995,44,0.5489999999999887,2,4.622167845444537,6.791241437545444,9.4,97.5929072459629,4138.0,bateria_fase5b_a2b0c2_escala_v3,4138,4.138,0.986,1,12.0,0.0822997282501646,0.0030666666666666668,0.0029131870266071083,15,1.0,1.0,1.0,1.0,0.010874818753020783,0.010874818753020783,0.0,0.9775,1.0,0.0225,15.0,1.0,0.06666666666666667,1.0,15.0,0.06666666666666667,0.010823265419396221,5.438095238095238,5.73718924403856,0.5840041792814835,0.6427228414982191,True,,9b31ee3c737563e4edb8b4e1827c46afca80fb2d38e236e7f78f27602d0a2ee4,grafos_f800/F5B_40pares/A2-B0-C2-r9v2fix__s372702__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=372702, N=2000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r0,471829.0,III,unico,4000,5.0,4.0,,,,4714.0,2.357,,,,0.6247905152445559,,20.0,,0.2582499999999998,4855.099999999999,0.2464698331193838,68,0.004,,0.0005893973493373,6.147973751119519,0.7967500000000252,4.0,0.798250000000044,1.0,0.8030000000000447,5.345154463014573,,,,,,False,A2-B0-C2-batch3-r0_III,0.7967500000000252,4,0.798250000000044,1,0.8030000000000447,1,5.345154463014573,14.491383879275276,4.7,97.59302402384296,4714.0,bateria_fase6_o3a_resolucion,4714,2.357,0.85175,45,20.0,0.032968978002691544,0.008875,0.008112806644774966,28,1.0,1.0,1.0,1.0,0.017819261773440814,0.017819261773440814,0.0,0.9799761904761904,2.0,0.0205,26.0,2.0,0.07142857142857142,1.0769230769230769,28.0,0.03571428571428571,0.017788143676595716,9.313765182186236,9.58458602466236,1.0690994734503374,1.1128289529098259,True,,058a648aeccc6f515da7fcfb6d62fadf25d9af567398e2958da331b7aa728a5a,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r0__s471829__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=471829, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r100,481529.0,I,unico,4000,5.0,4.0,,,,4723.0,2.3615,,,,0.5063883560589856,,22.0,,0.2624999999999999,4934.999999999998,0.3241296518607443,64,0.003,,0.0005905226306576,6.147973751119519,0.8082500000000454,1.0,0.8110000000000459,1.0,0.8147500000000465,5.387012073353569,,,,,,False,A2-B0-C2-batch3-r100_I,0.8082500000000454,1,0.8110000000000459,1,0.8147500000000465,1,5.387012073353569,14.229918435879524,4.7,97.59303400982776,4723.0,bateria_fase6_o3a_resolucion,4723,2.3615,0.8445,54,22.0,0.05502056149198427,0.008958333333333332,0.008141112618724558,28,1.0,1.0,1.0,1.0,0.0177853059496083,0.0177853059496083,0.0,0.9794940476190476,2.0,0.02075,27.0,2.0,0.07142857142857142,1.037037037037037,28.0,0.03571428571428571,0.017754138224389603,9.975925925925925,9.73669475327752,1.062984777249594,1.145908877305322,True,,41caaf4dbe7c832d67cf81624e7d954fc5c15ceac8208831db9648003acb9b9e,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r100__s481529__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=481529, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r108,482305.0,III,unico,4000,6.0,5.0,,,,6448.0,3.224,,,,0.7334193699808091,,17.0,,0.1404999999999998,2641.4,0.3540145985401459,24,0.008,,0.0008062015503875,6.147973751119519,0.6722499999999937,16.0,0.6787500000000255,1.0,0.6827500000000261,5.9206306283909145,,,,,,False,A2-B0-C2-batch3-r108_III,0.6722499999999937,16,0.6787500000000255,1,0.6827500000000261,1,5.9206306283909145,7.301087245120017,4.7,97.5930363596188,6448.0,bateria_fase6_o3a_resolucion,6448,3.224,0.96775,6,17.0,0.05155718757247526,0.00043333333333333337,0.0006569942513003011,4,1.0,1.0,1.0,1.0,0.0018610421836228288,0.0018610421836228288,0.0,0.997,1.0,0.003,4.0,1.0,0.25,1.0,4.0,0.25,0.0018564783297877582,5.333333333333333,8.136907838070629,0.7607443890797675,0.7498216268373094,True,,a9b3b31c3d1021f9a638d3b15a7b3a22a375448c18e0674cead0a53d62d1a602,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r108__s482305__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=482305, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r112,482693.0,I,unico,4000,6.0,5.0,,,,6574.0,3.287,,,,0.6511576411483352,,15.0,,0.1517499999999998,2852.9,0.4914285714285712,30,0.006,,0.0008219554888722,6.147973751119519,0.6709999999999947,23.0,0.6777500000000253,1.0,0.6840000000000263,5.860310859999705,,,,,,False,A2-B0-C2-batch3-r112_I,0.6709999999999947,23,0.6777500000000253,1,0.6840000000000263,1,5.860310859999705,6.7086359887578135,4.7,97.59305093409762,6574.0,bateria_fase6_o3a_resolucion,6574,3.287,0.972,5,15.0,0.03318160011087433,0.0008916666666666667,0.0009515753859166843,6,1.0,1.0,1.0,1.0,0.0027380590203833284,0.0027380590203833284,0.0,0.9955,1.0,0.0045,6.0,1.0,0.16666666666666666,1.0,6.0,0.16666666666666666,0.002732314816348831,7.466666666666668,7.41235743075208,0.6435657831167628,0.6443041506436575,True,,4db53e2dd018ef78733c245af2466f8d9ba3bcfdc5a268bb8524180ffb18f6f2,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r112__s482693__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=482693, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r114,482887.0,III,unico,4000,6.0,6.0,,,,8138.0,4.069,,,,0.7227922054288465,,16.0,,0.0982499999999999,1847.1,0.4392764857881135,12,0.006,,0.001017504376094,6.147973751119519,0.4917500000000002,54.0,0.5412499999999975,9.0,0.5485000000000053,6.142084796996032,,,,,,False,A2-B0-C2-batch3-r114_III,0.4917500000000002,54,0.5412499999999975,9,0.5485000000000053,1,6.142084796996032,10.99610102722319,4.7,97.5930104643042,8138.0,bateria_fase6_o3a_resolucion,8138,4.069,0.97525,5,16.0,0.10762481371146673,0.004625,0.0034800541341754206,36,1.0093457943925233,1.0,2.0,1.0,0.013271073973949374,0.013148193659375768,0.009345794392523364,0.9739814814814814,2.0,0.0265,35.0,2.0,0.05555555555555555,1.0285714285714285,35.0,0.05555555555555555,0.013118855191543804,6.15,6.047156177156177,0.8084419143246868,0.7247171329493164,True,,9ccc7d3620b003b8f1483dfe4094cbcb0154a57d97f978213edea801f8eb94fb,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r114__s482887__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=482887, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r12,472993.0,III,unico,4000,5.0,5.0,,,,6713.0,3.3565,,,,0.7205156358862306,,16.0,,0.1337499999999999,2514.4999999999995,0.4154488517745304,24,0.006,,0.0008393348337084,6.147973751119519,0.6732499999999968,14.0,0.6765000000000251,1.0,0.6807500000000258,6.07197426324396,,,,,,False,A2-B0-C2-batch3-r12_III,0.6732499999999968,14,0.6765000000000251,1,0.6807500000000258,1,6.07197426324396,5.649795938202625,4.7,97.5930028472996,6713.0,bateria_fase6_o3a_resolucion,6713,3.3565,0.97275,5,16.0,0.06744321578354746,0.0009666666666666668,0.0009177586294804467,6,1.0,1.0,1.0,1.0,0.0026813645166095636,0.0026813645166095636,0.0,0.9955,1.0,0.0045,6.0,1.0,0.16666666666666666,1.0,6.0,0.16666666666666666,0.0026762607061024198,6.666666666666665,7.240574121679519,0.7241753150987457,0.7038442771497817,True,,234dafcb0bc7ecb38a3784b96a90efe96a8471e07621df81b0669c6e4b5ce497,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r12__s472993__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=472993, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r26,474351.0,III,unico,4000,8.0,5.0,,,,6621.0,3.3105,,,,0.6801426700874217,,15.0,,0.1569999999999999,2951.6,0.4497257769652646,30,0.0,,0.0008278319579894,6.147973751119519,0.6545000000000022,22.0,0.663000000000023,1.0,0.6677500000000238,6.078594869766308,,,,,,False,A2-B0-C2-batch3-r26_III,0.6545000000000022,22,0.663000000000023,1,0.6677500000000238,1,6.078594869766308,8.537125422496691,4.7,97.59304942113592,6621.0,bateria_fase6_o3a_resolucion,6621,3.3105,0.95775,16,15.0,0.1014345733959592,0.004041666666666667,0.003190196475592465,21,1.0,1.0,1.0,1.0,0.0095151789759855,0.0095151789759855,0.0,0.9847420634920635,2.0,0.0155,20.0,2.0,0.09523809523809523,1.05,21.0,0.047619047619047616,0.009496616161439892,7.267500000000001,6.93074412532637,0.6704649590094327,0.7001531497760762,True,,854e50dbe76c137439a8f78bf5d625a13aaa3880e234d23f1e6266b36b313ced,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r26__s474351__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=474351, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r31,474836.0,III,unico,4000,4.0,5.0,,,,6445.0,3.2225,,,,0.3552164438537022,,17.0,,0.1607499999999998,3022.1000000000004,0.4511784511784513,25,0.004,,0.0008058264566141,6.147973751119519,0.6644999999999998,22.0,0.6742500000000248,1.0,0.6802500000000257,5.861819137169118,,,,,,False,A2-B0-C2-batch3-r31_III,0.6644999999999998,22,0.6742500000000248,1,0.6802500000000257,1,5.861819137169118,14.719907689175912,4.7,97.59299521654792,6445.0,bateria_fase6_o3a_resolucion,6445,3.2225,0.92775,9,17.0,0.08161960047489797,0.007941666666666666,0.004867660480681472,32,1.0,1.0,1.0,1.0,0.014895267649340575,0.014895267649340575,0.0,0.976,1.0,0.024,32.0,1.0,0.03125,1.0,32.0,0.03125,0.014869321543332885,7.484999999999999,7.430213183043372,0.8755236503829457,0.8243670846422703,True,,9a6874ddc0fd44376541eab5217e34b4a9291f344f1cc608e0f383c56419988d,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r31__s474836__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=474836, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r35,475224.0,I,unico,4000,4.0,5.0,,,,6721.0,3.3605,,,,0.6932556859823067,,15.0,,0.1462499999999999,2749.5,0.4230019493177389,26,0.005,,0.0008403350837709,6.147973751119519,0.6582499999999959,13.0,0.6660000000000235,1.0,0.6710000000000242,6.0634970810891895,,,,,,False,A2-B0-C2-batch3-r35_I,0.6582499999999959,13,0.6660000000000235,1,0.6710000000000242,1,6.0634970810891895,7.436073743625664,4.7,97.59304217265166,6721.0,bateria_fase6_o3a_resolucion,6721,3.3605,0.97225,5,15.0,0.06947977037055034,0.0015249999999999999,0.001814424676175596,12,1.0285714285714285,1.0,2.0,1.6599999999999966,0.0053563457818776965,0.005207558399047761,0.02857142857142857,0.9919444444444444,2.0,0.0085,11.0,2.0,0.16666666666666666,1.0909090909090908,11.0,0.16666666666666666,0.005196240507443564,6.909090909090907,7.168831447187929,0.6591588948970257,0.6487642218995935,True,,94a196def7f8d78245a0514551341c6150454caecbdf2386f9bdc801b12b7581,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r35__s475224__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=475224, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r5,472314.0,I,unico,4000,6.0,6.0,,,,7936.0,3.968,,,,0.8866500419666443,,15.0,,0.1022499999999999,1922.3,0.4436619718309857,13,0.004,,0.0009922480620155,6.147973751119519,0.5060000000000001,48.0,0.5592500000000034,4.0,0.5692500000000086,6.568393828178082,,,,,,False,A2-B0-C2-batch3-r5_I,0.5060000000000001,48,0.5592500000000034,4,0.5692500000000086,1,6.568393828178082,9.016690689506571,4.7,97.59305373962968,7936.0,bateria_fase6_o3a_resolucion,7942,3.971,0.974,4,15.0,0.09775236412810791,0.004633333333333333,0.0037653923131720887,37,1.018348623853211,1.0,2.0,1.9200000000000017,0.013976328380760513,0.013724502644170234,0.01834862385321101,0.9741779279279279,2.0,0.02675,35.0,2.0,0.05405405405405406,1.0571428571428572,35.0,0.05405405405405406,0.013693555537784926,6.0569444444444445,6.381215233204965,0.7929097379385824,0.7982700574067257,True,,e5ca6a28c73fdf0f18571845245cb93556a85df622fabc2a2ecaae6530a37c21,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r5__s472314__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=472314, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r76,479201.0,I,unico,4000,8.0,5.0,,,,6692.0,3.346,,,,0.721084670954328,,16.0,,0.1294999999999999,2434.6,0.352212389380531,16,0.004,,0.0008367091772943,6.147973751119519,0.6502500000000019,24.0,0.6605000000000226,1.0,0.6667500000000236,5.917344690394628,,,,,,False,A2-B0-C2-batch3-r76_I,0.6502500000000019,24,0.6605000000000226,1,0.6667500000000236,1,5.917344690394628,7.871541996681224,4.7,97.59299205471558,6692.0,bateria_fase6_o3a_resolucion,6691,3.3455,0.962,12,16.0,0.10251790889574997,0.003433333333333333,0.0028581457152885726,19,1.0,1.0,1.0,1.0,0.008518905993125093,0.008518905993125093,0.0,0.9867149122807017,2.0,0.01375,17.0,2.0,0.10526315789473684,1.1176470588235294,19.0,0.05263157894736842,0.008501399647675167,7.356725146198832,6.930335326228229,0.7389687792651953,0.7241462646700125,True,,de67f7df37ccb3fedc473db18e84e21c4621e14c1960ebe031697561e9fad2c2,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r76__s479201__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=479201, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch3-r86,480171.0,I,unico,4000,5.0,5.0,,,,6686.0,3.343,,,,0.5093465700388771,,15.0,,0.1554999999999999,2923.4000000000005,0.4999999999999999,27,0.005,,0.0008359589897474,6.147973751119519,0.6467500000000018,28.0,0.6642500000000232,1.0,0.6702500000000242,5.949180099902279,,,,,,False,A2-B0-C2-batch3-r86_I,0.6467500000000018,28,0.6642500000000232,1,0.6702500000000242,1,5.949180099902279,9.156178465053136,4.7,97.59302037274084,6686.0,bateria_fase6_o3a_resolucion,6686,3.343,0.9555,16,17.0,0.1268232210094095,0.003508333333333334,0.003273160087284269,22,1.0,1.0,1.0,1.0,0.009871373018247084,0.009871373018247084,0.0,0.9835,1.0,0.0165,22.0,1.0,0.045454545454545456,1.0,22.0,0.045454545454545456,0.00985164821300311,7.078571428571429,7.158204658466371,0.6857189257971965,0.7357418076016907,True,,63dfe415b966b3ab399c6b8092c242579ac795124bb2564a2992fa416d01dbe4,grafos_f800/O3A_N4000/A2-B0-C2-batch3-r86__s480171__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=480171, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch4-r10,572799.0,III,unico,4000,5.0,5.0,,,,6087.0,3.0435,,,,0.8592326193125962,,18.0,,0.1847499999999998,3473.3,0.4794303797468353,29,0.002,,0.0007610652663165,6.147973751119519,0.681000000000002,27.0,0.6942500000000279,1.0,0.7017500000000286,5.8942212276517285,0.237,0.509,55.0,0.137,0.0505,True,A2-B0-C2-batch4-r10_III,0.681000000000002,27,0.6942500000000279,1,0.7017500000000286,2,5.8942212276517285,18.51402843648776,4.7,97.59301991190452,6087.0,bateria_fase6_o3a_resolucion,6087,3.0435,0.9115,25,18.0,0.05312325506456052,0.007716666666666667,0.005056747949207776,30,1.0,1.0,1.0,1.0,0.014785608674223755,0.014785608674223755,0.0,0.9779944444444445,2.0,0.02225,29.0,2.0,0.06666666666666667,1.0344827586206897,30.0,0.03333333333333333,0.014758909400031077,7.751724137931033,7.217256515775034,0.9241312703181733,0.902259784076912,True,,c47132159e4fcc6d46beaa8cb7ac0774dec3d6d788058dcabaa849085de16a3a,grafos_f800/O3A_N4000/A2-B0-C2-batch4-r10__s572799__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=572799, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch4-r13,573090.0,I,unico,4000,6.0,6.0,,,,8185.0,4.0925,,,,0.9923824019198,,11.0,,0.0859999999999999,1616.8000000000002,0.7352941176470594,10,0.007,,0.0010233808452113,6.147973751119519,0.4952500000000001,42.0,0.5484999999999887,3.0,0.5545000000000063,6.497746345852623,,,,,,False,A2-B0-C2-batch4-r13_I,0.4952500000000001,42,0.5484999999999887,3,0.5545000000000063,1,6.497746345852623,6.258501740203948,4.7,97.59302757002698,8185.0,bateria_fase6_o3a_resolucion,8185,4.0925,0.989,1,11.0,0.07204864898776926,0.0016416666666666667,0.0014926363274512405,15,1.0,1.0,1.0,1.0,0.005497861942577886,0.005497861942577886,0.0,0.9892388888888889,2.0,0.011,14.0,2.0,0.13333333333333333,1.0714285714285714,15.0,0.06666666666666667,0.005484431680491863,6.01904761904762,6.594922039612306,0.4793079814404366,0.47744180226366667,True,,f4202bd0c17096149c6faa6ecb195d441933a9eb8abbe786979324e5d0594604,grafos_f800/O3A_N4000/A2-B0-C2-batch4-r13__s573090__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=573090, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch4-r18,573575.0,I,unico,4000,5.0,6.0,,,,8079.0,4.0395,,,,0.9112043019853404,,12.0,,0.0939999999999999,1767.2000000000005,0.4945054945054944,14,0.011,,0.0010101275318829,6.147973751119519,0.4930000000000001,49.0,0.5462499999999971,6.0,0.552500000000006,6.33008947541605,,,,,,False,A2-B0-C2-batch4-r18_I,0.4930000000000001,49,0.5462499999999971,6,0.552500000000006,1,6.33008947541605,7.199213106433193,4.7,97.5930495988158,8079.0,bateria_fase6_o3a_resolucion,8079,4.0395,0.981,1,12.0,0.08129434269614219,0.0018333333333333335,0.0019263264616424468,19,1.0,1.0,1.0,1.0,0.007055328629780914,0.007055328629780914,0.0,0.98575,1.0,0.01425,19.0,1.0,0.05263157894736842,1.0,19.0,0.05263157894736842,0.007038602017725045,5.988304093567251,6.16485528236739,0.5669949371230959,0.6149203610734703,True,,dac489efd34e891519a62681387e8f4cb036706e21174ed1bcb618801e01db45,grafos_f800/O3A_N4000/A2-B0-C2-batch4-r18__s573575__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=573575, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch4-r19,573672.0,III,unico,4000,5.0,6.0,,,,7159.0,3.5795,,,,1.2317959269996934,,13.0,,0.1277499999999999,2401.7,0.4758220502901352,20,0.009,,0.0008950987746936,6.147973751119519,0.6192500000000004,34.0,0.6290000000000178,1.0,0.6362500000000189,6.041844607455874,,,,,,False,A2-B0-C2-batch4-r19_III,0.6192500000000004,34,0.6290000000000178,1,0.6362500000000189,1,6.041844607455874,7.819912458517925,4.7,97.59305659629322,7159.0,bateria_fase6_o3a_resolucion,7159,3.5795,0.97425,6,13.0,0.029672445177694136,0.00047500000000000005,0.000504965494024575,4,1.0,1.0,1.0,1.0,0.0016762117614191926,0.0016762117614191926,0.0,0.997,1.0,0.003,4.0,1.0,0.25,1.0,4.0,0.25,0.0016723581992028648,5.0,6.586475639350383,0.6053357999018656,0.5770855011692335,True,,1aacd11e3a4bb0ebbeb23d3581466c5929b905158a4095ecb0c6684bef4957d9,grafos_f800/O3A_N4000/A2-B0-C2-batch4-r19__s573672__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=573672, N=4000)"
O3A_N4000,pareado,A2-B0-C2-batch4-r23,574060.0,I,unico,4000,5.0,5.0,,,,6724.0,3.362,,,,0.3445811480749863,,15.0,,0.1579999999999999,2970.4000000000005,0.4818355640535373,33,0.005,,0.0008407101775443,6.147973751119519,0.6555,22.0,0.6615000000000228,1.0,0.6647500000000233,6.190590638365688,0.158,0.4715,46.0,0.0895,0.047,True,A2-B0-C2-batch4-r23_I,0.6555,22,0.6615000000000228,1,0.6647500000000233,1,6.190590638365688,7.123848016662778,4.7,97.59304519514858,6724.0,bateria_fase6_o3a_resolucion,6724,3.362,0.9675,10,15.0,0.08453632112822716,0.0015083333333333333,0.0016564601947595622,11,1.0,1.0,1.0,1.0,0.004907792980368828,0.004907792980368828,0.0,0.9922348484848484,2.0,0.008,10.0,2.0,0.18181818181818182,1.1,11.0,0.09090909090909091,0.004896523892147992,6.745454545454546,6.798984938555886,0.6528939634646325,0.6470112932811779,True,,0ec1e9afc245a6594b36ef92390a77852fe492290bcec68863420afce1da67ab,grafos_f800/O3A_N4000/A2-B0-C2-batch4-r23__s574060__unico__N4000.grafo.gz,"reconstruir_regla_a2b0c2(seed=574060, N=4000)"
