rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,eje_A,eje_B,eje_C,clase_final,pendiente_real,z_agg,holon_ratio
A2-B0-C2-r4,671,4,0.18,6.0,0.9821162444113264,0.5621894700213215,3279,54,5.333333333333333,0.4714045217910317,1.4264173866883991,A2,B0,C2,I,0.49104344897799523,1.2727922034357855,2.537253831229356
A2-B0-C2-r4,424,8,0.22,5.0,0.9716981132075472,0.5621894700213215,2928,54,5.0,1e-09,1.4264173866883991,A2,B0,C2,I,0.49104344897799523,1.2727922034357855,2.537253831229356
A2-B0-C2-r4,320,16,0.26,4.0,0.9625,0.5621894700213215,2574,54,4.0,1e-09,1.4264173866883991,A2,B0,C2,I,0.49104344897799523,1.2727922034357855,2.537253831229356
A2-B1-C0-r0,2000,1,0.04,9.0,0.995,1.1474193961838395,5300,81,9.0,0.816496581927726,1.284423667112743,A2,B1,C0,II,0.4464196873021748,0.14142135593730937,1.1194020873139856
A2-B1-C0-r0,1138,2,0.18,6.0,0.9912126537785588,1.1474193961838395,4423,81,6.0,1e-09,1.284423667112743,A2,B1,C0,II,0.4464196873021748,0.14142135593730937,1.1194020873139856
A2-B1-C0-r0,695,4,0.29,5.0,0.9856115107913669,1.1474193961838395,3931,81,5.0,1e-09,1.284423667112743,A2,B1,C0,II,0.4464196873021748,0.14142135593730937,1.1194020873139856
A2-B1-C0-r0,458,8,0.38,4.0,0.9781659388646288,1.1474193961838395,3566,81,4.333333333333333,0.4714045217910317,1.284423667112743,A2,B1,C0,II,0.4464196873021748,0.14142135593730937,1.1194020873139856
A2-B1-C0-r0,312,16,0.46,4.0,0.967948717948718,1.1474193961838395,2982,81,4.0,1e-09,1.284423667112743,A2,B1,C0,II,0.4464196873021748,0.14142135593730937,1.1194020873139856
A2-B1-C0-r1,2000,1,0.04,7.0,0.999,1.4341269017015883,7390,210,7.0,1e-09,1.34582430650125,A2,B1,C0,I,0.2797723211705921,0.28284271187461874,0.9384276279208155
A2-B1-C0-r1,1093,2,0.14,5.0,0.9981701738334858,1.4341269017015883,6459,210,5.333333333333333,0.4714045217910317,1.34582430650125,A2,B1,C0,I,0.2797723211705921,0.28284271187461874,0.9384276279208155
A2-B1-C0-r1,621,4,0.21,4.0,0.9967793880837359,1.4341269017015883,5889,210,4.333333333333333,0.4714045217910317,1.34582430650125,A2,B1,C0,I,0.2797723211705921,0.28284271187461874,0.9384276279208155
A2-B1-C0-r1,393,8,0.27,4.0,0.9949109414758269,1.4341269017015883,5318,210,4.0,1e-09,1.34582430650125,A2,B1,C0,I,0.2797723211705921,0.28284271187461874,0.9384276279208155
A2-B1-C0-r1,272,16,0.33,4.0,0.9926470588235294,1.4341269017015883,4246,210,3.0,1e-09,1.34582430650125,A2,B1,C0,I,0.2797723211705921,0.28284271187461874,0.9384276279208155
A2-B1-C0-r2,2000,1,0.02,9.0,0.9875,1.6378078872494362,4530,30,10.0,0.816496581927726,1.3433488016965296,A2,B1,C0,II,0.44662234648553645,0.669213041790246,0.8202114620125401
A2-B1-C0-r2,1158,2,0.08,7.0,0.9784110535405872,1.6378078872494362,3678,30,7.333333333333333,0.4714045217910317,1.3433488016965296,A2,B1,C0,II,0.44662234648553645,0.669213041790246,0.8202114620125401
A2-B1-C0-r2,715,4,0.13,5.0,0.965034965034965,1.6378078872494362,3217,30,5.333333333333333,0.4714045217910317,1.3433488016965296,A2,B1,C0,II,0.44662234648553645,0.669213041790246,0.8202114620125401
A2-B1-C0-r2,478,8,0.18,5.0,0.9476987447698745,1.6378078872494362,2885,30,4.666666666666667,0.4714045217910317,1.3433488016965296,A2,B1,C0,II,0.44662234648553645,0.669213041790246,0.8202114620125401
A2-B1-C0-r2,342,16,0.22,4.0,0.9269005847953217,1.6378078872494362,2466,30,4.0,1e-09,1.3433488016965296,A2,B1,C0,II,0.44662234648553645,0.669213041790246,0.8202114620125401
A2-B1-C0-r3,2000,1,0.03,7.0,0.9985,2.3915210889936387,7890,237,6.333333333333333,0.4714045217910317,1.6147748284233756,A2,B1,C0,I,0.31165490045241523,0.8106343977275559,0.6752082747064041
A2-B1-C0-r3,1092,2,0.1,6.0,0.9972527472527473,2.3915210889936387,6956,237,5.0,0.816496581927726,1.6147748284233756,A2,B1,C0,I,0.31165490045241523,0.8106343977275559,0.6752082747064041
A2-B1-C0-r3,629,4,0.17,4.0,0.9952305246422893,2.3915210889936387,6379,237,4.0,1e-09,1.6147748284233756,A2,B1,C0,I,0.31165490045241523,0.8106343977275559,0.6752082747064041
A2-B1-C0-r3,374,8,0.23,4.0,0.9919786096256684,2.3915210889936387,5743,237,4.0,1e-09,1.6147748284233756,A2,B1,C0,I,0.31165490045241523,0.8106343977275559,0.6752082747064041
A2-B1-C0-r3,275,16,0.28,4.0,0.9890909090909091,2.3915210889936387,4528,237,3.3333333333333335,0.4714045217910317,1.6147748284233756,A2,B1,C0,I,0.31165490045241523,0.8106343977275559,0.6752082747064041
A2-B1-C0-r4,2000,1,0.02,8.0,0.9975,1.3678788875021035,5850,75,8.0,1e-09,1.3963570969686965,A2,B1,C0,II,0.3798566055791932,0.2828427118746191,1.020819247761472
A2-B1-C0-r4,1113,2,0.09,6.0,0.995507637017071,1.3678788875021035,4948,75,5.333333333333333,0.4714045217910317,1.3963570969686965,A2,B1,C0,II,0.3798566055791932,0.2828427118746191,1.020819247761472
A2-B1-C0-r4,671,4,0.15,5.0,0.992548435171386,1.3678788875021035,4456,75,5.0,1e-09,1.3963570969686965,A2,B1,C0,II,0.3798566055791932,0.2828427118746191,1.020819247761472
A2-B1-C0-r4,432,8,0.21,4.0,0.9884259259259259,1.3678788875021035,4003,75,4.0,1e-09,1.3963570969686965,A2,B1,C0,II,0.3798566055791932,0.2828427118746191,1.020819247761472
A2-B1-C0-r4,294,16,0.27,4.0,0.9829931972789115,1.3678788875021035,3360,75,4.0,1e-09,1.3963570969686965,A2,B1,C0,II,0.3798566055791932,0.2828427118746191,1.020819247761472
A2-B1-C1-r0,2000,1,0.03,9.0,0.9885,2.341227442346055,4514,12,11.0,0.816496581927726,1.4311110776888292,A2,B1,C1,II,0.4495869142080478,0.7727406598312544,0.6112652926427204
A2-B1-C1-r0,1157,2,0.11,7.0,0.9818496110630942,2.341227442346055,3663,12,7.333333333333333,0.4714045217910317,1.4311110776888292,A2,B1,C1,II,0.4495869142080478,0.7727406598312544,0.6112652926427204
A2-B1-C1-r0,719,4,0.17,5.0,0.9707927677329624,2.341227442346055,3192,12,6.0,1e-09,1.4311110776888292,A2,B1,C1,II,0.4495869142080478,0.7727406598312544,0.6112652926427204
A2-B1-C1-r0,467,8,0.24,5.0,0.9550321199143469,2.341227442346055,2860,12,4.666666666666667,0.4714045217910317,1.4311110776888292,A2,B1,C1,II,0.4495869142080478,0.7727406598312544,0.6112652926427204
A2-B1-C1-r0,355,16,0.3,4.0,0.9408450704225352,2.341227442346055,2450,12,4.0,1e-09,1.4311110776888292,A2,B1,C1,II,0.4495869142080478,0.7727406598312544,0.6112652926427204
A2-B1-C1-r1,2000,1,0.03,9.0,0.993,1.258862021089588,5063,27,9.333333333333334,0.4714045217910317,0.9106096437791782,A2,B1,C1,I,0.45569730829137683,0.14142135593730976,0.7233593741997352
A2-B1-C1-r1,1139,2,0.1,6.0,0.9877085162423178,1.258862021089588,4199,27,6.0,1e-09,0.9106096437791782,A2,B1,C1,I,0.45569730829137683,0.14142135593730976,0.7233593741997352
A2-B1-C1-r1,694,4,0.16,5.0,0.9798270893371758,1.258862021089588,3709,27,5.0,1e-09,0.9106096437791782,A2,B1,C1,I,0.45569730829137683,0.14142135593730976,0.7233593741997352
A2-B1-C1-r1,473,8,0.21,4.0,0.9704016913319239,1.258862021089588,3351,27,5.0,1e-09,0.9106096437791782,A2,B1,C1,I,0.45569730829137683,0.14142135593730976,0.7233593741997352
A2-B1-C1-r1,322,16,0.25,4.0,0.9565217391304348,1.258862021089588,2832,27,4.0,1e-09,0.9106096437791782,A2,B1,C1,I,0.45569730829137683,0.14142135593730976,0.7233593741997352
A2-B1-C1-r2,2000,1,0.02,9.0,0.9905,1.08594411625875,4677,24,9.666666666666666,0.4714045217910317,1.322751766582632,A2,B1,C1,II,0.43957828415147465,0.42426406781192816,1.218066147952182
A2-B1-C1-r2,1146,2,0.07,7.0,0.9834205933682374,1.08594411625875,3813,24,7.0,1e-09,1.322751766582632,A2,B1,C1,II,0.43957828415147465,0.42426406781192816,1.218066147952182
A2-B1-C1-r2,696,4,0.12,6.0,0.9727011494252874,1.08594411625875,3344,24,5.0,1e-09,1.322751766582632,A2,B1,C1,II,0.43957828415147465,0.42426406781192816,1.218066147952182
A2-B1-C1-r2,469,8,0.16,5.0,0.9594882729211087,1.08594411625875,3009,24,4.666666666666667,0.4714045217910317,1.322751766582632,A2,B1,C1,II,0.43957828415147465,0.42426406781192816,1.218066147952182
A2-B1-C1-r2,347,16,0.19,4.0,0.9452449567723343,1.08594411625875,2604,24,4.0,1e-09,1.322751766582632,A2,B1,C1,II,0.43957828415147465,0.42426406781192816,1.218066147952182
A2-B1-C1-r3,2000,1,0.02,11.0,0.9795,0.7522979473738142,3951,9,11.0,0.816496581927726,1.6347387399848028,A2,B1,C1,I,0.5953928856606747,1.131370847498476,2.1729937529292593
A2-B1-C1-r3,1176,2,0.12,7.0,0.967687074829932,0.7522979473738142,3126,9,8.333333333333334,0.4714045217910317,1.6347387399848028,A2,B1,C1,I,0.5953928856606747,1.131370847498476,2.1729937529292593
A2-B1-C1-r3,744,4,0.2,5.0,0.9489247311827957,0.7522979473738142,2675,9,6.333333333333333,0.4714045217910317,1.6347387399848028,A2,B1,C1,I,0.5953928856606747,1.131370847498476,2.1729937529292593
A2-B1-C1-r3,525,8,0.29,5.0,0.9276190476190476,0.7522979473738142,2391,9,5.0,1e-09,1.6347387399848028,A2,B1,C1,I,0.5953928856606747,1.131370847498476,2.1729937529292593
A2-B1-C1-r3,396,16,0.33,4.0,0.9040404040404041,0.7522979473738142,2074,9,4.0,1e-09,1.6347387399848028,A2,B1,C1,I,0.5953928856606747,1.131370847498476,2.1729937529292593
A2-B1-C1-r4,2000,1,0.03,8.0,0.993,0.42612727414655294,5042,39,9.0,0.816496581927726,1.5174096235116894,A2,B1,C1,II,0.42958152188513943,0.9520557536648655,3.560930537832283
A2-B1-C1-r4,1141,2,0.12,7.0,0.9877300613496932,0.42612727414655294,4170,39,6.333333333333333,0.4714045217910317,1.5174096235116894,A2,B1,C1,II,0.42958152188513943,0.9520557536648655,3.560930537832283
A2-B1-C1-r4,680,4,0.19,6.0,0.9794117647058823,0.42612727414655294,3680,39,5.333333333333333,0.4714045217910317,1.5174096235116894,A2,B1,C1,II,0.42958152188513943,0.9520557536648655,3.560930537832283
A2-B1-C1-r4,451,8,0.24,4.0,0.9689578713968958,0.42612727414655294,3328,39,4.333333333333333,0.4714045217910317,1.5174096235116894,A2,B1,C1,II,0.42958152188513943,0.9520557536648655,3.560930537832283
A2-B1-C1-r4,339,16,0.3,4.0,0.9587020648967551,0.42612727414655294,2871,39,4.0,1e-09,1.5174096235116894,A2,B1,C1,II,0.42958152188513943,0.9520557536648655,3.560930537832283
A2-B1-C2-r0,2000,1,0.03,10.0,0.9905,1.4543517513082487,4818,15,8.666666666666666,0.4714045217910317,0.7813941678748726,A2,B1,C2,I,0.5037740702804717,0.9899494915611667,0.5372800405211302
A2-B1-C2-r0,1147,2,0.1,7.0,0.983435047951177,1.4543517513082487,3961,15,6.666666666666667,0.4714045217910317,0.7813941678748726,A2,B1,C2,I,0.5037740702804717,0.9899494915611667,0.5372800405211302
A2-B1-C2-r0,695,4,0.18,5.0,0.9726618705035971,1.4543517513082487,3481,15,5.0,1e-09,0.7813941678748726,A2,B1,C2,I,0.5037740702804717,0.9899494915611667,0.5372800405211302
A2-B1-C2-r0,457,8,0.25,5.0,0.9584245076586433,1.4543517513082487,3122,15,4.333333333333333,0.4714045217910317,0.7813941678748726,A2,B1,C2,I,0.5037740702804717,0.9899494915611667,0.5372800405211302
A2-B1-C2-r0,362,16,0.31,4.0,0.9475138121546961,1.4543517513082487,2688,15,4.0,1e-09,0.7813941678748726,A2,B1,C2,I,0.5037740702804717,0.9899494915611667,0.5372800405211302
A2-B1-C2-r1,2000,1,0.04,9.0,0.986,1.5957575509352369,4575,24,9.333333333333334,0.4714045217910317,1.408698982407884,A2,B1,C2,I,0.4592443826634408,0.14142135593730976,0.8827775758180042
A2-B1-C2-r1,1143,2,0.12,7.0,0.9763779527559056,1.5957575509352369,3712,24,7.0,1e-09,1.408698982407884,A2,B1,C2,I,0.4592443826634408,0.14142135593730976,0.8827775758180042
A2-B1-C2-r1,718,4,0.18,5.0,0.9623955431754875,1.5957575509352369,3265,24,5.0,1e-09,1.408698982407884,A2,B1,C2,I,0.4592443826634408,0.14142135593730976,0.8827775758180042
A2-B1-C2-r1,466,8,0.24,5.0,0.9420600858369099,1.5957575509352369,2919,24,5.0,1e-09,1.408698982407884,A2,B1,C2,I,0.4592443826634408,0.14142135593730976,0.8827775758180042
A2-B1-C2-r1,374,16,0.29,4.0,0.9278074866310161,1.5957575509352369,2551,24,4.0,1e-09,1.408698982407884,A2,B1,C2,I,0.4592443826634408,0.14142135593730976,0.8827775758180042
A2-B1-C2-r2,2000,1,0.03,11.0,0.9935,1.6114592589764944,4980,30,10.333333333333334,0.4714045217910317,1.2869463928104896,A2,B1,C2,I,0.5182879851208605,0.35355338991827345,0.798621737187376
A2-B1-C2-r2,1128,2,0.14,6.0,0.9884751773049646,1.6114592589764944,4105,30,6.333333333333333,0.9428090425820633,1.2869463928104896,A2,B1,C2,I,0.5182879851208605,0.35355338991827345,0.798621737187376
A2-B1-C2-r2,678,4,0.21,5.0,0.9808259587020649,1.6114592589764944,3618,30,5.0,1e-09,1.2869463928104896,A2,B1,C2,I,0.5182879851208605,0.35355338991827345,0.798621737187376
A2-B1-C2-r2,456,8,0.27,5.0,0.9714912280701754,1.6114592589764944,3264,30,5.0,1e-09,1.2869463928104896,A2,B1,C2,I,0.5182879851208605,0.35355338991827345,0.798621737187376
A2-B1-C2-r2,355,16,0.34,4.0,0.9633802816901409,1.6114592589764944,2825,30,4.0,1e-09,1.2869463928104896,A2,B1,C2,I,0.5182879851208605,0.35355338991827345,0.798621737187376
A2-B1-C2-r3,2000,1,0.03,8.0,0.993,2.42155162409949,5243,33,9.333333333333334,0.4714045217910317,1.4338548350015168,A2,B1,C2,I,0.34356675664420966,1.131370847498476,0.5921223486345161
A2-B1-C2-r3,1144,2,0.12,6.0,0.9895104895104895,2.42155162409949,4379,33,6.666666666666667,0.4714045217910317,1.4338548350015168,A2,B1,C2,I,0.34356675664420966,1.131370847498476,0.5921223486345161
A2-B1-C2-r3,699,4,0.23,5.0,0.9828326180257511,2.42155162409949,3892,33,4.666666666666667,0.4714045217910317,1.4338548350015168,A2,B1,C2,I,0.34356675664420966,1.131370847498476,0.5921223486345161
A2-B1-C2-r3,436,8,0.31,5.0,0.9724770642201835,2.42155162409949,3506,33,4.666666666666667,0.4714045217910317,1.4338548350015168,A2,B1,C2,I,0.34356675664420966,1.131370847498476,0.5921223486345161
A2-B1-C2-r3,333,16,0.38,4.0,0.963963963963964,2.42155162409949,3010,33,4.0,1e-09,1.4338548350015168,A2,B1,C2,I,0.34356675664420966,1.131370847498476,0.5921223486345161
A2-B1-C2-r4,2000,1,0.04,9.0,0.9965,1.3748214588693708,5465,36,9.333333333333334,0.4714045217910317,1.0454656745351052,A2,B1,C2,II,0.4016665950706751,0.848528135623857,0.7604374137387104
A2-B1-C2-r4,1128,2,0.13,5.0,0.9937943262411347,1.3748214588693708,4584,36,6.333333333333333,0.4714045217910317,1.0454656745351052,A2,B1,C2,II,0.4016665950706751,0.848528135623857,0.7604374137387104
A2-B1-C2-r4,689,4,0.19,5.0,0.9898403483309144,1.3748214588693708,4108,36,5.0,1e-09,1.0454656745351052,A2,B1,C2,II,0.4016665950706751,0.848528135623857,0.7604374137387104
A2-B1-C2-r4,441,8,0.26,4.0,0.9841269841269841,1.3748214588693708,3689,36,4.333333333333333,0.4714045217910317,1.0454656745351052,A2,B1,C2,II,0.4016665950706751,0.848528135623857,0.7604374137387104
A2-B1-C2-r4,301,16,0.32,4.0,0.9767441860465116,1.3748214588693708,3077,36,4.0,1e-09,1.0454656745351052,A2,B1,C2,II,0.4016665950706751,0.848528135623857,0.7604374137387104
A0-B0-C0-r0,2000,1,0.08,4.0,1.0,1.718231143134333,19895,1500,4.0,1e-09,1.5219307322600721,A0,B0,C0,I,0.29363245753020245,0.0,0.8857543633412576
A0-B0-C0-r0,1039,2,0.27,3.0,1.0,1.718231143134333,18645,1500,3.0,1e-09,1.5219307322600721,A0,B0,C0,I,0.29363245753020245,0.0,0.8857543633412576
A0-B0-C0-r0,547,4,0.44,3.0,1.0,1.718231143134333,17234,1500,3.0,1e-09,1.5219307322600721,A0,B0,C0,I,0.29363245753020245,0.0,0.8857543633412576
A0-B0-C0-r0,311,8,0.59,2.0,1.0,1.718231143134333,14068,1500,2.0,1e-09,1.5219307322600721,A0,B0,C0,I,0.29363245753020245,0.0,0.8857543633412576
A0-B0-C0-r0,174,16,0.73,2.0,1.0,1.718231143134333,7677,1500,2.0,1e-09,1.5219307322600721,A0,B0,C0,I,0.29363245753020245,0.0,0.8857543633412576
A0-B0-C0-r1,2000,1,0.08,4.0,1.0,2.047213434496784,17161,1500,4.0,1e-09,1.5027356312778897,A0,B0,C0,I,0.3045346763245109,0.14142135593730956,0.7340395514976044
A0-B0-C0-r1,1033,2,0.25,3.0,1.0,2.047213434496784,15952,1500,3.0,1e-09,1.5027356312778897,A0,B0,C0,I,0.3045346763245109,0.14142135593730956,0.7340395514976044
A0-B0-C0-r1,551,4,0.42,3.0,1.0,2.047213434496784,14709,1500,3.0,1e-09,1.5027356312778897,A0,B0,C0,I,0.3045346763245109,0.14142135593730956,0.7340395514976044
A0-B0-C0-r1,306,8,0.62,2.0,1.0,2.047213434496784,12237,1500,2.3333333333333335,0.4714045217910317,1.5027356312778897,A0,B0,C0,I,0.3045346763245109,0.14142135593730956,0.7340395514976044
A0-B0-C0-r1,192,16,0.72,2.0,1.0,2.047213434496784,7280,1500,2.0,1e-09,1.5027356312778897,A0,B0,C0,I,0.3045346763245109,0.14142135593730956,0.7340395514976044
A0-B0-C0-r2,2000,1,0.06,4.0,1.0,1.9037352853682499,15625,1500,4.0,1e-09,1.4937362560348102,A0,B0,C0,I,0.22844704563007995,0.28284271187461896,0.7846344329042936
A0-B0-C0-r2,1041,2,0.23,3.0,1.0,1.9037352853682499,14458,1500,3.0,1e-09,1.4937362560348102,A0,B0,C0,I,0.22844704563007995,0.28284271187461896,0.7846344329042936
A0-B0-C0-r2,553,4,0.42,3.0,1.0,1.9037352853682499,13327,1500,3.0,1e-09,1.4937362560348102,A0,B0,C0,I,0.22844704563007995,0.28284271187461896,0.7846344329042936
A0-B0-C0-r2,305,8,0.54,3.0,1.0,1.9037352853682499,11172,1500,2.3333333333333335,0.4714045217910317,1.4937362560348102,A0,B0,C0,I,0.22844704563007995,0.28284271187461896,0.7846344329042936
A0-B0-C0-r2,188,16,0.62,2.0,1.0,1.9037352853682499,6760,1500,2.0,1e-09,1.4937362560348102,A0,B0,C0,I,0.22844704563007995,0.28284271187461896,0.7846344329042936
A0-B0-C0-r3,2000,1,0.08,5.0,1.0,1.664567933393281,12480,1500,4.666666666666667,0.4714045217910317,1.4658298570153323,A0,B0,C0,II,0.36734838358274097,0.5656854237492379,0.8806068094963153
A0-B0-C0-r3,1054,2,0.24,4.0,1.0,1.664567933393281,11366,1500,3.6666666666666665,0.4714045217910317,1.4658298570153323,A0,B0,C0,II,0.36734838358274097,0.5656854237492379,0.8806068094963153
A0-B0-C0-r3,575,4,0.37,3.0,1.0,1.664567933393281,10439,1500,3.0,1e-09,1.4658298570153323,A0,B0,C0,II,0.36734838358274097,0.5656854237492379,0.8806068094963153
A0-B0-C0-r3,342,8,0.5,3.0,1.0,1.664567933393281,8735,1500,3.0,1e-09,1.4658298570153323,A0,B0,C0,II,0.36734838358274097,0.5656854237492379,0.8806068094963153
A0-B0-C0-r3,195,16,0.56,2.0,1.0,1.664567933393281,5597,1500,2.6666666666666665,0.4714045217910317,1.4658298570153323,A0,B0,C0,II,0.36734838358274097,0.5656854237492379,0.8806068094963153
A0-B0-C0-r4,2000,1,0.08,4.0,1.0,2.044604458547447,18238,1500,4.0,1e-09,1.4900655589847507,A0,B0,C0,I,0.2959343480943832,0.0,0.7287793747859383
A0-B0-C0-r4,1034,2,0.3,3.0,1.0,2.044604458547447,17004,1500,3.0,1e-09,1.4900655589847507,A0,B0,C0,I,0.2959343480943832,0.0,0.7287793747859383
A0-B0-C0-r4,545,4,0.5,3.0,1.0,2.044604458547447,15697,1500,3.0,1e-09,1.4900655589847507,A0,B0,C0,I,0.2959343480943832,0.0,0.7287793747859383
A0-B0-C0-r4,297,8,0.7,2.0,1.0,2.044604458547447,12935,1500,2.0,1e-09,1.4900655589847507,A0,B0,C0,I,0.2959343480943832,0.0,0.7287793747859383
A0-B0-C0-r4,179,16,0.83,2.0,1.0,2.044604458547447,7404,1500,2.0,1e-09,1.4900655589847507,A0,B0,C0,I,0.2959343480943832,0.0,0.7287793747859383
A0-B0-C1-r0,2000,1,0.07,5.0,1.0,1.5994972545383934,13278,1500,4.333333333333333,0.4714045217910317,1.5141762481997039,A0,B0,C1,II,0.3562898698634608,0.2828427118746191,0.9466576100105201
A0-B0-C1-r0,1053,2,0.2,4.0,1.0,1.5994972545383934,12167,1500,4.0,1e-09,1.5141762481997039,A0,B0,C1,II,0.3562898698634608,0.2828427118746191,0.9466576100105201
A0-B0-C1-r0,562,4,0.34,3.0,1.0,1.5994972545383934,11149,1500,3.0,1e-09,1.5141762481997039,A0,B0,C1,II,0.3562898698634608,0.2828427118746191,0.9466576100105201
A0-B0-C1-r0,327,8,0.5,3.0,1.0,1.5994972545383934,9475,1500,3.0,1e-09,1.5141762481997039,A0,B0,C1,II,0.3562898698634608,0.2828427118746191,0.9466576100105201
A0-B0-C1-r0,182,16,0.62,2.0,1.0,1.5994972545383934,5991,1500,2.0,1e-09,1.5141762481997039,A0,B0,C1,II,0.3562898698634608,0.2828427118746191,0.9466576100105201
A0-B0-C1-r1,2000,1,0.05,5.0,1.0,1.2857056267354476,10272,1122,5.333333333333333,0.4714045217910317,1.4747389756637166,A0,B0,C1,I,0.23872873985323464,0.8485281356238568,1.1470269282465895
A0-B0-C1-r1,1065,2,0.24,4.0,1.0,1.2857056267354476,9217,1122,4.333333333333333,0.4714045217910317,1.4747389756637166,A0,B0,C1,I,0.23872873985323464,0.8485281356238568,1.1470269282465895
A0-B0-C1-r1,588,4,0.36,3.0,1.0,1.2857056267354476,8346,1122,3.6666666666666665,0.4714045217910317,1.4747389756637166,A0,B0,C1,I,0.23872873985323464,0.8485281356238568,1.1470269282465895
A0-B0-C1-r1,348,8,0.5,3.0,1.0,1.2857056267354476,7100,1122,3.3333333333333335,0.4714045217910317,1.4747389756637166,A0,B0,C1,I,0.23872873985323464,0.8485281356238568,1.1470269282465895
A0-B0-C1-r1,212,16,0.57,3.0,1.0,1.2857056267354476,4784,1122,2.6666666666666665,0.4714045217910317,1.4747389756637166,A0,B0,C1,I,0.23872873985323464,0.8485281356238568,1.1470269282465895
A0-B0-C1-r2,2000,1,0.08,4.0,1.0,1.4837009559452092,18780,1500,4.0,1e-09,1.3680058018300791,A0,B0,C1,I,0.2966749835866238,0.0,0.9220225924560215
A0-B0-C1-r2,1038,2,0.28,3.0,1.0,1.4837009559452092,17585,1500,3.0,1e-09,1.3680058018300791,A0,B0,C1,I,0.2966749835866238,0.0,0.9220225924560215
A0-B0-C1-r2,546,4,0.49,3.0,1.0,1.4837009559452092,16229,1500,3.0,1e-09,1.3680058018300791,A0,B0,C1,I,0.2966749835866238,0.0,0.9220225924560215
A0-B0-C1-r2,311,8,0.67,2.0,1.0,1.4837009559452092,13301,1500,2.0,1e-09,1.3680058018300791,A0,B0,C1,I,0.2966749835866238,0.0,0.9220225924560215
A0-B0-C1-r2,179,16,0.8,2.0,1.0,1.4837009559452092,7521,1500,2.0,1e-09,1.3680058018300791,A0,B0,C1,I,0.2966749835866238,0.0,0.9220225924560215
A0-B0-C1-r3,2000,1,0.05,4.0,1.0,1.702487942727151,14726,1500,4.0,1e-09,1.4522695734507394,A0,B0,C1,I,0.22797059391771526,0.0,0.8530278171159342
A0-B0-C1-r3,1048,2,0.23,3.0,1.0,1.702487942727151,13586,1500,3.0,1e-09,1.4522695734507394,A0,B0,C1,I,0.22797059391771526,0.0,0.8530278171159342
A0-B0-C1-r3,562,4,0.43,3.0,1.0,1.702487942727151,12503,1500,3.0,1e-09,1.4522695734507394,A0,B0,C1,I,0.22797059391771526,0.0,0.8530278171159342
A0-B0-C1-r3,313,8,0.61,3.0,1.0,1.702487942727151,10505,1500,3.0,1e-09,1.4522695734507394,A0,B0,C1,I,0.22797059391771526,0.0,0.8530278171159342
A0-B0-C1-r3,177,16,0.75,2.0,1.0,1.702487942727151,6504,1500,2.0,1e-09,1.4522695734507394,A0,B0,C1,I,0.22797059391771526,0.0,0.8530278171159342
A0-B0-C1-r4,2000,1,0.06,6.0,1.0,1.1605941826827366,9219,936,5.0,1e-09,1.5065098444833118,A0,B0,C1,I,0.2953635590330815,0.28284271187461896,1.2980504873813723
A0-B0-C1-r4,1072,2,0.17,5.0,1.0,1.1605941826827366,8163,936,4.0,1e-09,1.5065098444833118,A0,B0,C1,I,0.2953635590330815,0.28284271187461896,1.2980504873813723
A0-B0-C1-r4,597,4,0.28,4.0,1.0,1.1605941826827366,7345,936,3.3333333333333335,0.4714045217910317,1.5065098444833118,A0,B0,C1,I,0.2953635590330815,0.28284271187461896,1.2980504873813723
A0-B0-C1-r4,362,8,0.37,4.0,1.0,1.1605941826827366,6254,936,3.0,1e-09,1.5065098444833118,A0,B0,C1,I,0.2953635590330815,0.28284271187461896,1.2980504873813723
A0-B0-C1-r4,227,16,0.46,3.0,1.0,1.1605941826827366,4238,936,3.0,1e-09,1.5065098444833118,A0,B0,C1,I,0.2953635590330815,0.28284271187461896,1.2980504873813723
A0-B0-C2-r0,2000,1,0.06,5.0,1.0,1.821552110497042,13194,1500,4.666666666666667,0.4714045217910317,1.4633241348801718,A0,B0,C2,I,0.2275359636807662,0.28284271187461896,0.8033391559030821
A0-B0-C2-r0,1048,2,0.21,4.0,1.0,1.821552110497042,12078,1500,4.0,1e-09,1.4633241348801718,A0,B0,C2,I,0.2275359636807662,0.28284271187461896,0.8033391559030821
A0-B0-C2-r0,569,4,0.33,3.0,1.0,1.821552110497042,11044,1500,3.3333333333333335,0.4714045217910317,1.4633241348801718,A0,B0,C2,I,0.2275359636807662,0.28284271187461896,0.8033391559030821
A0-B0-C2-r0,319,8,0.46,3.0,1.0,1.821552110497042,9336,1500,3.0,1e-09,1.4633241348801718,A0,B0,C2,I,0.2275359636807662,0.28284271187461896,0.8033391559030821
A0-B0-C2-r0,193,16,0.55,3.0,1.0,1.821552110497042,6017,1500,2.0,1e-09,1.4633241348801718,A0,B0,C2,I,0.2275359636807662,0.28284271187461896,0.8033391559030821
A0-B0-C2-r1,2000,1,0.08,4.0,1.0,2.1140065474858694,19042,1500,4.0,1e-09,1.4696326434237506,A0,B0,C2,I,0.2231211556397915,0.0,0.6951883120568121
A0-B0-C2-r1,1034,2,0.33,3.0,1.0,2.1140065474858694,17802,1500,3.0,1e-09,1.4696326434237506,A0,B0,C2,I,0.2231211556397915,0.0,0.6951883120568121
