exp,diseno,rule_id,seed,clase,brazo,N_nodos,K,kcap,J,noise,meandeg,n_aristas,grado_medio,clustering,transitividad,n_triangulos,holon,giant,diam,pendiente,frac_masa,masa_acretada,kappa_v,n_sumideros,t_primer_sumidero,carpeta,densidad,geo_sepmedia,geo_fof020,geo_ngrupos020,geo_fof030,geo_ngrupos030,geo_fof050,geo_densk8cv,geo_o4a_fof06,geo_o4a_fof10,geo_o4a_ngrupos06,geo_o4a_knn100x,geo_o4a_knn1000x,geo_o4a_sin_verificar_seed,base,geoIC_fof_b0.20,geoIC_ngrupos_b0.20,geoIC_fof_b0.30,geoIC_ngrupos_b0.30,geoIC_fof_b0.50,geoIC_ngrupos_b0.50,geoIC_knn8_cv,geoIC_knn8_p90_med,masa_particula,lado_nube,n_aristas_cabecera,bateria_raiz
O3E_memoria,pareado,A2-B0-C2-o3e-s575709-nomem,575709.0,I,nomem,2000,6.0,6.0,0.449,0.103,4.55,3833.0,3.833,,,,0.6555642560538044,0.9855,12.0,0.6059928273314171,0.085,1598.0,0.4259259259259261,8,0.036,A2-B0-C2-o3e-s575709-nomem,0.0019174587293646,,,,,,,,,,,,,False,A2-B0-C2-o3e-s575709-nomem,0.4839999999999996,64,0.5839999999999996,28,0.6004999999999868,2,4.4680928794638906,7.04859899691896,9.4,97.59295996295228,3833.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s576679-mem,576679.0,I,mem,2000,5.0,5.0,0.572,0.215,6.02,3366.0,3.366,,,,0.4094475923933868,0.958,13.0,0.6326249144600209,0.101,1898.8,0.5217391304347826,8,0.038,A2-B0-C2-o3e-s576679-mem,0.0016838419209604,,,,,,,,,,,,,False,A2-B0-C2-o3e-s576679-mem,0.5929999999999994,70,0.6585000000000014,19,0.6669999999999839,1,4.140348283600018,9.404777496712455,9.4,97.59287623507116,3366.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s576679-nomem,576679.0,I,nomem,2000,5.0,5.0,0.572,0.215,6.02,3427.0,3.427,,,,0.4102125307197293,0.96,13.0,0.6639172839674509,0.1,1880.0,0.5151515151515152,8,0.039,A2-B0-C2-o3e-s576679-nomem,0.0017143571785892,,,,,,,,,,,,,False,A2-B0-C2-o3e-s576679-nomem,0.5754999999999995,75,0.6449999999999998,24,0.6574999999999843,2,4.206805422488233,10.669874874127682,9.4,97.59305166895712,3427.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s577261-mem,577261.0,III,mem,2000,8.0,5.0,0.763,0.332,6.55,3249.0,3.249,,,,0.7304397582890951,0.95,1.0,0.8409053526801467,0.1065,2002.2,0.5679611650485437,8,0.04,A2-B0-C2-o3e-s577261-mem,0.0016253126563281,,,,,,,,,,,,,False,A2-B0-C2-o3e-s577261-mem,0.6084999999999995,70,0.6705000000000015,20,0.6784999999999836,2,4.17590347367765,13.093302340032936,9.4,97.59304220922698,3249.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s577261-nomem,577261.0,III,nomem,2000,8.0,5.0,0.763,0.332,6.55,3296.0,3.296,,,,0.7304397582890951,0.9545,1.0,0.8358683824606576,0.1055,1983.4,0.5606060606060604,8,0.036,A2-B0-C2-o3e-s577261-nomem,0.0016488244122061,,,,,,,,,,,,,False,A2-B0-C2-o3e-s577261-nomem,0.5904999999999994,67,0.6535000000000005,21,0.6729999999999837,2,4.391820301691107,12.440794692966763,9.4,97.59296001618556,3296.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s582111-mem,582111.0,I,mem,2000,5.0,6.0,0.788,0.243,6.3,4254.0,4.254,,,,0.4717029583376378,0.9885,11.0,0.5084483465537022,0.073,1372.4,0.4565217391304348,8,0.05,A2-B0-C2-o3e-s582111-mem,0.002128064032016,,,,,,,,,,,,,False,A2-B0-C2-o3e-s582111-mem,0.3194999999999998,56,0.4729999999999996,52,0.523999999999996,6,4.795329062371953,8.237035749399983,9.4,97.59295049180078,4254.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s582111-nomem,582111.0,I,nomem,2000,5.0,6.0,0.788,0.243,6.3,4281.0,4.281,,,,0.4717029583376378,0.9885,11.0,0.5079842847248652,0.0735,1381.8,0.3958333333333332,8,0.048,A2-B0-C2-o3e-s582111-nomem,0.0021415707853926,,,,,,,,,,,,,False,A2-B0-C2-o3e-s582111-nomem,0.3039999999999998,52,0.4664999999999994,53,0.520000000000001,5,4.784294107010905,9.10851478813152,9.4,97.59301128722194,4281.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s584342-mem,584342.0,I,mem,2000,5.0,7.0,0.357,0.106,7.41,4892.0,4.892,,,,0.5183086259043791,0.99,10.0,0.4606547580115715,0.0635,1193.8,0.3451327433628316,8,0.049,A2-B0-C2-o3e-s584342-mem,0.0024472236118059,,,,,,,,,,,,,False,A2-B0-C2-o3e-s584342-mem,0.2279999999999999,45,0.3859999999999998,52,0.4614999999999999,16,5.1479451365078,14.702933035240594,9.4,97.59303757159022,4892.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s584342-nomem,584342.0,I,nomem,2000,5.0,7.0,0.357,0.106,7.41,5018.0,5.018,,,,0.5407305074113672,0.991,9.0,0.462720658974106,0.062,1165.6,0.3333333333333335,8,0.066,A2-B0-C2-o3e-s584342-nomem,0.0025102551275637,,,,,,,,,,,,,False,A2-B0-C2-o3e-s584342-nomem,0.1804999999999999,32,0.3504999999999998,53,0.4229999999999997,21,4.954852419863241,12.527930339401715,9.4,97.59286351298316,5018.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s586573-mem,586573.0,III,mem,2000,6.0,4.0,0.55,0.153,7.96,2046.0,2.046,,,,0.4870363882506473,0.746,23.0,1.5046368593129975,0.1574999999999999,2961.0,1.3809523809523814,8,0.029,A2-B0-C2-o3e-s586573-mem,0.0010235117558779,,,,,,,,,,,,,False,A2-B0-C2-o3e-s586573-mem,0.8270000000000021,32,0.844999999999991,6,0.8484999999999768,1,4.078379629327986,12.9913903470819,9.4,97.59300400682652,2046.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s586573-nomem,586573.0,III,nomem,2000,6.0,4.0,0.55,0.153,7.96,2085.0,2.085,,,,0.4858574026048456,0.748,20.0,1.3545491374101204,0.1564999999999999,2942.2,1.373333333333333,8,0.031,A2-B0-C2-o3e-s586573-nomem,0.0010430215107553,,,,,,,,,,,,,False,A2-B0-C2-o3e-s586573-nomem,0.811000000000001,31,0.8354999999999908,5,0.8404999999999772,1,3.898675322549522,14.014360463136066,9.4,97.59303435615077,2085.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s588998-mem,588998.0,I,mem,2000,5.0,7.0,0.704,0.121,7.31,4971.0,4.971,,,,0.2398473182644755,0.9945,8.0,0.3141782046905083,0.062,1165.6,0.3888888888888887,8,0.054,A2-B0-C2-o3e-s588998-mem,0.0024867433716858,,,,,,,,,,,,,False,A2-B0-C2-o3e-s588998-mem,0.2184999999999999,42,0.3664999999999998,48,0.454,20,4.827453274260229,13.59559595200939,9.4,97.59295037576511,4971.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s588998-nomem,588998.0,I,nomem,2000,5.0,7.0,0.704,0.121,7.31,5025.0,5.025,,,,0.2329884740743355,0.9945,8.0,0.3490817571085706,0.0625,1175.0,0.4857142857142857,8,0.062,A2-B0-C2-o3e-s588998-nomem,0.0025137568784392,,,,,,,,,,,,,False,A2-B0-C2-o3e-s588998-nomem,0.2059999999999999,37,0.3549999999999998,51,0.4364999999999999,22,5.092032081325248,14.726238557463883,9.4,97.59305855739608,5025.0,bateria_fase6_o3e_memoria
OUT_pendNEG,no_pareado,A2-B0-C2-batch3-r15,473284.0,intermedio (sin clase clara),unico,2000,4.0,6.0,0.404,0.19,6.87,4205.0,4.205,,,,,0.985,1.0,-0.5919387374002495,0.077,1447.6,0.3653846153846153,8,0.044,A2-B0-C2-batch3-r15_pendNEG,0.0021035517758879,,,,,,,,,,,,,False,A2-B0-C2-batch3-r15_pendNEG,0.3569999999999997,65,0.5014999999999996,48,0.541999999999992,5,4.648103585451482,9.930319835283012,9.4,97.59304986499085,4205.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch3-r40,475709.0,intermedio (sin clase clara),unico,2000,6.0,4.0,0.751,0.272,6.68,2319.0,2.319,,,,,0.8445,1.0,-1.0008485832490617,0.156,2932.8,1.495495495495495,8,0.022,A2-B0-C2-batch3-r40_pendNEG,0.00116008004002,,,,,,,,,,,,,False,A2-B0-C2-batch3-r40_pendNEG,0.7915000000000004,42,0.8119999999999826,4,0.8159999999999781,1,3.940653956085404,12.803130702890565,9.4,97.59298665197936,2319.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch3-r45,476194.0,intermedio (sin clase clara),unico,2000,8.0,4.0,0.632,0.292,6.97,2281.0,2.281,,,,,0.8175,2.0,-0.4890808572589443,0.153,2876.4,1.2948717948717947,8,0.03,A2-B0-C2-batch3-r45_pendNEG,0.0011410705352676,,,,,,,,,,,,,False,A2-B0-C2-batch3-r45_pendNEG,0.7940000000000003,46,0.8114999999999839,9,0.816499999999978,1,3.937619744521776,13.28653479233572,9.4,97.59304036464869,2281.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r110,582499.0,intermedio (sin clase clara),unico,2000,7.0,4.0,0.487,0.224,7.51,2154.0,2.154,,,,,0.785,1.0,-1.096531026564667,0.1554999999999999,2923.4,1.355555555555555,8,0.03,A2-B0-C2-batch4-r110_pendNEG,0.0010775387693846,,,,,,,,,,,,,False,A2-B0-C2-batch4-r110_pendNEG,0.8040000000000003,44,0.8284999999999811,3,0.8324999999999774,1,3.8727434095012327,12.527480599996508,9.4,97.59300753428796,2154.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r118,583275.0,intermedio (sin clase clara),unico,2000,6.0,5.0,0.474,0.208,7.5,3060.0,3.06,,,,,0.9295,1.0,-0.7332665346341074,0.1234999999999999,2321.8,0.8857142857142855,8,0.034,A2-B0-C2-batch4-r118_pendNEG,0.0015307653826913,,,,,,,,,,,,,False,A2-B0-C2-batch4-r118_pendNEG,0.6559999999999994,59,0.7005000000000019,14,0.7104999999999823,2,4.08346067965367,14.311261789041556,9.4,97.59291432060353,3060.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r156,586961.0,intermedio (sin clase clara),unico,2000,6.0,5.0,0.628,0.248,7.57,3067.0,3.067,,,,,0.9135,1.0,-0.7736765310855259,0.1325,2491.0,1.0270270270270272,8,0.029,A2-B0-C2-batch4-r156_pendNEG,0.0015342671335667,,,,,,,,,,,,,False,A2-B0-C2-batch4-r156_pendNEG,0.6024999999999993,67,0.6725,24,0.692999999999983,2,4.1504923911178775,19.86771525915778,9.4,97.59296000832128,3067.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r178,589095.0,intermedio (sin clase clara),unico,2000,5.0,4.0,0.718,0.101,6.97,2332.0,2.332,,,,,0.844,2.0,-0.5601145883746886,0.152,2857.6000000000004,1.276315789473684,8,0.034,A2-B0-C2-batch4-r178_pendNEG,0.0011665832916458,,,,,,,,,,,,,False,A2-B0-C2-batch4-r178_pendNEG,0.7855,44,0.8069999999999785,2,0.8124999999999782,1,3.922783433142096,12.635305658575303,9.4,97.59300565810742,2332.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r49,576582.0,intermedio (sin clase clara),unico,2000,7.0,4.0,0.51,0.298,7.82,2102.0,2.102,,,,,0.79,1.0,-1.100597011429857,0.157,2951.6,1.5138888888888888,8,0.034,A2-B0-C2-batch4-r49_pendNEG,0.0010515257628814,,,,,,,,,,,,,False,A2-B0-C2-batch4-r49_pendNEG,0.819500000000001,33,0.8474999999999768,1,0.8494999999999767,1,3.776947956533807,12.056428387657936,9.4,97.59299653063871,2102.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r53,576970.0,intermedio (sin clase clara),unico,2000,6.0,4.0,0.393,0.134,7.89,2076.0,2.076,,,,,0.762,1.0,-1.2015965510219309,0.156,2932.8,1.3506493506493509,8,0.021,A2-B0-C2-batch4-r53_pendNEG,0.0010385192596298,,,,,,,,,,,,,False,A2-B0-C2-batch4-r53_pendNEG,0.8090000000000006,45,0.8359999999999775,2,0.843499999999977,1,3.9109021775655526,11.898180809164918,9.4,97.59292618271736,2076.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-batch4-r56,577261.0,I,unico,2000,8.0,5.0,0.763,0.332,6.55,3249.0,3.249,,,,,0.95,1.0,-0.6169533920397224,0.1065,2002.2,0.5679611650485437,8,0.04,A2-B0-C2-batch4-r56_pendNEG,0.0016253126563281,,,,,,,,,,,,,False,A2-B0-C2-batch4-r56_pendNEG,0.6084999999999995,70,0.6705000000000015,20,0.6784999999999836,2,4.17590347367765,13.093302340032936,9.4,97.59304220922698,3249.0,bateria_fase6_outliers_negativos
OUT_pendNEG,no_pareado,A2-B0-C2-r0,271829.0,intermedio (sin clase clara),unico,2000,8.0,4.0,0.717,0.222,5.83,2479.0,2.479,,,,,0.869,1.0,-0.8543832048975385,0.1415,2660.2,1.1666666666666663,8,0.024,A2-B0-C2-r0_pendNEG,0.00124012006003,,,,,,,,,,,,,False,A2-B0-C2-r0_pendNEG,0.7594999999999998,53,0.7879999999999807,6,0.791499999999979,1,4.030679545975957,12.213703446339457,9.4,97.59300506246244,2479.0,bateria_fase6_outliers_negativos
