N,seed,mode,n_surv,f_surv,tau,orden_color_init,orden_color,orden_amp,frac_quark,frac_lepton,L2_K6,null_L2_K6,ratio_L2_K6,L2_K12_q,ratio_L2_K12_q,L2_K12_l,ratio_L2_K12_l,L2_K12,null_L2_K12,ratio_L2_K12,L2_K24,null_L2_K24,ratio_L2_K24
500,12,shuffle_l,253,0.506,240,0.0066332495807108005,0.2921694642304558,44.04619736213067,0.5059288537549407,0.49407114624505927,0.28937684426248206,0.09843740386976972,2.9397041458480615,0.2890273064161355,3.415372999728248,0.2887674958624441,3.372077859556195,0.2887674958624441,0.08563488385776753,3.372077859556195,0.20431220908606923,0.06154574548966637,3.319680466302477
500,13,qcd,253,0.506,240,0.004898979485566356,0.2853251244786395,58.24173525885232,0.49407114624505927,0.5059288537549407,0.013466006584482763,0.08164965809277261,0.16492422502470633,0.28898904246816465,3.374664966535735,0.2894493470007605,3.4203601617905153,0.2894493470007605,0.08462540004829125,3.4203601617905153,0.20454147647821846,0.06154574548966637,3.3234056204999796
500,13,shuffle_b,253,0.506,240,0.004898979485566357,0.2853251244786395,58.24173525885231,0.49407114624505927,0.5059288537549407,0.013466006584482763,0.08164965809277261,0.16492422502470633,0.28898904246816465,3.374664966535735,0.2894493470007605,3.4203601617905153,0.2894493470007605,0.08462540004829125,3.4203601617905153,0.20454147647821846,0.06154574548966637,3.3234056204999796
500,13,shuffle_l,254,0.508,240,0.004898979485566356,0.2842017972169125,58.012437088541866,0.4921259842519685,0.5078740157480315,0.013466006584482763,0.08164965809277261,0.16492422502470633,0.28898904246816465,3.374664966535735,0.28966223862842455,3.4362204518420394,0.28966223862842455,0.08429675647647886,3.4362204518420394,0.2046423720143693,0.061424472966929815,3.331609733542952
500,14,qcd,252,0.504,240,0.002,0.2864573670360944,143.22861190374127,0.49603174603174605,0.503968253968254,0.2891656619402647,0.09960238411119947,2.9032002047002248,0.28898904246816465,3.374664966535735,0.2891937077450589,3.4039641718201263,0.2891937077450589,0.08495791763590296,3.4039641718201263,0.20443249003795647,0.06166773915841291,3.315063805287357
500,14,shuffle_b,252,0.504,240,0.002,0.2864573670360944,143.22861190374127,0.49603174603174605,0.503968253968254,0.3362697330021442,0.08164965809277261,4.11844630898595,0.44318243045800754,5.175255812737446,0.2891937077450589,3.4039641718201263,0.2891937077450589,0.08495791763590296,3.4039641718201263,0.26376205329974395,0.06166773915841291,4.2771480988169275
500,14,shuffle_l,252,0.504,240,0.002,0.2864573670360944,143.22861190374127,0.49603174603174605,0.503968253968254,0.2891656619402647,0.09960238411119947,2.9032002047002248,0.28898904246816465,3.374664966535735,0.2891937077450589,3.4039641718201263,0.2891937077450589,0.08495791763590296,3.4039641718201263,0.20443249003795647,0.06166773915841291,3.315063805287357
500,15,qcd,252,0.504,240,0.00282842712474619,0.28872967878700395,102.081320808855,0.5,0.5,0.0,0.9128709291752769,0.0,0.2891112000013807,3.3895689237980524,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.2045095035988115,0.06166773915841291,3.3163126521221216
500,15,shuffle_b,252,0.504,240,0.00282842712474619,0.2887296787870039,102.08132080885497,0.5,0.5,0.40886498007591293,0.11501092655705904,3.5550098787619757,0.2891112000013807,3.3895689237980524,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.2045095035988115,0.06166773915841291,3.3163126521221216
500,15,shuffle_l,253,0.506,240,0.00282842712474619,0.2875884547601778,101.67783732739706,0.4980237154150198,0.5019762845849802,0.0,0.9128709291752769,0.0,0.2891112000013807,3.3895689237980524,0.28983616293232983,3.4115262120060006,0.28983616293232983,0.08495791763590296,3.4115262120060006,0.20469417874493373,0.06154574548966637,3.325886738658519
500,16,qcd,254,0.508,240,0.007483314773547883,0.29101919074923355,38.88906997322387,0.5039370078740157,0.49606299212598426,0.2889092271873523,0.09843740386976972,2.9349537455251475,0.2888160548544119,3.412876685836638,0.2891112000013807,3.3895689237980524,0.2891112000013807,0.08529438595319316,3.3895689237980524,0.2043391792478061,0.061424472966929815,3.3266737080156927
500,16,shuffle_b,254,0.508,240,0.0074833147735478825,0.29101919074923355,38.889069973223876,0.5039370078740157,0.49606299212598426,0.33213080615298746,0.08068715304598785,4.116278659177485,0.44005023091593387,5.199978146807228,0.2891112000013807,3.3895689237980524,0.2891112000013807,0.08529438595319316,3.3895689237980524,0.26409762619489596,0.061424472966929815,4.299550544570124
500,16,shuffle_l,254,0.508,240,0.007483314773547883,0.29101919074923355,38.88906997322387,0.5039370078740157,0.49606299212598426,0.2889092271873523,0.09843740386976972,2.9349537455251475,0.2888160548544119,3.412876685836638,0.2891112000013807,3.3895689237980524,0.2891112000013807,0.08529438595319316,3.3895689237980524,0.2043391792478061,0.061424472966929815,3.3266737080156927
500,17,qcd,254,0.508,240,0.007483314773547883,0.2932211997065422,39.18332575821858,0.5078740157480315,0.4921259842519685,0.2889092271873523,0.09843740386976972,2.9349537455251475,0.2892470264621029,3.431294851099174,0.28898904246816465,3.374664966535735,0.28898904246816465,0.08563488385776753,3.374664966535735,0.20449083182301173,0.061424472966929815,3.3291426355926097
500,17,shuffle_b,254,0.508,240,0.007483314773547883,0.2932211997065422,39.18332575821858,0.5078740157480315,0.4921259842519685,0.33893257601032933,0.08743717709783362,3.8762982436074878,0.37644818818413267,4.465749382530183,0.28898904246816465,3.374664966535735,0.28898904246816465,0.08563488385776753,3.374664966535735,0.23830553968745075,0.061424472966929815,3.8796513535533554
500,17,shuffle_l,253,0.506,240,0.007483314773547883,0.2943801767804811,39.33820056358704,0.5098814229249012,0.4901185770750988,0.2889092271873523,0.09843740386976972,2.9349537455251475,0.2892470264621029,3.431294851099174,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.2045414764782185,0.06154574548966637,3.32340562049998
500,18,qcd,254,0.508,240,0.004,0.2842017972169125,71.05043154162024,0.4921259842519685,0.5078740157480315,0.28893261209620913,0.10080972981818898,2.8661183064105127,0.28898904246816465,3.374664966535735,0.2892470264621029,3.431294851099174,0.2892470264621029,0.08429675647647886,3.431294851099174,0.20449083182301173,0.061424472966929815,3.3291426355926097
500,18,shuffle_b,254,0.508,240,0.004,0.2842017972169125,71.05043154162024,0.4921259842519685,0.5078740157480315,0.3362697330021442,0.08164965809277261,4.11844630898595,0.44318243045800754,5.175255812737446,0.2892470264621029,3.431294851099174,0.2892470264621029,0.08429675647647886,3.431294851099174,0.26298014180499757,0.061424472966929815,4.281357724413572
500,18,shuffle_l,253,0.506,240,0.004,0.2853251244786395,71.33126328684405,0.49407114624505927,0.5059288537549407,0.28893261209620913,0.10080972981818898,2.8661183064105127,0.28898904246816465,3.374664966535735,0.28923840368572545,3.417867490383175,0.28923840368572545,0.08462540004829125,3.417867490383175,0.20446508257842697,0.06154574548966637,3.322164366548407
500,19,qcd,254,0.508,240,0.00824621125123532,0.2932740561647826,35.564698946579846,0.5078740157480315,0.4921259842519685,0.0,0.9128709291752769,0.0,0.2894547069961022,3.433758534669933,0.2887674958624441,3.372077859556195,0.2887674958624441,0.08563488385776753,3.372077859556195,0.20449083182301173,0.061424472966929815,3.3291426355926097
500,19,shuffle_b,254,0.508,240,0.00824621125123532,0.2932740561647826,35.564698946579846,0.5078740157480315,0.4921259842519685,0.40964129379657677,0.11410886614690961,3.5899164335677787,0.28945470699610226,3.4337585346699333,0.2887674958624441,3.372077859556195,0.2887674958624441,0.08563488385776753,3.372077859556195,0.20449083182301173,0.061424472966929815,3.3291426355926097
500,19,shuffle_l,254,0.508,240,0.00824621125123532,0.2932740561647826,35.564698946579846,0.5078740157480315,0.4921259842519685,0.0,0.9128709291752769,0.0,0.2894547069961022,3.433758534669933,0.28898904246816465,3.374664966535735,0.28898904246816465,0.08563488385776753,3.374664966535735,0.20456661595105735,0.061424472966929815,3.3303764130169013
500,20,qcd,250,0.5,240,0.0,0.2909845356715714,290984535.6715714,0.504,0.496,0.2891656619402647,0.09960238411119947,2.9032002047002248,0.28889324957462376,3.3870136509706414,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.2043461116178464,0.061913918736689035,3.30048744753019
500,20,shuffle_b,250,0.5,240,0.0,0.2909845356715714,290984535.6715714,0.504,0.496,0.33121777642436573,0.0890870806374748,3.7179103193672036,0.3692822261629156,4.329502135879915,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.23494112737733538,0.061913918736689035,3.794641530872987
500,20,shuffle_l,251,0.502,240,0.0,0.2898252347326408,289825234.7326408,0.50199203187251,0.49800796812749004,0.2891656619402647,0.09960238411119947,2.9032002047002248,0.28889324957462376,3.3870136509706414,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.20439288951382412,0.06179046114876813,3.3078388753520245
500,21,qcd,254,0.508,240,0.004472135954999579,0.2864021020389482,64.04144258569004,0.49606299212598426,0.5039370078740157,0.5783313238805295,0.14085904245475275,4.105745103771405,0.2891112000013807,3.3895689237980524,0.2894493470007605,3.4203601617905153,0.2894493470007605,0.08462540004829125,3.4203601617905153,0.20456661595105735,0.061424472966929815,3.3303764130169013
500,21,shuffle_b,254,0.508,240,0.004472135954999579,0.2864021020389482,64.04144258569004,0.49606299212598426,0.5039370078740157,0.44416090728994356,0.09960238411119947,4.459340117743239,0.36602706532064144,4.291338301227767,0.2894493470007605,3.4203601617905153,0.2894493470007605,0.08462540004829125,3.4203601617905153,0.23291098119607198,0.061424472966929815,3.791827099948719
500,21,shuffle_l,252,0.504,240,0.004472135954999579,0.28867513459481287,64.54970800303678,0.5,0.5,0.5783313238805295,0.14085904245475275,4.105745103771405,0.2891112000013807,3.3895689237980524,0.2891112000013807,3.3895689237980524,0.2891112000013807,0.08529438595319316,3.3895689237980524,0.20443249003795647,0.06166773915841291,3.315063805287357
500,22,qcd,251,0.502,240,0.00282842712474619,0.2922521902006901,103.32671622225347,0.5059760956175299,0.4940239043824701,0.28886364005378085,0.1002006020070253,2.8828533388804187,0.28897923861643426,3.4014397557963743,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.20439288951382412,0.06179046114876813,3.3078388753520245
500,22,shuffle_b,251,0.502,240,0.00282842712474619,0.2922521902006901,103.32671622225347,0.5059760956175299,0.4940239043824701,0.3387504925021645,0.0810041961260418,4.181888207063641,0.44506766845480067,5.238683819466832,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.2666633102173386,0.06179046114876813,4.315606410111002
500,22,shuffle_l,251,0.502,240,0.00282842712474619,0.2922521902006901,103.32671622225347,0.5059760956175299,0.4940239043824701,0.28886364005378085,0.1002006020070253,2.8828533388804187,0.28897923861643426,3.4014397557963743,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.20439288951382412,0.06179046114876813,3.3078388753520245
500,23,qcd,252,0.504,240,0.008,0.29338254586150037,36.672813648585844,0.5079365079365079,0.49206349206349204,0.018042195912175808,0.08068715304598785,0.223606797749979,0.28923840368572545,3.417867490383175,0.28882529072179125,3.3592346565856133,0.28882529072179125,0.08597949242859934,3.3592346565856133,0.20443249003795647,0.06166773915841291,3.315063805287357
500,23,shuffle_b,252,0.504,240,0.008,0.29338254586150037,36.672813648585844,0.5079365079365079,0.49206349206349204,0.018042195912175808,0.08068715304598785,0.223606797749979,0.28923840368572545,3.417867490383175,0.28882529072179125,3.3592346565856133,0.28882529072179125,0.08597949242859934,3.3592346565856133,0.20443249003795647,0.06166773915841291,3.315063805287357
500,23,shuffle_l,253,0.506,240,0.008,0.29222293105572367,36.52786181598273,0.5059288537549407,0.49407114624505927,0.018042195912175808,0.08068715304598785,0.223606797749979,0.28923840368572545,3.417867490383175,0.28943162692882524,3.3798332395656336,0.28943162692882524,0.08563488385776753,3.3798332395656336,0.2046178418564135,0.06154574548966637,3.324646411030461
500,24,qcd,253,0.506,240,0.004898979485566357,0.2876970811870015,58.72590879564234,0.4980237154150198,0.5019762845849802,0.0,0.9128709291752769,0.0,0.2893289862469553,3.3921222717486916,0.29069056113905384,3.421582934563463,0.29069056113905384,0.08495791763590296,3.421582934563463,0.20507543695551672,0.06154574548966637,3.332081451348237
500,24,shuffle_b,253,0.506,240,0.004898979485566356,0.2876970811870015,58.72590879564235,0.4980237154150198,0.5019762845849802,0.40964129379657677,0.11410886614690961,3.5899164335677787,0.2893289862469553,3.3921222717486916,0.29069056113905384,3.421582934563463,0.29069056113905384,0.08495791763590296,3.421582934563463,0.20507543695551672,0.06154574548966637,3.332081451348237
500,24,shuffle_l,254,0.508,240,0.004898979485566357,0.2865644155130369,58.49470443030516,0.49606299212598426,0.5039370078740157,0.0,0.9128709291752769,0.0,0.2893289862469553,3.3921222717486916,0.29071179259563357,3.4352782076036235,0.29071179259563357,0.08462540004829125,3.4352782076036235,0.20509632077555234,0.061424472966929815,3.3390000901753556
500,25,qcd,255,0.51,240,0.010954451150103323,0.29445732019753934,26.880150295308198,0.5098039215686274,0.49019607843137253,0.0177646236673731,0.08006407690254357,0.22188007849009167,0.28922122188279464,3.4442614684336994,0.2887674958624441,3.372077859556195,0.2887674958624441,0.08563488385776753,3.372077859556195,0.20443468625893718,0.06130391451319012,3.3347737723167925
500,25,shuffle_b,255,0.51,240,0.010954451150103323,0.29445732019753934,26.880150295308198,0.5098039215686274,0.49019607843137253,0.0177646236673731,0.08006407690254357,0.22188007849009167,0.28922122188279464,3.4442614684336994,0.2887674958624441,3.372077859556195,0.2887674958624441,0.08563488385776753,3.372077859556195,0.20443468625893718,0.06130391451319012,3.3347737723167925
500,25,shuffle_l,254,0.508,240,0.010954451150103323,0.2956166009857186,26.98597765867555,0.5118110236220472,0.4881889763779528,0.0177646236673731,0.08006407690254357,0.22188007849009167,0.28922122188279464,3.4442614684336994,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.20456661595105735,0.061424472966929815,3.3303764130169013
500,26,qcd,253,0.506,240,0.005999999999999999,0.2898341111117575,48.30567713434673,0.5019762845849802,0.4980237154150198,0.289333641615875,0.09901475429766743,2.922126542333813,0.28897923861643426,3.4014397557963743,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.20446508257842697,0.06154574548966637,3.322164366548407
500,26,shuffle_b,253,0.506,240,0.006,0.2898341111117575,48.30567713434672,0.5019762845849802,0.4980237154150198,0.327016636497943,0.0810041961260418,4.037033291326144,0.4362031795846531,5.13434405789055,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.2621229422130072,0.06154574548966637,4.258993698549286
500,26,shuffle_l,253,0.506,240,0.005999999999999999,0.2898341111117575,48.30567713434673,0.5019762845849802,0.4980237154150198,0.289333641615875,0.09901475429766743,2.922126542333813,0.28897923861643426,3.4014397557963743,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.20446508257842697,0.06154574548966637,3.322164366548407
500,27,qcd,253,0.506,240,0.006,0.29222293105572367,48.70381372531832,0.5059288537549407,0.49407114624505927,0.2891656619402648,0.09960238411119947,2.903200204700225,0.28987077311134124,3.425340062746259,0.28898904246816465,3.374664966535735,0.28898904246816465,0.08563488385776753,3.374664966535735,0.20469417874493376,0.06154574548966637,3.3258867386585194
500,27,shuffle_b,253,0.506,240,0.006,0.29222293105572367,48.70381372531832,0.5059288537549407,0.49407114624505927,0.337598847407442,0.08068715304598785,4.184047083865094,0.4441917548808923,5.248917637345472,0.28898904246816465,3.374664966535735,0.28898904246816465,0.08563488385776753,3.374664966535735,0.26626233165896485,0.06154574548966637,4.326250816210695
500,27,shuffle_l,254,0.508,240,0.006,0.2910724470751893,48.51206642718714,0.5039370078740157,0.49606299212598426,0.2891656619402648,0.09960238411119947,2.903200204700225,0.28987077311134124,3.425340062746259,0.28889324957462376,3.3870136509706414,0.28889324957462376,0.08529438595319316,3.3870136509706414,0.2046423720143693,0.061424472966929815,3.331609733542952
500,28,qcd,252,0.504,240,0.00282842712474619,0.2864573670360944,101.27793756887486,0.49603174603174605,0.503968253968254,0.28893261209620913,0.10080972981818898,2.8661183064105127,0.28898904246816465,3.374664966535735,0.28940801793892135,3.406486717096964,0.28940801793892135,0.08495791763590296,3.406486717096964,0.2045095035988115,0.06166773915841291,3.3163126521221216
500,28,shuffle_b,252,0.504,240,0.00282842712474619,0.2864573670360944,101.27793756887486,0.49603174603174605,0.503968253968254,0.33607935570834063,0.08164965809277261,4.116114672843797,0.44303799686558115,5.173569191749365,0.28940801793892135,3.406486717096964,0.28940801793892135,0.08495791763590296,3.406486717096964,0.2637620532997439,0.06166773915841291,4.277148098816927
500,28,shuffle_l,252,0.504,240,0.00282842712474619,0.2864573670360944,101.27793756887486,0.49603174603174605,0.503968253968254,0.28893261209620913,0.10080972981818898,2.8661183064105127,0.28898904246816465,3.374664966535735,0.28962216955084,3.4090073957797498,0.28962216955084,0.08495791763590296,3.4090073957797498,0.20458648816905145,0.06166773915841291,3.317561028846979
500,29,qcd,255,0.51,240,0.00848528137423857,0.29222923172645227,34.439541177046046,0.5058823529411764,0.49411764705882355,0.2897600612863341,0.09787003658578391,2.9606616222356976,0.2894547069961022,3.433758534669933,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.20466023831899768,0.06130391451319012,3.338453016323502
500,29,shuffle_b,255,0.51,240,0.00848528137423857,0.29222923172645227,34.439541177046046,0.5058823529411764,0.49411764705882355,0.33290361563932086,0.08825056370227598,3.7722548352485514,0.36968292470144787,4.385494058773183,0.2893289862469553,3.3921222717486916,0.2893289862469553,0.08529438595319316,3.3921222717486916,0.23541255189267152,0.06130391451319012,3.8400900458325586
500,29,shuffle_l,254,0.508,240,0.00848528137423857,0.2933797405127769,34.575129921837565,0.5078740157480315,0.4921259842519685,0.2897600612863341,0.09787003658578391,2.9606616222356976,0.2894547069961022,3.433758534669933,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.2046423720143693,0.061424472966929815,3.331609733542952
500,30,qcd,254,0.508,240,0.00565685424949238,0.2910724470751893,51.45481618984484,0.5039370078740157,0.49606299212598426,0.018042195912175808,0.08068715304598785,0.223606797749979,0.28923840368572545,3.417867490383175,0.28954660868182064,3.394673699166022,0.28954660868182064,0.08529438595319316,3.394673699166022,0.2046423720143693,0.061424472966929815,3.331609733542952
500,30,shuffle_b,254,0.508,240,0.00565685424949238,0.2910724470751893,51.45481618984484,0.5039370078740157,0.49606299212598426,0.018042195912175804,0.08068715304598785,0.22360679774997896,0.28923840368572545,3.417867490383175,0.28954660868182064,3.394673699166022,0.28954660868182064,0.08529438595319316,3.394673699166022,0.2046423720143693,0.061424472966929815,3.331609733542952
500,30,shuffle_l,253,0.506,240,0.00565685424949238,0.29222293105572367,51.65819490996281,0.5059288537549407,0.49407114624505927,0.018042195912175808,0.08068715304598785,0.223606797749979,0.28923840368572545,3.417867490383175,0.289652665561128,3.382414414693633,0.289652665561128,0.08563488385776753,3.382414414693633,0.20469417874493376,0.06154574548966637,3.3258867386585194
500,31,qcd,252,0.504,240,0.006324555320336759,0.29109245928719535,46.02575177505823,0.503968253968254,0.49603174603174605,0.5782442314321632,0.13762047064079508,4.20173124492101,0.28940801793892135,3.406486717096964,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.20458648816905145,0.06166773915841291,3.317561028846979
500,31,shuffle_b,252,0.504,240,0.006324555320336759,0.29109245928719535,46.02575177505823,0.503968253968254,0.49603174603174605,0.44594555846613426,0.08825056370227598,5.05317518390688,0.44826023157068456,5.2762619899861,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.2676145285728153,0.06166773915841291,4.339619584323718
500,31,shuffle_l,255,0.51,240,0.006324555320336759,0.2876678421191107,45.484272342410485,0.4980392156862745,0.5019607843137255,0.5782442314321632,0.13762047064079508,4.20173124492101,0.28940801793892135,3.406486717096964,0.2894493470007605,3.4203601617905153,0.2894493470007605,0.08462540004829125,3.4203601617905153,0.20466023831899768,0.06130391451319012,3.338453016323502
500,32,qcd,253,0.506,240,0.006,0.28753412615767926,47.92234637255548,0.4980237154150198,0.5019762845849802,0.0,0.9128709291752769,0.0,0.2886751345948129,3.384456448906598,0.28897923861643426,3.4014397557963743,0.28897923861643426,0.08495791763590296,3.4014397557963743,0.2042357294293607,0.06154574548966637,3.31843781896593
500,32,shuffle_b,253,0.506,240,0.006,0.28753412615767926,47.92234637255548,0.4980237154150198,0.5019762845849802,0.408248290463863,0.11501092655705904,3.5496478698597698,0.2886751345948129,3.384456448906598,0.28897923861643426,3.4014397557963743,0.28897923861643426,0.08495791763590296,3.4014397557963743,0.2042357294293607,0.06154574548966637,3.31843781896593
500,32,shuffle_l,255,0.51,240,0.006,0.2852789565407563,47.546484832378574,0.49411764705882355,0.5058823529411764,0.0,0.9128709291752769,0.0,0.2886751345948129,3.384456448906598,0.28903919670545986,3.4288293973221835,0.28903919670545986,0.08429675647647886,3.4288293973221835,0.20428417986665254,0.06130391451319012,3.3323186861533753
500,33,qcd,254,0.508,240,0.00848528137423857,0.2887467172962032,34.029122963879445,0.5,0.5,0.0,0.9128709291752769,0.0,0.2889792386164342,3.401439755796374,0.28876461019891886,3.398913464857427,0.28876461019891886,0.08495791763590296,3.398913464857427,0.20426331073804443,0.061424472966929815,3.325438556843903
500,33,shuffle_b,254,0.508,240,0.00848528137423857,0.2887467172962032,34.029122963879445,0.5,0.5,0.4084475818062011,0.11410886614690961,3.5794552658190883,0.28897923861643426,3.4014397557963743,0.28876461019891886,3.398913464857427,0.28876461019891886,0.08495791763590296,3.398913464857427,0.2042633107380444,0.061424472966929815,3.3254385568439027
500,33,shuffle_l,253,0.506,240,0.00848528137423857,0.28988800866891545,34.16362542618727,0.5019762845849802,0.4980237154150198,0.0,0.9128709291752769,0.0,0.2889792386164342,3.401439755796374,0.28889324957462376,3.3870136509706414,0.28889324957462376,0.08529438595319316,3.3870136509706414,0.20431220908606923,0.06154574548966637,3.319680466302477
500,34,qcd,254,0.508,240,0.0074833147735478825,0.2932740561647826,39.19038899861093,0.5078740157480315,0.4921259842519685,0.2906705429057883,0.09787003658578391,2.969964588201754,0.28986962167888736,3.438680606409442,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.204793800071359,0.061424472966929815,3.3340750059282964
500,34,shuffle_b,254,0.508,240,0.007483314773547883,0.2932740561647826,39.19038899861093,0.5078740157480315,0.4921259842519685,0.3281469760396233,0.08825056370227598,3.7183555806699102,0.36674532483081407,4.350645744396419,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.23443661528805573,0.061424472966929815,3.816664660912492
500,34,shuffle_l,255,0.51,240,0.0074833147735478825,0.29212396182688144,39.03670119861637,0.5058823529411764,0.49411764705882355,0.2906705429057883,0.09787003658578391,2.969964588201754,0.28986962167888736,3.438680606409442,0.2891112000013807,3.3895689237980524,0.2891112000013807,0.08529438595319316,3.3895689237980524,0.20473536712006685,0.06130391451319012,3.3396785302513767
500,35,qcd,251,0.502,240,0.002,0.2898252347326408,144.91254491004796,0.50199203187251,0.49800796812749004,0.2896553585856295,0.09960238411119947,2.9081167199998794,0.2891112000013807,3.3895689237980524,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.2044705328688197,0.06179046114876813,3.309095434269891
500,35,shuffle_b,251,0.502,240,0.002,0.2898252347326408,144.91254491004796,0.50199203187251,0.49800796812749004,0.3337110482798197,0.08132500607904443,4.103424818136094,0.4412441467910362,5.173190965149534,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.26421157123462474,0.06179046114876813,4.275928133931593
500,35,shuffle_l,252,0.504,240,0.002,0.28867513459481287,144.33749512865887,0.5,0.5,0.2896553585856295,0.09960238411119947,2.9081167199998794,0.2891112000013807,3.3895689237980524,0.2895466086818206,3.3946736991660216,0.2895466086818206,0.08529438595319316,3.3946736991660216,0.20458648816905145,0.06166773915841291,3.317561028846979
500,36,qcd,253,0.506,240,0.004898979485566357,0.29222293105572367,59.64974384296626,0.5059288537549407,0.49407114624505927,0.5776078040782895,0.14256648712805026,4.051497765807291,0.2902915874240359,3.430312734219062,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.20492301879077135,0.06154574548966637,3.3296049493003257
500,36,shuffle_b,253,0.506,240,0.004898979485566356,0.29222293105572367,59.649743842966274,0.5059288537549407,0.49407114624505927,0.4107529046981272,0.11322770341445958,3.6276714294434114,0.29029158742403594,3.4303127342190622,0.2892104193604834,3.377250091689714,0.2892104193604834,0.08563488385776753,3.377250091689714,0.20492301879077132,0.06154574548966637,3.3296049493003252
500,36,shuffle_l,252,0.504,240,0.004898979485566357,0.29338254586150037,59.88644917567645,0.5079365079365079,0.49206349206349204,0.5776078040782895,0.14256648712805026,4.051497765807291,0.2902915874240359,3.430312734219062,0.2892752914476259,3.364468471221218,0.2892752914476259,0.08597949242859934,3.364468471221218,0.20497097730388822,0.06166773915841291,3.3237958793552664
500,37,qcd,253,0.506,240,0.004472135954999579,0.2898341111117575,64.80886297270938,0.5019762845849802,0.4980237154150198,0.2886751345948129,0.09960238411119947,2.8982753492378883,0.28876461019891886,3.398913464857427,0.28889324957462376,3.3870136509706414,0.28889324957462376,0.08529438595319316,3.3870136509706414,0.2042357294293607,0.06154574548966637,3.31843781896593
500,37,shuffle_b,253,0.506,240,0.004472135954999579,0.2898341111117575,64.80886297270938,0.5019762845849802,0.4980237154150198,0.2886751345948129,0.09960238411119947,2.8982753492378883,0.28876461019891886,3.398913464857427,0.28889324957462376,3.3870136509706414,0.28889324957462376,0.08529438595319316,3.3870136509706414,0.2042357294293607,0.06154574548966637,3.31843781896593
500,37,shuffle_l,253,0.506,240,0.004472135954999579,0.2898341111117575,64.80886297270938,0.5019762845849802,0.4980237154150198,0.2886751345948129,0.09960238411119947,2.8982753492378883,0.28876461019891886,3.398913464857427,0.2891112000013807,3.3895689237980524,0.2891112000013807,0.08529438595319316,3.3895689237980524,0.20431220908606923,0.06154574548966637,3.319680466302477
500,38,qcd,252,0.504,240,0.006324555320336759,0.29348987439842217,46.404816327541994,0.5079365079365079,0.49206349206349204,0.2888636400537808,0.1002006020070253,2.882853338880418,0.2896601366975903,3.4228510179248373,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.2046634437813909,0.06166773915841291,3.3188089359924273
500,38,shuffle_b,252,0.504,240,0.006324555320336759,0.29348987439842217,46.404816327541994,0.5079365079365079,0.49206349206349204,0.3332716905527169,0.08951435925492911,3.7231087093366564,0.36765816466068946,4.344536799245692,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.23476507075792127,0.06166773915841291,3.8069349381344053
500,38,shuffle_l,252,0.504,240,0.006324555320336759,0.29348987439842217,46.404816327541994,0.5079365079365079,0.49206349206349204,0.2888636400537808,0.1002006020070253,2.882853338880418,0.2896601366975903,3.4228510179248373,0.28905037865624406,3.3618525824199597,0.28905037865624406,0.08597949242859934,3.3618525824199597,0.2046634437813909,0.06166773915841291,3.3188089359924273
500,39,qcd,253,0.506,240,0.00565685424949238,0.28753412615767926,50.82932362172096,0.4980237154150198,0.5019762845849802,0.2896553585856295,0.09960238411119947,2.9081167199998794,0.28932898624695536,3.3921222717486925,0.28897923861643426,3.4014397557963743,0.28897923861643426,0.08495791763590296,3.4014397557963743,0.20446508257842697,0.06154574548966637,3.322164366548407
