point_id,w_grav,w_strong,w_em,w_weak,w_exp,w_cool,alc,dmax_grav,seed,acople,phys,viable_d1,acelera_d1,viable_d2,acelera_d2,viable_d3,acelera_d3,viable_d4,acelera_d4,viable_curv,acelera_curv,corr_ok
629,0.3225316349416971,0.9967702636495233,0.31083956081420183,0.3364212792366743,0.8952705943956971,0.5248767752200365,0.15018875431269407,3,6,peso,0,0,0,0,0,0,0,0,0,0,0,1
629,0.3225316349416971,0.9967702636495233,0.31083956081420183,0.3364212792366743,0.8952705943956971,0.5248767752200365,0.15018875431269407,3,6,grado,0,0,0,0,0,0,0,0,0,0,0,1
629,0.3225316349416971,0.9967702636495233,0.31083956081420183,0.3364212792366743,0.8952705943956971,0.5248767752200365,0.15018875431269407,3,6,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
629,0.3225316349416971,0.9967702636495233,0.31083956081420183,0.3364212792366743,0.8952705943956971,0.5248767752200365,0.15018875431269407,3,7,peso,0,0,0,0,0,0,0,0,0,0,0,1
629,0.3225316349416971,0.9967702636495233,0.31083956081420183,0.3364212792366743,0.8952705943956971,0.5248767752200365,0.15018875431269407,3,7,grado,0,0,0,0,0,0,0,0,0,0,0,1
629,0.3225316349416971,0.9967702636495233,0.31083956081420183,0.3364212792366743,0.8952705943956971,0.5248767752200365,0.15018875431269407,3,7,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,0,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,0,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,0,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,1,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,1,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,1,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,2,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,2,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,2,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,3,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,3,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,3,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,4,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,4,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,4,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,5,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,5,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,5,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,6,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,6,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,6,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,7,peso,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,7,grado,0,0,0,0,0,0,0,0,0,0,0,1
611,0.5173917366191745,0.7456951551139355,0.5242562247440219,0.3461091807112098,0.017186565324664116,0.5981511967256665,0.578244031406939,4,7,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,0,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,0,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,0,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,1,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,1,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,1,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,2,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,2,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,2,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,3,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,3,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,3,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,4,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,4,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,4,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,5,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,5,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,5,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,6,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,6,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,6,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,7,peso,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,7,grado,0,0,0,0,0,0,0,0,0,0,0,1
618,0.36337243020534515,0.2684581968933344,0.9614827046170831,0.7346787247806787,0.08384391013532877,0.39770101103931665,0.35375523287802935,3,7,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,0,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,0,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,0,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,1,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,1,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,1,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,2,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,2,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,2,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,3,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,3,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,3,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,4,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,4,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,4,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,5,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,5,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,5,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,6,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,6,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,6,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,7,peso,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,7,grado,0,0,0,0,0,0,0,0,0,0,0,1
612,0.7070247940719128,0.23370403982698917,0.9174278806895018,0.38686705101281404,0.21816965378820896,0.9019439788535237,0.1706196153536439,3,7,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,0,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,0,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,0,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,1,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,1,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,1,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,2,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,2,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,2,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,3,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,3,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,3,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,4,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,4,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,4,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,5,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,5,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,5,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,6,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,6,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,6,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,7,peso,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,7,grado,0,0,0,0,0,0,0,0,0,0,0,1
633,0.11856315936893225,0.8392167026177049,0.11801099497824907,0.8413279438391328,0.11461657658219337,0.9367332924157381,0.19270280376076698,3,7,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,0,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,0,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,0,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,1,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,1,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,1,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,2,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,2,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,2,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,3,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,3,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,3,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,4,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,4,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,4,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,5,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,5,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,5,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,6,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,6,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,6,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,7,peso,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,7,grado,0,0,0,0,0,0,0,0,0,0,0,1
616,0.9695565039291978,0.07102529890835285,0.7323353420943022,0.8846326339989901,0.8114929413422942,0.5603999616578221,0.23650405369699,3,7,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,0,peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,0,grado,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,0,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,1,peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,1,grado,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,1,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,2,peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,2,grado,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,2,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,3,peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,3,grado,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,3,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,4,peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,4,grado,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,4,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,5,peso,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,5,grado,0,0,0,0,0,0,0,0,0,0,0,1
634,0.3053997941315174,0.20257563050836325,0.5496078943833709,0.11639645136892796,0.4203097391873598,0.7466278970241547,0.7625243188813329,5,5,null_peso,0,0,0,0,0,0,0,0,0,0,0,1
