corrida,umbral,descripcion_umbral,n_difuso,masa_difusa,H_v3d_abs,Hmm_v3d_abs,Hrar_v3d_abs,H_v3d_std,Hmm_v3d_std,Hrar_v3d_std,H_mod_abs,Hmm_mod_abs,Hrar_mod_abs,H_mod_std,Hmm_mod_std,Hrar_mod_std,sigma_v,v_mediana,n_fil_c1.0,frac_mayor_c1.0,n_fil_c1.5,frac_mayor_c1.5,n_fil_c2.5,frac_mayor_c2.5
A2-B0-C2-r2_I,A_P50_abs,rho < 0.2004 (P50 agrupado),1246,11712.4,5.9633064066693375,5.999779034107542,5.88851325797273,5.9631972311782455,5.99966985861645,5.886080751446958,3.990876276254653,3.999560235168511,3.9730262577411124,3.9898874936787054,3.9985714525925635,3.9728789420730846,1.7582806747635717,1.4843907267633867,38,0.02247191011235955,60,0.03691813804173355,5,0.9052969502407705
A2-B0-C2-r2v1fix_III,A_P50_abs,rho < 0.2004 (P50 agrupado),722,6786.8,5.939590925325232,6.002533991513602,5.888650980799484,5.944734054132258,6.007677120320627,5.8982056546109245,3.9823686087748715,3.9973550531054354,3.971702648526592,3.981929196430844,3.996915640761408,3.969475188482718,1.7728115043185362,1.5003416784541437,11,0.02077562326869806,36,0.029085872576177285,11,0.3573407202216066
A2-B0-C2-r39_III,A_P50_abs,rho < 0.2004 (P50 agrupado),1254,11787.6,5.955709092539056,5.99194903973842,5.878237996816531,5.959090140456983,5.995330087656346,5.882363545721155,3.9903275843683335,3.9989561432253247,3.973110123616183,3.9913951864556214,4.000023745312613,3.9728616016164,1.7885706754005997,1.5673136345641516,33,0.02073365231259968,55,0.0342902711323764,4,0.9290271132376395
A2-B0-C2-r6_I,A_P50_abs,rho < 0.2004 (P50 agrupado),836,7858.400000000001,5.93778328898102,5.992143209780066,5.880479597388577,5.935105802412542,5.9894657232115875,5.874375818540874,3.9879681468866846,4.000910985172172,3.9748943052516745,3.9898065642758906,4.002749402561378,3.97614741320715,1.7237642637667594,1.4954573377740603,16,0.019138755980861243,45,0.02751196172248804,5,0.868421052631579
A2-B0-C2-r9_I,A_P50_abs,rho < 0.2004 (P50 agrupado),1135,10669.0,5.944314223942744,5.984353777940984,5.871343261539233,5.937866304047683,5.977905858045923,5.864811050850075,3.989340517114808,3.998873744257246,3.971605185882183,3.991334353050327,4.000867580192765,3.974622879242874,1.808947086401561,1.5550103786616525,33,0.016740088105726872,70,0.03259911894273128,8,0.8881057268722466
A2-B0-C2-r9v2fix_I,A_P50_abs,rho < 0.2004 (P50 agrupado),1304,12257.6,5.959551247748859,5.99440162642064,5.879828790130643,5.9595197640915565,5.994370142763337,5.881369185546896,3.991233523145569,3.9995312323531356,3.9736416134041876,3.9947205851403496,4.003018294347917,3.977395832640965,1.8022578033561776,1.5641074528535366,34,0.01763803680981595,71,0.023773006134969327,2,0.9424846625766872
A2-B0-C2-batch3-r0_III,A_P75_abs,rho < 0.4962 (P75 agrupado),849,7980.6,5.912687334664238,5.966214889184853,5.911614967269859,5.886603554113315,5.94013110863393,5.88513442550999,3.973340061151946,3.9860847169901876,3.972961302560851,3.9412712777639047,3.9540159336021463,3.940948052098313,2.353787515789346,1.66059139019337,36,0.02237926972909305,41,0.023557126030624265,38,0.045936395759717315
A2-B0-C2-batch3-r100_I,A_P75_abs,rho < 0.4962 (P75 agrupado),876,8234.4,5.909745896546175,5.961623629180881,5.907259479704547,5.874167792189173,5.926045524823879,5.871612718789948,3.9748722614905887,3.98722410259409,3.9742661767578493,3.947199182633101,3.9595510237366023,3.9467167296629793,2.3445361933700304,1.6099482401820455,43,0.0228310502283105,42,0.0319634703196347,40,0.04794520547945205
A2-B0-C2-batch3-r104_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1316,12370.4,5.960420811336974,5.994953405400805,5.939885879265818,5.9630996846300155,5.997632278693847,5.941627949958308,3.994111571158986,4.00233361736466,3.989361385320833,3.99310970699608,4.001331753201754,3.9884446669331517,2.050713857981897,1.6369392966158247,58,0.019756838905775075,43,0.0486322188449848,47,0.05167173252279635
A2-B0-C2-batch3-r107_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1327,12473.800000000001,5.954444168353257,5.988690508811436,5.933037855709359,5.955183699030137,5.989430039488315,5.933736214066113,3.9937368056913067,4.001890696276587,3.9884643217235625,3.9941661207231696,4.00232001130845,3.9891797815724295,2.075992840485719,1.6504999995831344,57,0.01733232856066315,44,0.03617181612660136,45,0.07159005275056518
A2-B0-C2-batch3-r108_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1261,11853.4,5.9539639863994935,5.990002760220273,5.93508454754676,5.956349466494024,5.992388240314803,5.936345106234834,3.9920355379857315,4.000616198419251,3.987097443627196,3.9887464578351666,3.9973271182686854,3.9841462977820417,2.0416691493674293,1.6216523842159518,46,0.026169706582077717,41,0.04203013481363997,44,0.04916732751784298
A2-B0-C2-batch3-r10_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1256,11806.4,5.9520904971651625,5.988272737442235,5.933127063220155,5.955882730856924,5.992064971133996,5.936852082133604,3.9905423561647604,3.999157175278349,3.9862024696817415,3.9905998043235313,3.99921462343712,3.986287969703057,2.1570281271828233,1.6584447839970697,44,0.028662420382165606,45,0.059713375796178345,37,0.06050955414012739
A2-B0-C2-batch3-r111_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1241,11665.4,5.94664180954125,5.983261385518689,5.927795769752569,5.948005529123615,5.984625105101054,5.927676860734914,3.989832961957001,3.998551908618296,3.985194406860285,3.988662157060448,3.997381103721743,3.9844502948565004,2.099646123758,1.6750330574155088,49,0.0257856567284448,42,0.033037872683319904,40,0.055600322320709106
A2-B0-C2-batch3-r112_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1269,11928.6,5.939991374454073,5.975802953483232,5.92016025423465,5.934615198941708,5.970426777970867,5.914820538358359,3.988878830521469,3.997405396956983,3.9840573582290735,3.989161507212042,3.9976880736475557,3.9848739530898727,2.1291113825159624,1.668355116833985,53,0.018124507486209612,48,0.026004728132387706,41,0.054373522458628844
A2-B0-C2-batch3-r114_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1624,15265.6,5.950105645306726,5.978088954289486,5.922575132947015,5.951309164878654,5.979292473861414,5.924729077519584,3.993589330471553,4.000252023086496,3.9872018961432776,3.9898120303685323,3.996474722983475,3.983083710704036,2.157780997876625,1.6504571280827756,61,0.017857142857142856,38,0.04926108374384237,28,0.24753694581280788
A2-B0-C2-batch3-r120_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1308,12295.2,5.958418800689925,5.993162603280141,5.9379175460005875,5.960015989058697,5.994759791648913,5.940032332077202,3.990762004249259,3.9990343381993103,3.9861584130451364,3.9922840110647666,4.000556345014818,3.9874086347403126,2.0888348602420423,1.6960516785835542,48,0.017584097859327217,42,0.039755351681957186,47,0.04510703363914373
A2-B0-C2-batch3-r12_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1203,11308.2,5.9437785061843265,5.981554810247504,5.926667654638892,5.939718627283398,5.977494931346575,5.9216503755105245,3.9881723001751537,3.997166658285434,3.9844381345006736,3.984746017466045,3.9937403755763254,3.9806100699297335,2.0908291721427896,1.6972118414043986,45,0.025768911055694097,43,0.032418952618453865,44,0.043225270157938485
A2-B0-C2-batch3-r143_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1351,12699.4,5.960559794026834,5.9941977613014465,5.937926163285869,5.963322349030412,5.996960316305025,5.939838871577313,3.9898571694058043,3.997866209233093,3.984984337551788,3.9941195728396575,4.002128612666946,3.9890848196265045,2.0674910813931646,1.6375732003184045,52,0.01998519615099926,42,0.0384900074019245,38,0.05699481865284974
A2-B0-C2-batch3-r1_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1616,15190.400000000001,5.967583411157743,5.99570525137309,5.9396184123858164,5.969522060078653,5.997643900294,5.942245755608047,3.9946813409321824,4.001377017173932,3.988301994535939,3.993750847379677,4.000446523621426,3.9873150316682677,2.082065039511509,1.6644290757706055,61,0.017326732673267328,37,0.05631188118811881,34,0.2264851485148515
A2-B0-C2-batch3-r21_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1317,12379.800000000001,5.94159449454458,5.97610086795992,5.919694476399102,5.937848435023847,5.972354808439187,5.917478241019926,3.984309245106263,3.9925250483003913,3.979138047508123,3.9871720936392387,3.995387896833367,3.981891522909334,2.0888709482005314,1.6759915645243457,53,0.024297646165527716,43,0.04555808656036447,40,0.05922551252847381
A2-B0-C2-batch3-r23_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1295,12173.0,5.9449293880905945,5.980021970166272,5.925270414511326,5.948032667983963,5.98312525005964,5.928651682842683,3.990771323317994,3.999126700002679,3.986118002259244,3.9904870478297214,3.9988424245144065,3.9857992925263495,2.0580962257459325,1.653640427169325,50,0.020077220077220077,40,0.0416988416988417,38,0.06023166023166023
A2-B0-C2-batch3-r25_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1225,11515.0,5.932235688678114,5.969333561158116,5.913680393251261,5.944013442694478,5.981111315174481,5.9250858511381965,3.990467595702479,3.999300422483432,3.9859616783287763,3.988860623494014,3.997693450274967,3.9844785498842588,2.0415195929340326,1.5945195441590012,41,0.03428571428571429,45,0.035918367346938776,45,0.04816326530612245
A2-B0-C2-batch3-r26_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1341,12605.4,5.9569568129212325,5.990845622606543,5.934847208191932,5.961067041858445,5.9949558515437555,5.939233639033137,3.9896976089625595,3.9977663731733477,3.9842974247167793,3.99703468394907,4.005103448159859,3.991830846204492,2.147314527250342,1.7356773009585595,53,0.026845637583892617,49,0.042505592841163314,42,0.0842654735272185
A2-B0-C2-batch3-r31_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1322,12426.800000000001,5.936583612510968,5.970959477706129,5.916610795600445,5.948739789571762,5.983115654766923,5.926481460178617,3.988667950820877,3.9968526806292486,3.9838544544039136,3.9860460526294004,3.994230782437772,3.9808654362647915,2.1722684331723814,1.7319732689822458,54,0.024962178517397883,46,0.031013615733736764,39,0.059001512859304085
A2-B0-C2-batch3-r35_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1265,11891.0,5.914967765332898,5.950892582556616,5.896201213677102,5.905898075050356,5.9418228922740735,5.8853644909210905,3.9898533614955345,3.9984068894059432,3.9855207676151023,3.9897239145363392,3.998277442446748,3.985172153183565,2.1683673417855363,1.642867100984119,51,0.03162055335968379,44,0.03241106719367589,51,0.045059288537549404
A2-B0-C2-batch3-r44_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1255,11797.0,5.931633419421427,5.967844490168839,5.912267854242732,5.934844052365958,5.97105512311337,5.9149651922060125,3.9951215844945596,4.003743268005848,3.990530113720678,3.99477720906498,4.003398892576269,3.990058141614662,2.042827813799618,1.6127674712118396,55,0.019123505976095617,42,0.04223107569721116,40,0.04701195219123506
A2-B0-C2-batch3-r48_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1151,10819.4,5.952365056580145,5.9918480225123805,5.936364005130692,5.94652629687446,5.986009262806695,5.931108598234139,3.992905395944181,4.0023061021185224,3.98914116692303,3.992653266932829,4.002053973107171,3.9890381487367796,2.0818017172548604,1.6466577579710995,48,0.01737619461337967,49,0.03475238922675934,43,0.045178105994787145
A2-B0-C2-batch3-r50_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1262,11862.800000000001,5.949744035818306,5.98575425276601,5.929796297813792,5.948453626702573,5.9844638436502775,5.928221192077981,3.993560910220895,4.00213477139892,3.989004586854816,3.997486293263654,4.006060154441679,3.9930588862943206,2.0673763813846295,1.6515430331661762,50,0.026148969889064975,46,0.043581616481774964,38,0.07923930269413629
A2-B0-C2-batch3-r53_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1218,11449.2,5.946555477904871,5.983866556548551,5.927897393465803,5.949530246338995,5.986841324982675,5.9309654226865565,3.9962192812834303,4.005102871436687,3.9917846984726184,3.993732714819477,4.002616304972734,3.9892860845746068,2.043026024947882,1.6694150530901468,52,0.020525451559934318,42,0.042692939244663386,39,0.059113300492610835
A2-B0-C2-batch3-r58_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1217,11439.800000000001,5.946265392556042,5.983607129440186,5.928096006407413,5.948563900449026,5.985905637333169,5.930180673697536,3.98746832367675,3.9963592134110697,3.983021539943573,3.994072801886973,4.002963691621293,3.989606321391614,2.0610673416099377,1.6909325113742661,49,0.02875924404272802,44,0.05094494658997535,47,0.05587510271158587
A2-B0-C2-batch3-r59_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1238,11637.2,5.94360498162529,5.980313296478281,5.924114588890221,5.944612965487023,5.981321280340014,5.92591259125307,3.9941602634078213,4.002900338372819,3.989932411637825,3.9957829834926493,4.0045230584576474,3.9912560105672323,2.0503822032361083,1.6295995589184544,47,0.029079159935379646,44,0.033925686591276254,44,0.10339256865912763
A2-B0-C2-batch3-r5_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1630,15322.0,5.964185053734632,5.992065356672057,5.936264330887161,5.959349710593418,5.987230013530843,5.930951284201769,3.9926186386409954,3.999256806007049,3.9863997112882408,3.9900094597758864,3.99664762714194,3.983496586186733,1.9978645486469129,1.661917524938622,59,0.017791411042944787,29,0.06257668711656442,38,0.20306748466257668
A2-B0-C2-batch3-r60_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1227,11533.800000000001,5.944057876811355,5.98109528006156,5.925859315261688,5.9461185113124895,5.983155914562695,5.92715761625605,3.9850593899657856,3.9938778193110727,3.9800889939836357,3.9902283300313046,3.9990467593765917,3.9857514263227802,2.158762411109103,1.6569742060660735,49,0.026079869600651995,42,0.035859820700896494,43,0.08964955175224124
A2-B0-C2-batch3-r69_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1525,14335.0,5.96324774627897,5.993047676631758,5.937838462834175,5.9583595737169475,5.988159504069736,5.932508795617323,3.9917822646495784,3.998877486162147,3.986089812290641,3.9889228768020057,3.9960180983145746,3.9835513195074514,1.9742946175797553,1.6343353413415829,57,0.017704918032786884,32,0.04131147540983607,29,0.22557377049180327
A2-B0-C2-batch3-r70_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1296,12182.4,5.950164536304524,5.985230040770576,5.929085928861138,5.948707001008161,5.983772505474213,5.928769884940263,3.9955331673395533,4.003882096974327,3.9903993043782817,3.9929265619577308,4.001275491592505,3.988794086796508,2.0800922312351338,1.6563929857865305,51,0.016975308641975308,53,0.021604938271604937,41,0.04938271604938271
A2-B0-C2-batch3-r71_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1176,11054.4,5.911891890719968,5.950535507886636,5.895390562307804,5.907707228249566,5.946350845416235,5.890641748615854,3.9870617748953254,3.9962626361254845,3.983057776833262,3.984048269676437,3.9932491309065963,3.980277606491343,2.166199468816928,1.62885474793732,51,0.023809523809523808,44,0.03486394557823129,35,0.047619047619047616
A2-B0-C2-batch3-r76_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1325,12455.0,5.949401633459281,5.983699666506831,5.927781116271677,5.952386511946983,5.9866845449945325,5.930504632697635,3.9915060950302204,3.999672293374875,3.9865627666524484,3.9898578872682573,3.998024085612912,3.984764201755749,2.088251333641178,1.7064497173015347,53,0.025660377358490565,43,0.03471698113207547,44,0.04150943396226415
A2-B0-C2-batch3-r83_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1452,13648.800000000001,5.949346932833345,5.980645069050977,5.925464473003624,5.948081944596224,5.979380080813856,5.923283239377315,3.9938145634117888,4.001266500606463,3.9881012316824997,3.9926204381026418,4.000072375297316,3.9871161163243323,2.0719329575748793,1.6409405255832132,60,0.01859504132231405,40,0.026859504132231406,32,0.09022038567493113
A2-B0-C2-batch3-r86_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1372,12896.800000000001,5.9579006433389665,5.991023743767539,5.9359504116823665,5.957421607194948,5.9905447076235205,5.935264347437345,3.995496512302415,4.003382964785408,3.990192916538431,3.9955122673922254,4.003398719875219,3.990282905753187,2.063226644825966,1.6528557594389337,53,0.01749271137026239,47,0.025510204081632654,47,0.08236151603498543
A2-B0-C2-batch3-r9_I,A_P75_abs,rho < 0.4962 (P75 agrupado),1649,15500.6,5.960805383171004,5.988364445504541,5.933034852577156,5.955506334793371,5.983065397126908,5.926832680107336,3.991720917954769,3.998282599462754,3.984646234641298,3.9855457521379014,3.9921074336458866,3.978495153345652,1.975862044869523,1.678274090857248,63,0.013947847180109158,30,0.07519708914493632,36,0.19466343238326259
A2-B0-C2-batch4-r0_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1563,14692.2,5.956767535850805,5.985842963738202,5.930174519563066,5.958807485320525,5.9878829132079225,5.931039626711961,3.994482968101347,4.001405689026918,3.9882459547045954,3.9888624886810913,3.995785209606662,3.982584195443258,2.016132373448353,1.6672723717227165,59,0.01599488163787588,34,0.03966730646193218,39,0.13691618682021753
A2-B0-C2-batch4-r10_III,A_P75_abs,rho < 0.4962 (P75 agrupado),1221,11477.4,5.947374921821019,5.984594327052798,5.928486475782875,5.942498994046584,5.979718399278363,5.923556054624803,3.989685025576529,3.998546788726953,3.9855387146217542,3.981461951418929,3.9903237145693526,3.9769954370451526,2.2026316732008264,1.6790154594744853,54,0.028665028665028666,40,0.03849303849303849,36,0.05405405405405406
