rule_id,seed,fuente,K,J,noise,meandeg,kcap,clase_csv,pendiente_csv,z_agg_csv,reconstruccion_fiel,pendiente_vieja,pendiente_corregida,z_agg_vieja,z_agg_corregida,z_sost_vieja,z_sost_corregida,holon_ratio,clase_vieja,clase_corregida,cambia_clase,diam_viejo,diam_corregido,diam_null_viejo,diam_null_corregido,n_cajas,tam_comp_medida,tam_gigante,descarrila_b1,escalas_descarriladas
A2-B0-C2-batch3-r69,478522,cs090_fase5b_candidatas_v3.csv,7,0.753,0.318,4.37,6,III,0.7189443036232793,0.0,True,0.7189443036232789,0.7189443036232789,0.0,0.0,False,False,1.760365025336003,III,III,False,"[13.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 10.0, 7.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1156, 724, 493, 377]","[1962, 1119, 687, 456, 340]","[1962, 1119, 687, 456, 340]",False,0
A2-B0-C2-r19,273672,cs090_fase5_profundizar_a2b0c2_resumen.csv,5,0.341,0.326,4.02,7,III,0.7198659721923727,0.24832585261656512,True,0.7198659721923732,0.7198659721923732,0.24832585261656512,0.24832585261656512,False,False,1.798625097520326,III,III,False,"[12.0, 8.0, 6.0, 4.0, 4.0]","[12.0, 8.0, 6.0, 4.0, 4.0]","[12.333, 8.667, 6.0, 5.0, 4.0]","[12.333, 8.667, 6.0, 5.0, 4.0]","[2000, 1177, 737, 534, 394]","[1955, 1137, 697, 494, 354]","[1955, 1137, 697, 494, 354]",False,0
A2-B0-C2-batch4-r94,580947,cs090_fase5b_candidatas_v4.csv,6,0.353,0.133,4.18,6,III,0.7202626515814937,0.4242640679619285,True,0.7202626515814934,0.7202626515814934,0.4242640679619285,0.4242640679619285,False,False,2.069533546977787,III,III,False,"[13.0, 10.0, 6.0, 5.0, 4.0]","[13.0, 10.0, 6.0, 5.0, 4.0]","[13.667, 9.0, 6.667, 5.0, 4.0]","[13.667, 9.0, 6.667, 5.0, 4.0]","[2000, 1161, 738, 497, 368]","[1942, 1109, 687, 446, 317]","[1942, 1109, 687, 446, 317]",False,0
A2-B0-C2-batch3-r83,479880,cs090_fase5b_candidatas_v3.csv,7,0.752,0.325,4.01,6,III,0.7218028381417341,0.8106343977275561,True,0.7218028381417335,0.7218028381417335,0.8106343977275561,0.8106343977275561,False,False,2.46496063823419,III,III,False,"[14.0, 8.0, 6.0, 5.0, 4.0]","[14.0, 8.0, 6.0, 5.0, 4.0]","[12.667, 9.0, 6.0, 5.0, 4.0]","[12.667, 9.0, 6.0, 5.0, 4.0]","[2000, 1175, 732, 517, 374]","[1952, 1128, 686, 471, 328]","[1952, 1128, 686, 471, 328]",False,0
A2-B0-C2-batch3-r21,473866,cs090_fase5b_candidatas_v3.csv,6,0.346,0.134,5.31,5,III,0.7248004383475681,0.9141620157685638,True,0.7248004383475681,0.7248004383475681,0.9141620157685638,0.9141620157685638,False,False,2.4943565571202835,III,III,False,"[14.0, 9.0, 7.0, 5.0, 4.0]","[14.0, 9.0, 7.0, 5.0, 4.0]","[13.0, 9.667, 6.0, 5.0, 4.333]","[13.0, 9.667, 6.0, 5.0, 4.333]","[2000, 1195, 752, 487, 372]","[1918, 1118, 675, 410, 295]","[1918, 1118, 675, 410, 295]",False,0
A2-B0-C2-r39,375612,cs090_fase5b_candidatas_v2.csv,5,0.526,0.152,5.7,6,III,0.7271595357141946,3.1112698306208095,True,0.7271595357141946,0.7271595357141946,3.1112698306208095,3.1112698306208095,False,False,3.4424599537648084,III,III,False,"[15.0, 10.0, 6.0, 5.0, 4.0]","[15.0, 10.0, 6.0, 5.0, 4.0]","[10.667, 7.667, 5.667, 4.667, 4.0]","[10.667, 7.667, 5.667, 4.667, 4.0]","[2000, 1151, 700, 458, 314]","[1966, 1119, 668, 426, 282]","[1966, 1119, 668, 426, 282]",False,0
A2-B0-C2-batch3-r98,481335,cs090_fase5b_candidatas_v3.csv,8,0.365,0.312,4.55,5,III,0.7282734299737176,0.4242640678119288,True,0.7282734299737175,0.7282734299737175,0.4242640678119288,0.4242640678119288,False,False,1.8641633220628073,III,III,False,"[14.0, 9.0, 7.0, 5.0, 4.0]","[14.0, 9.0, 7.0, 5.0, 4.0]","[13.667, 9.333, 7.0, 5.0, 4.333]","[13.667, 9.333, 7.0, 5.0, 4.333]","[2000, 1179, 741, 512, 363]","[1932, 1117, 680, 451, 302]","[1932, 1117, 680, 451, 302]",False,0
A2-B0-C2-r7,272508,cs090_fase5_profundizar_a2b0c2_resumen.csv,6,0.329,0.176,4.59,6,III,0.7290384711955509,0.6467908559748752,True,0.7290384711955508,0.7290384711955508,0.6467908559748752,0.6467908559748752,False,False,1.756835424637788,III,III,False,"[14.0, 7.0, 6.0, 4.0, 4.0]","[14.0, 7.0, 6.0, 4.0, 4.0]","[12.667, 9.0, 6.0, 5.0, 4.0]","[12.667, 9.0, 6.0, 5.0, 4.0]","[2000, 1152, 710, 474, 363]","[1968, 1122, 680, 444, 333]","[1968, 1122, 680, 444, 333]",False,0
A2-B0-C2-batch4-r96,581141,cs090_fase5b_candidatas_v4.csv,5,0.548,0.349,4.52,5,III,0.7304031848194612,0.28284271202461875,False,0.7295610862006094,0.7295610862006094,0.28284271202461875,0.28284271202461875,False,False,2.2587998614613385,III,III,False,"[14.0, 8.0, 6.0, 5.0, 4.0]","[14.0, 8.0, 6.0, 5.0, 4.0]","[13.333, 10.0, 7.0, 5.333, 4.0]","[13.333, 10.0, 7.0, 5.333, 4.0]","[2000, 1174, 736, 516, 383]","[1937, 1114, 677, 457, 324]","[1937, 1114, 677, 457, 324]",False,0
A2-B0-C2-batch3-r26,474351,cs090_fase5b_candidatas_v3.csv,8,0.682,0.271,6.44,5,III,0.73199955526079,0.6161371680936989,False,0.7318596368941483,0.7318596368941483,0.6161371680936989,0.9141620157685644,False,False,2.6123362306084625,III,III,False,"[15.0, 10.0, 7.0, 5.0, 5.0]","[15.0, 10.0, 7.0, 5.0, 5.0]","[9.333, 9.667, 6.333, 5.0, 4.0]","[13.0, 9.667, 6.333, 5.0, 4.0]","[2000, 1200, 764, 521, 408]","[1893, 1097, 661, 418, 305]","[1893, 1097, 661, 418, 305]",False,0
A2-B0-C2-r17,273478,cs090_fase5_profundizar_a2b0c2_resumen.csv,5,0.475,0.211,7.35,5,III,0.7340887838072675,1.697056271247714,True,0.7340887838072664,0.7340887838072664,1.697056271247714,1.697056271247714,False,False,2.7383105329699053,III,III,False,"[15.0, 10.0, 7.0, 6.0, 5.0]","[15.0, 10.0, 7.0, 6.0, 5.0]","[13.333, 9.667, 6.333, 4.667, 4.0]","[13.333, 9.667, 6.333, 4.667, 4.0]","[2000, 1239, 794, 565, 463]","[1844, 1091, 648, 419, 317]","[1844, 1091, 648, 419, 317]",False,0
A2-B0-C2-batch4-r162,587543,cs090_fase5b_candidatas_v4.csv,7,0.326,0.305,5.43,5,III,0.735989410594361,0.8485281356238573,False,0.7358854519734485,0.7358854519734485,0.8485281356238573,0.8485281356238573,False,False,1.3628739743280656,III,III,False,"[13.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 10.0, 7.0, 5.0, 4.0]","[13.333, 8.667, 6.667, 5.0, 4.0]","[13.333, 8.667, 6.667, 5.0, 4.0]","[2000, 1177, 746, 502, 396]","[1926, 1108, 677, 433, 327]","[1926, 1108, 677, 433, 327]",False,0
A2-B0-C2-batch4-r60,577649,cs090_fase5b_candidatas_v4.csv,5,0.475,0.146,4.78,5,III,0.7378543588616053,0.7071067796865472,True,0.7378543588616061,0.7378543588616061,0.7071067796865472,0.7071067796865472,False,False,2.877004600135161,III,III,False,"[14.0, 10.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[12.333, 10.0, 7.0, 5.0, 4.0]","[12.333, 10.0, 7.0, 5.0, 4.0]","[2000, 1170, 742, 480, 360]","[1941, 1114, 686, 424, 304]","[1941, 1114, 686, 424, 304]",False,0
A2-B0-C2-batch4-r120,583469,cs090_fase5b_candidatas_v4.csv,7,0.558,0.142,4.5,5,III,0.737932592573586,0.31903653086021955,True,0.7379325925735851,0.7379325925735851,0.31903653086021955,0.31903653086021955,False,False,1.7489750779036168,III,III,False,"[14.0, 10.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.667, 6.667, 5.0, 4.0]","[15.0, 10.667, 6.667, 5.0, 4.0]","[2000, 1167, 711, 484, 360]","[1937, 1110, 655, 428, 304]","[1937, 1110, 655, 428, 304]",False,0
A2-B0-C2-batch4-r209,592102,cs090_fase5b_candidatas_v4.csv,4,0.758,0.272,7.44,5,III,0.7428820032374244,0.5656854238992379,True,0.742882003237425,0.742882003237425,0.5656854238992379,0.5656854238992379,False,False,2.2186967635929102,III,III,False,"[14.0, 10.0, 7.0, 5.0, 5.0]","[14.0, 10.0, 7.0, 5.0, 5.0]","[13.333, 9.667, 6.667, 5.333, 4.0]","[13.333, 9.667, 6.667, 5.333, 4.0]","[2000, 1232, 786, 564, 454]","[1856, 1096, 652, 430, 320]","[1856, 1096, 652, 430, 320]",False,0
A2-B0-C2-batch3-r12,472993,cs090_fase5b_candidatas_v3.csv,5,0.745,0.243,4.61,5,III,0.7435032678648852,0.9899494915611664,True,0.7435032678648847,0.7435032678648847,0.9899494915611664,0.9899494915611664,False,False,2.059568248625903,III,III,False,"[15.0, 10.0, 7.0, 6.0, 4.0]","[15.0, 10.0, 7.0, 6.0, 4.0]","[13.333, 9.667, 7.0, 5.0, 4.333]","[13.333, 9.667, 7.0, 5.0, 4.333]","[2000, 1184, 729, 499, 376]","[1931, 1120, 668, 438, 315]","[1931, 1120, 668, 438, 315]",False,0
A2-B0-C2-batch4-r43,576000,cs090_fase5b_candidatas_v4.csv,7,0.422,0.258,4.53,5,III,0.7452540925441434,1.093477109602175,True,0.7452540925441452,0.7452540925441452,1.093477109602175,1.093477109602175,False,False,1.8708590554190088,III,III,False,"[14.0, 10.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 8.667, 6.667, 5.0, 4.333]","[13.0, 8.667, 6.667, 5.0, 4.333]","[2000, 1173, 742, 483, 368]","[1951, 1127, 696, 437, 322]","[1951, 1127, 696, 437, 322]",False,0
A2-B0-C2-r11,372896,cs090_fase5b_candidatas_v2.csv,7,0.413,0.246,6.13,5,III,0.7460077853714272,0.9899494915611664,True,0.7460077853714266,0.7460077853714266,0.9899494915611664,0.9899494915611664,False,False,1.5025534240825806,III,III,False,"[13.0, 10.0, 6.0, 5.0, 4.0]","[13.0, 10.0, 6.0, 5.0, 4.0]","[13.333, 10.667, 6.667, 5.333, 4.333]","[13.333, 10.667, 6.667, 5.333, 4.333]","[2000, 1186, 740, 508, 397]","[1919, 1110, 664, 432, 321]","[1919, 1110, 664, 432, 321]",False,0
A2-B0-C2-batch4-r136,585021,cs090_fase5b_candidatas_v4.csv,5,0.501,0.312,4.33,6,III,0.7465247069930361,0.565685424249238,True,0.7465247069930365,0.7465247069930365,0.565685424249238,0.565685424249238,False,False,2.023929296820148,III,III,False,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[12.667, 8.0, 6.333, 5.0, 4.0]","[12.667, 8.0, 6.333, 5.0, 4.0]","[2000, 1168, 730, 481, 391]","[1950, 1118, 680, 431, 341]","[1950, 1118, 680, 431, 341]",False,0
A2-B0-C2-r36,375321,cs090_fase5b_candidatas_v2.csv,8,0.605,0.306,6.89,5,III,0.7485671074712171,0.14142135593730937,True,0.748567107471219,0.748567107471219,0.14142135593730937,0.14142135593730937,False,False,2.198147758715286,III,III,False,"[14.0, 9.0, 7.0, 6.0, 4.0]","[14.0, 9.0, 7.0, 6.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.333]","[14.0, 10.0, 7.0, 5.0, 4.333]","[2000, 1221, 780, 545, 445]","[1875, 1103, 664, 429, 329]","[1875, 1103, 664, 429, 329]",False,0
A2-B0-C2-batch4-r0,571829,cs090_fase5b_candidatas_v4.csv,6,0.4,0.123,7.95,6,III,0.749820839752026,0.10690449667925536,True,0.7498208397520266,0.7498208397520266,0.10690449667925536,0.10690449667925536,False,False,1.8935124698207446,III,III,False,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[13.333, 9.0, 6.0, 5.0, 4.0]","[13.333, 9.0, 6.0, 5.0, 4.0]","[2000, 1171, 746, 520, 375]","[1937, 1113, 688, 462, 317]","[1937, 1113, 688, 462, 317]",False,0
A2-B0-C2-batch3-r132,484633,cs090_fase5b_candidatas_v3.csv,4,0.468,0.333,6.84,5,III,0.7502734613883114,0.848528135623857,True,0.7502734613883135,0.7502734613883135,0.848528135623857,0.848528135623857,False,False,1.8538121004718568,III,III,False,"[14.0, 9.0, 7.0, 6.0, 4.0]","[14.0, 9.0, 7.0, 6.0, 4.0]","[14.0, 9.333, 7.0, 4.667, 4.333]","[14.0, 9.333, 7.0, 4.667, 4.333]","[2000, 1214, 795, 548, 441]","[1866, 1089, 670, 423, 316]","[1866, 1089, 670, 423, 316]",False,0
A2-B0-C2-batch4-r29,574642,cs090_fase5b_candidatas_v4.csv,6,0.529,0.195,4.39,5,III,0.7503935066249442,0.29057848799008396,True,0.7503935066249449,0.7503935066249449,0.29057848799008396,0.29057848799008396,False,False,2.858602348813981,III,III,False,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[14.667, 9.333, 6.333, 5.0, 4.0]","[14.667, 9.333, 6.333, 5.0, 4.0]","[2000, 1189, 739, 495, 391]","[1927, 1119, 669, 425, 321]","[1927, 1119, 669, 425, 321]",False,0
A2-B0-C2-batch4-r9,572702,cs090_fase5b_candidatas_v4.csv,5,0.351,0.296,4.64,6,III,0.750656276796281,0.5088448171297865,True,0.7506562767962781,0.7506562767962781,0.5088448171297865,0.5088448171297865,False,False,1.9319591933901754,III,III,False,"[15.0, 9.0, 6.0, 5.0, 4.0]","[15.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 8.667, 6.0, 5.0, 4.0]","[12.0, 8.667, 6.0, 5.0, 4.0]","[2000, 1164, 714, 468, 360]","[1970, 1135, 685, 439, 331]","[1970, 1135, 685, 439, 331]",False,0
A2-B0-C2-batch3-r108,482305,cs090_fase5b_candidatas_v3.csv,6,0.557,0.129,4.23,5,III,0.7543239666190528,1.0261203506136134,True,0.754323966619054,0.754323966619054,1.0261203506136134,1.0261203506136134,False,False,1.491554361515084,III,III,False,"[16.0, 11.0, 7.0, 5.0, 5.0]","[16.0, 11.0, 7.0, 5.0, 5.0]","[13.333, 10.0, 7.333, 5.0, 4.333]","[13.333, 10.0, 7.333, 5.0, 4.333]","[2000, 1184, 738, 505, 377]","[1939, 1127, 682, 449, 321]","[1939, 1127, 682, 449, 321]",False,0
A2-B0-C2-batch4-r134,584827,cs090_fase5b_candidatas_v4.csv,4,0.331,0.17,5.11,5,III,0.7549070071835985,1.7677669497413688,True,0.7549070071835972,0.7549070071835972,1.7677669497413688,1.7677669497413688,False,False,3.0628892398893997,III,III,False,"[15.0, 11.0, 6.0, 6.0, 4.0]","[15.0, 11.0, 6.0, 6.0, 4.0]","[12.333, 8.667, 7.0, 5.0, 4.333]","[12.333, 8.667, 7.0, 5.0, 4.333]","[2000, 1183, 723, 498, 355]","[1933, 1119, 659, 434, 291]","[1933, 1119, 659, 434, 291]",False,0
A2-B0-C2-batch3-r37,475418,cs090_fase5b_candidatas_v3.csv,5,0.639,0.257,4.1,5,III,0.7565364853412659,0.5656854237492382,True,0.7565364853412667,0.7565364853412667,0.5656854237492382,0.5656854237492382,False,False,2.9461920188979245,III,III,False,"[14.0, 9.0, 7.0, 5.0, 4.0]","[14.0, 9.0, 7.0, 5.0, 4.0]","[14.0, 9.0, 6.333, 5.0, 4.667]","[14.0, 9.0, 6.333, 5.0, 4.667]","[2000, 1174, 729, 518, 395]","[1941, 1119, 675, 464, 341]","[1941, 1119, 675, 464, 341]",False,0
A2-B0-C2-batch4-r213,592490,cs090_fase5b_candidatas_v4.csv,6,0.535,0.177,7.1,5,III,0.7579362491069187,0.5433501962962635,True,0.7579362491069196,0.7579362491069196,0.5433501962962635,0.5433501962962635,False,False,2.006196208570886,III,III,False,"[14.0, 11.0, 7.0, 5.0, 5.0]","[14.0, 11.0, 7.0, 5.0, 5.0]","[14.333, 9.0, 7.0, 5.0, 4.0]","[14.333, 9.0, 7.0, 5.0, 4.0]","[2000, 1208, 779, 556, 445]","[1879, 1095, 667, 444, 333]","[1879, 1095, 667, 444, 333]",False,0
A2-B0-C2-batch4-r1,571926,cs090_fase5b_candidatas_v4.csv,6,0.398,0.285,6.18,5,III,0.7579372902210593,1.659162533351413,True,0.757937290221059,0.757937290221059,1.659162533351413,1.659162533351413,False,False,1.5176020345746304,III,III,False,"[15.0, 11.0, 8.0, 5.0, 5.0]","[15.0, 11.0, 8.0, 5.0, 5.0]","[14.0, 9.667, 6.667, 5.0, 4.333]","[14.0, 9.667, 6.667, 5.0, 4.333]","[2000, 1218, 752, 525, 424]","[1897, 1120, 654, 427, 326]","[1897, 1120, 654, 427, 326]",False,0
A2-B0-C2-batch4-r19,573672,cs090_fase5b_candidatas_v4.csv,5,0.529,0.309,4.04,6,III,0.7607797813332537,0.7071067796865472,True,0.7607797813332543,0.7607797813332543,0.7071067796865472,0.7071067796865472,False,False,1.1168762631396227,III,III,False,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[13.333, 8.667, 6.333, 5.0, 4.333]","[13.333, 8.667, 6.333, 5.0, 4.333]","[2000, 1173, 742, 523, 386]","[1943, 1121, 690, 471, 334]","[1943, 1121, 690, 471, 334]",False,0
A2-B0-C2-r26,374351,cs090_fase5b_candidatas_v2.csv,4,0.471,0.343,6.39,5,III,0.7613155370004009,0.3863703299156272,True,0.7613155370004013,0.7613155370004013,0.3863703299156272,0.3863703299156272,False,False,1.3688419543757595,III,III,False,"[14.0, 9.0, 8.0, 5.0, 4.0]","[14.0, 9.0, 8.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.333]","[14.0, 10.0, 7.0, 5.0, 4.333]","[2000, 1192, 755, 529, 405]","[1894, 1092, 655, 429, 305]","[1894, 1092, 655, 429, 305]",False,0
A2-B0-C2-batch4-r125,583954,cs090_fase5b_candidatas_v4.csv,7,0.367,0.142,7.04,5,III,0.7620887614065106,0.550103953572758,True,0.7620887614065103,0.7620887614065103,0.550103953572758,0.550103953572758,False,False,2.5313479341524396,III,III,False,"[14.0, 11.0, 7.0, 5.0, 5.0]","[14.0, 11.0, 7.0, 5.0, 5.0]","[14.333, 9.667, 7.0, 5.0, 4.333]","[14.333, 9.667, 7.0, 5.0, 4.333]","[2000, 1223, 795, 561, 449]","[1867, 1094, 670, 436, 324]","[1867, 1094, 670, 436, 324]",False,0
A2-B0-C2-batch3-r129,484342,cs090_fase5b_candidatas_v3.csv,7,0.346,0.286,6.11,5,III,0.7621602264260985,2.5455844068715705,True,0.7621602264260982,0.7621602264260982,2.5455844068715705,2.5455844068715705,False,False,1.1570837597030381,III,III,False,"[15.0, 12.0, 7.0, 5.0, 5.0]","[15.0, 12.0, 7.0, 5.0, 5.0]","[12.333, 9.333, 6.667, 5.333, 4.0]","[12.333, 9.333, 6.667, 5.333, 4.0]","[2000, 1193, 750, 514, 398]","[1914, 1113, 670, 434, 318]","[1914, 1113, 670, 434, 318]",False,0
A2-B0-C2-batch4-r28,574545,cs090_fase5b_candidatas_v4.csv,6,0.695,0.101,6.66,5,III,0.7633609694507231,0.5843602283238603,True,0.7633609694507228,0.7633609694507228,0.5843602283238603,0.5843602283238603,False,False,3.050183998754211,III,III,False,"[13.0, 9.0, 6.0, 5.0, 4.0]","[13.0, 9.0, 6.0, 5.0, 4.0]","[13.667, 10.0, 7.0, 5.333, 4.333]","[13.667, 10.0, 7.0, 5.333, 4.333]","[2000, 1209, 779, 534, 439]","[1878, 1098, 671, 426, 331]","[1878, 1098, 671, 426, 331]",False,0
A2-B0-C2-batch3-r123,483760,cs090_fase5b_candidatas_v3.csv,5,0.706,0.325,6.77,5,III,0.7646999396646018,1.0555833717058731,True,0.7646999396646017,0.7646999396646017,1.0555833717058731,1.0555833717058731,False,False,2.0350328462736917,III,III,False,"[16.0, 9.0, 7.0, 5.0, 5.0]","[16.0, 9.0, 7.0, 5.0, 5.0]","[14.0, 9.667, 6.667, 5.333, 4.0]","[14.0, 9.667, 6.667, 5.333, 4.0]","[2000, 1217, 766, 544, 427]","[1875, 1102, 651, 429, 312]","[1875, 1102, 651, 429, 312]",False,0
A2-B0-C2-batch3-r17,473478,cs090_fase5b_candidatas_v3.csv,5,0.64,0.214,5.65,5,III,0.7663107629363343,0.3379719197417933,True,0.7663107629363338,0.7663107629363338,0.3379719197417933,0.3379719197417933,False,False,2.524701798321974,III,III,False,"[15.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.0, 7.0, 5.0, 4.0]","[13.333, 9.0, 6.667, 5.0, 4.0]","[13.333, 9.0, 6.667, 5.0, 4.0]","[2000, 1185, 716, 483, 356]","[1934, 1123, 654, 421, 294]","[1934, 1123, 654, 421, 294]",False,0
A2-B0-C2-batch4-r161,587446,cs090_fase5b_candidatas_v4.csv,5,0.693,0.147,5.75,5,III,0.7667119743764854,0.2828427118746191,True,0.7667119743764864,0.7667119743764864,0.2828427118746191,0.2828427118746191,False,False,4.825729036660449,III,III,False,"[14.0, 10.0, 6.0, 5.0, 4.0]","[14.0, 10.0, 6.0, 5.0, 4.0]","[14.0, 10.333, 6.333, 5.0, 4.0]","[14.0, 10.333, 6.333, 5.0, 4.0]","[2000, 1173, 744, 494, 381]","[1925, 1102, 674, 424, 311]","[1925, 1102, 674, 424, 311]",False,0
A2-B0-C2-batch4-r179,589192,cs090_fase5b_candidatas_v4.csv,7,0.653,0.272,4.75,5,III,0.7667618060260207,0.19611613502279934,True,0.7667618060260211,0.7667618060260211,0.19611613502279934,0.19611613502279934,False,False,2.4917638531312796,III,III,False,"[15.0, 9.0, 6.0, 5.0, 4.0]","[15.0, 9.0, 6.0, 5.0, 4.0]","[13.333, 9.0, 6.0, 5.0, 4.0]","[13.333, 9.0, 6.0, 5.0, 4.0]","[2000, 1169, 736, 492, 367]","[1945, 1116, 684, 440, 315]","[1945, 1116, 684, 440, 315]",False,0
A2-B0-C2-r4,272217,cs090_fase5_profundizar_a2b0c2_resumen.csv,7,0.661,0.261,4.39,7,III,0.7671457558663973,2.9698484746835,False,0.7622022492990025,0.7622022492990025,2.5733245491199774,2.5733245491199774,False,False,1.61928166005019,III,III,False,"[15.0, 10.0, 6.0, 5.0, 4.0]","[15.0, 10.0, 6.0, 5.0, 4.0]","[10.667, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.0, 6.0, 5.0, 4.0]","[2000, 1169, 712, 481, 343]","[1969, 1140, 683, 452, 314]","[1969, 1140, 683, 452, 314]",False,0
A2-B0-C2-batch4-r80,579589,cs090_fase5b_candidatas_v4.csv,6,0.637,0.231,4.01,5,III,0.7680352968108531,0.3863703299156272,True,0.7680352968108525,0.7680352968108525,0.3863703299156272,0.3863703299156272,False,False,1.0190015450669898,III,III,False,"[16.0, 11.0, 7.0, 5.0, 5.0]","[16.0, 11.0, 7.0, 5.0, 5.0]","[15.0, 10.0, 6.667, 5.0, 4.0]","[15.0, 10.0, 6.667, 5.0, 4.0]","[2000, 1189, 765, 513, 389]","[1933, 1125, 702, 450, 326]","[1933, 1125, 702, 450, 326]",False,0
A2-B0-C2-batch3-r114,482887,cs090_fase5b_candidatas_v3.csv,6,0.749,0.209,7.44,6,III,0.7685330652018255,0.848528135623857,True,0.7685330652018251,0.7685330652018251,0.848528135623857,0.848528135623857,False,False,2.216203230322878,III,III,False,"[13.0, 9.0, 6.0, 4.0, 4.0]","[13.0, 9.0, 6.0, 4.0, 4.0]","[11.667, 8.333, 6.0, 5.0, 4.0]","[11.667, 8.333, 6.0, 5.0, 4.0]","[2000, 1178, 736, 501, 382]","[1926, 1108, 667, 432, 313]","[1926, 1108, 667, 432, 313]",False,0
A2-B0-C2-batch4-r26,574351,cs090_fase5b_candidatas_v4.csv,5,0.454,0.279,5.94,5,III,0.7694520367154973,0.3863703299156272,True,0.7694520367154974,0.7694520367154974,0.3863703299156272,0.3863703299156272,False,False,1.7385428897078437,III,III,False,"[15.0, 9.0, 7.0, 5.0, 4.0]","[15.0, 9.0, 7.0, 5.0, 4.0]","[14.0, 9.0, 7.0, 5.0, 4.333]","[14.0, 9.0, 7.0, 5.0, 4.333]","[2000, 1187, 734, 489, 383]","[1935, 1125, 672, 427, 321]","[1935, 1125, 672, 427, 321]",False,0
A2-B0-C2-batch4-r206,591811,cs090_fase5b_candidatas_v4.csv,4,0.353,0.263,5.22,5,III,0.769658908689659,0.9141620157685644,True,0.7696589086896582,0.7696589086896582,0.9141620157685644,0.9141620157685644,False,False,2.4735494237776035,III,III,False,"[15.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 10.333, 6.333, 5.0, 4.0]","[13.0, 10.333, 6.333, 5.0, 4.0]","[2000, 1164, 715, 489, 354]","[1949, 1119, 671, 445, 310]","[1949, 1119, 671, 445, 310]",False,0
A2-B0-C2-batch3-r106,482111,cs090_fase5b_candidatas_v3.csv,7,0.424,0.145,6.89,5,III,0.7704864777940506,0.527791685852937,True,0.770486477794051,0.770486477794051,0.527791685852937,0.527791685852937,False,False,2.4270955561999568,III,III,False,"[13.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 10.0, 7.0, 5.0, 4.0]","[12.667, 9.0, 7.0, 5.0, 4.333]","[12.667, 9.0, 7.0, 5.0, 4.333]","[2000, 1205, 784, 546, 419]","[1885, 1094, 673, 435, 308]","[1885, 1094, 673, 435, 308]",False,0
A2-B0-C2-batch4-r72,578813,cs090_fase5b_candidatas_v4.csv,4,0.607,0.234,6.39,5,III,0.7720389176874827,0.7794944171077492,True,0.772038917687482,0.772038917687482,0.7794944171077492,0.7794944171077492,False,False,2.0930056917630764,III,III,False,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[12.667, 8.667, 6.667, 5.333, 4.0]","[12.667, 8.667, 6.667, 5.333, 4.0]","[2000, 1186, 744, 509, 409]","[1904, 1099, 659, 424, 324]","[1904, 1099, 659, 424, 324]",False,0
A2-B0-C2-batch3-r77,479298,cs090_fase5b_candidatas_v3.csv,8,0.719,0.175,5.12,5,III,0.7722412678069305,0.42426406821192836,True,0.7722412678069287,0.7722412678069287,0.42426406821192836,0.42426406821192836,False,False,3.5202445258108552,III,III,False,"[16.0, 10.0, 7.0, 6.0, 4.0]","[16.0, 10.0, 7.0, 6.0, 4.0]","[14.0, 10.0, 6.667, 5.0, 4.0]","[14.0, 10.0, 6.667, 5.0, 4.0]","[2000, 1168, 727, 501, 366]","[1925, 1095, 654, 428, 293]","[1925, 1095, 654, 428, 293]",False,0
