version	num	file	name	title_or_header	classes	functions	capability_tokens	lines
V133_memoria_episodica_con_decaimiento.py	133	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v133_memoria_episodica_con_decaimiento.py	v133_memoria_episodica_con_decaimiento.py	!/usr/bin/env python3	HemisferioV133, MemoriaEpisodica, AparatoMotorConMemoria, SistemaV133	ejecutar_v133	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	716
V134_memoria_con_relajacion_homeostatica.py	134	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v134_memoria_con_relajacion_homeostatica.py	v134_memoria_con_relajacion_homeostatica.py	!/usr/bin/env python3	HemisferioV134, MemoriaConRelajacion, AparatoMotorConRelajacion, SistemaV134	ejecutar_v134	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	575
V135_prediccion_de_trayectoria.py	135	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v135_prediccion_de_trayectoria.py	v135_prediccion_de_trayectoria.py	!/usr/bin/env python3	HemisferioV135, MemoriaConRelajacion, PredictorTrayectoria, AparatoMotorConPrediccion, SistemaV135	movimiento_sinusoidal, ejecutar_v135	campo, memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, comunicacion, amenaza, actuador	705
V136_validacion_estadistica_de_prediccion.py	136	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v136_validacion_estadistica_de_prediccion.py	v136_validacion_estadistica_de_prediccion.py	!/usr/bin/env python3	HemisferioV136, MemoriaConRelajacion, PredictorTrayectoria, AparatoMotorConPrediccion, SistemaV136	movimiento_sinusoidal, calcular_metricas, ejecutar_v136	campo, memoria, valencia, predictiva, lateralidad, consciencia, amenaza, identidad, actuador	750
V137_prediccion_con_horizonte_adaptativo_y_ema.py	137	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v137_prediccion_con_horizonte_adaptativo_y_ema.py	v137_prediccion_con_horizonte_adaptativo_y_ema.py	!/usr/bin/env python3	HemisferioV137, MemoriaConRelajacion, PredictorAdaptativo, AparatoMotorConPrediccionAdaptativa, SistemaV137	movimiento_sinusoidal, ejecutar_v137	campo, memoria, valencia, predictiva, lateralidad, consciencia, amenaza, actuador	724
V138_prediccion_con_aceleracion_variable.py	138	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v138_prediccion_con_aceleracion_variable.py	v138_prediccion_con_aceleracion_variable.py	!/usr/bin/env python3	HemisferioV138, MemoriaConRelajacion, PredictorConAceleracion, AparatoMotorConPrediccionV138, SistemaV138	movimiento_v138, ejecutar_v138	campo, memoria, valencia, predictiva, lateralidad, consciencia, comunicacion, amenaza, actuador	755
V139_motor_con_inercia_sin_homunculo.py	139	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v139_motor_con_inercia_sin_homunculo.py	v139_motor_con_inercia_sin_homunculo.py	!/usr/bin/env python3	HemisferioV139, MemoriaConRelajacion, AparatoMotorInercial, SistemaV139	movimiento_v139, ejecutar_v139	campo, memoria, valencia, predictiva, lateralidad, consciencia, amenaza, actuador	655
V140_fatiga_la_esfera_con_orejas_se_cansa.py	140	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v140_fatiga_la_esfera_con_orejas_se_cansa.py	v140_fatiga_la_esfera_con_orejas_se_cansa.py	!/usr/bin/env python3	HemisferioV140, FatigaMetabolica, AparatoMotorConFatiga, SistemaV140	ejecutar_v140	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	641
V141_fatiga_real_3_mecanismos_acoplados.py	141	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v141_fatiga_real_3_mecanismos_acoplados.py	v141_fatiga_real_3_mecanismos_acoplados.py	!/usr/bin/env python3	HemisferioV141, FatigaMetabolicaReal, AparatoMotorConFatigaReal, SistemaV141	ejecutar_v141	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	668
V142_fatiga_real_corregida_con_alternancia_forzada.py	142	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v142_fatiga_real_corregida_con_alternancia_forzada.py	v142_fatiga_real_corregida_con_alternancia_forzada.py	!/usr/bin/env python3	HemisferioV142, FatigaMetabolicaReal, AparatoMotorConFatigaReal, SistemaV142	onda_cuadrada, calcular_t_settle, analizar_fase, ejecutar_v142	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	777
V143_recuperacion_de_la_alternancia_sin_fatiga.py	143	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v143_recuperacion_de_la_alternancia_sin_fatiga.py	v143_recuperacion_de_la_alternancia_sin_fatiga.py	!/usr/bin/env python3	HemisferioV143, FatigaDesactivada, AparatoMotorSinFatiga, SistemaV143	onda_cuadrada_progresiva, analizar_alternancia, calcular_t_settle, ejecutar_v143	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	536
V144_correccion_de_signo_y_control_agresivo.py	144	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v144_correccion_de_signo_y_control_agresivo.py	v144_correccion_de_signo_y_control_agresivo.py	!/usr/bin/env python3	HemisferioV144, FatigaDesactivada, AparatoMotorV144, SistemaV144	onda_cuadrada, analizar_alternancia, calcular_t_settle, ejecutar_v144	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, identidad, actuador	554
V145_correccion_quirurgica_de_signo.py	145	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v145_correccion_quirurgica_de_signo.py	v145_correccion_quirurgica_de_signo.py	!/usr/bin/env python3	HemisferioV145, FatigaDesactivada, AparatoMotorV145, SistemaV145	onda_cuadrada, analizar_alternancia, calcular_t_settle, ejecutar_v145	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, identidad, actuador	558
V146_separacion_direccion_confianza.py	146	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v146_separacion_direccion_confianza.py	v146_separacion_direccion_confianza.py	!/usr/bin/env python3	HemisferioV146, FatigaDesactivada, AparatoMotorV146, SistemaV146	onda_cuadrada, analizar_alternancia, calcular_t_settle, ejecutar_v146	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, identidad, actuador	577
V147_alternancia_lenta_con_direccion_confianza.py	147	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v147_alternancia_lenta_con_direccion_confianza.py	v147_alternancia_lenta_con_direccion_confianza.py	!/usr/bin/env python3	HemisferioV147, FatigaDesactivada, AparatoMotorV147, SistemaV147	onda_cuadrada, analizar_alternancia, calcular_t_settle, ejecutar_v147	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, identidad, actuador	559
V148_fatiga_progresiva_sobre_baseline_sano.py	148	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v148_fatiga_progresiva_sobre_baseline_sano.py	v148_fatiga_progresiva_sobre_baseline_sano.py	!/usr/bin/env python3	HemisferioV148, FatigaMetabolicaReal, AparatoMotorV148, SistemaV148	onda_cuadrada, analizar_ciclo, ejecutar_ciclos, ejecutar_v148	campo, memoria, homeostasis, valencia, lateralidad, consciencia, amenaza, identidad, actuador	641
V149_separacion_entre_historia_y_fatiga_activa.py	149	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v149_separacion_entre_historia_y_fatiga_activa.py	v149_separacion_entre_historia_y_fatiga_activa.py	!/usr/bin/env python3	HemisferioV149, FatigaMetabolicaV149, AparatoMotorV149, SistemaV149	onda_cuadrada, analizar_semiciclo, ejecutar_v149	campo, memoria, homeostasis, valencia, lateralidad, consciencia, amenaza, actuador	685
V150_cierre_de_anima_1.py	150	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v150_cierre_de_anima_1.py	v150_cierre_de_anima_1.py	!/usr/bin/env python3	HemisferioV150, FatigaMetabolicaV150, AparatoMotorV150, SistemaV150	onda_cuadrada, analizar_semiciclo, ejecutar_v150	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, identidad, actuador	657
V151_anima_2_baseline_memoria_de_la_ausencia.py	151	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v151_anima_2_baseline_memoria_de_la_ausencia.py	v151_anima_2_baseline_memoria_de_la_ausencia.py	!/usr/bin/env python3	HemisferioV151, FatigaMetabolicaV151, MemoriaAusencia, AparatoMotorV151, SistemaV151	onda_cuadrada, analizar_ciclo, ejecutar_v151	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	849
V152_anima_2_baseline_corregido.py	152	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v152_anima_2_baseline_corregido.py	v152_anima_2_baseline_corregido.py	!/usr/bin/env python3	HemisferioV152, FatigaMetabolicaV152, MemoriaAusencia, AparatoMotorV152, SistemaV152	onda_cuadrada, analizar_semiciclo, ejecutar_v152	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	684
V153_anima_2_baseline_con_torque_de_sujecion_corregido.py	153	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v153_anima_2_baseline_con_torque_de_sujecion_corregido.py	v153_anima_2_baseline_con_torque_de_sujecion_corregido.py	!/usr/bin/env python3	HemisferioV153, FatigaMetabolicaV153, MemoriaAusencia, AparatoMotorV153, SistemaV153	onda_cuadrada, ejecutar_v153	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	649
V154_anima_2_etapa_1_consciencia_basica_cb.py	154	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v154_anima_2_etapa_1_consciencia_basica_cb.py	v154_anima_2_etapa_1_consciencia_basica_cb.py	!/usr/bin/env python3	HemisferioV154, FatigaMetabolicaV154, MemoriaAusencia, ConscienciaBasica, AparatoMotorV154, SistemaV154	onda_cuadrada, ejecutar_v154	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	727
V155_anima_2_etapa_1_consciencia_basica_corregida.py	155	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v155_anima_2_etapa_1_consciencia_basica_corregida.py	v155_anima_2_etapa_1_consciencia_basica_corregida.py	!/usr/bin/env python3	HemisferioV155, FatigaMetabolicaV155, MemoriaAusencia, ConscienciaBasica, AparatoMotorV155, SistemaV155	onda_cuadrada, ejecutar_v155	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, amenaza, actuador	735
V156_anima_2_etapa_2_juego_enactuado.py	156	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v156_anima_2_etapa_2_juego_enactuado.py	v156_anima_2_etapa_2_juego_enactuado.py	!/usr/bin/env python3	HemisferioV156, FatigaMetabolicaV156, MemoriaAusencia, ConscienciaBasica, ModoJuego, AparatoMotorV156, SistemaV156	onda_cuadrada, analizar_semiciclo, ejecutar_v156	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, amenaza, actuador	836
V157_anima_2_etapa_2_juego_enactuado_a_b_paralelo.py	157	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v157_anima_2_etapa_2_juego_enactuado_a_b_paralelo.py	v157_anima_2_etapa_2_juego_enactuado_a_b_paralelo.py	!/usr/bin/env python3	HemisferioV157, FatigaMetabolicaV157, MemoriaAusencia, ConscienciaBasica, ModoJuego, AparatoMotorV157, OrganismoV157	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v157	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	864
V158_anima_2_etapa_3_ritual.py	158	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v158_anima_2_etapa_3_ritual.py	v158_anima_2_etapa_3_ritual.py	!/usr/bin/env python3	ParamsRitual, ParamsCosmosemiotica, OrganismoRitual, ExperimentoV159		memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	850
V159_anima_2_etapa_3_ritual_sin_entrenamiento_inicial.py	159	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v159_anima_2_etapa_3_ritual_sin_entrenamiento_inicial.py	v159_anima_2_etapa_3_ritual_sin_entrenamiento_inicial.py	!/usr/bin/env python3	ParamsRitual, ParamsCosmosemiotica, OrganismoV159, ExperimentoV159		memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	508
V160_anima_2_etapa_3_ritual_con_mundo.py	160	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v160_anima_2_etapa_3_ritual_con_mundo.py	v160_anima_2_etapa_3_ritual_con_mundo.py	!/usr/bin/env python3	ParamsRitual, ParamsCosmosemiotica, OrganismoV160, ExperimentoV160		memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	583
V161_anima_2_etapa_3_ritual_sobre_base_v157.py	161	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v161_anima_2_etapa_3_ritual_sobre_base_v157.py	v161_anima_2_etapa_3_ritual_sobre_base_v157.py	!/usr/bin/env python3	Ritual, HemisferioV161, FatigaMetabolicaV161, MemoriaAusenciaV161, ConscienciaBasicaV161, ModoJuegoV161, AparatoMotorV161, OrganismoV161	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v161	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1053
V162_anima_2_etapa_3_ritual_sobre_base_v157_detector_por.py	162	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v162_anima_2_etapa_3_ritual_sobre_base_v157_detector_por.py	v162_anima_2_etapa_3_ritual_sobre_base_v157_detector_por.py	!/usr/bin/env python3	Ritual, HemisferioV162, FatigaMetabolicaV162, MemoriaAusenciaV162, ConscienciaBasicaV162, ModoJuegoV162, AparatoMotorV162, OrganismoV162	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v162	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1009
V163_anima_2_etapa_3_ritual_con_todas_las_metricas.py	163	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v163_anima_2_etapa_3_ritual_con_todas_las_metricas.py	v163_anima_2_etapa_3_ritual_con_todas_las_metricas.py	!/usr/bin/env python3	Ritual, HemisferioV163, FatigaMetabolicaV163, MemoriaAusenciaV163, ConscienciaBasicaV163, ModoJuegoV163, AparatoMotorV163, OrganismoV163	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v163	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	998
V164_anima_2_etapa_3_ritual_con_jerarquia_de_etapas.py	164	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v164_anima_2_etapa_3_ritual_con_jerarquia_de_etapas.py	v164_anima_2_etapa_3_ritual_con_jerarquia_de_etapas.py	!/usr/bin/env python3			campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1056
V165_anima_2_etapa_3_ritual_con_persistencia_natural_cierre.py	165	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v165_anima_2_etapa_3_ritual_con_persistencia_natural_cierre.py	v165_anima_2_etapa_3_ritual_con_persistencia_natural_cierre.py	!/usr/bin/env python3	Ritual, HemisferioV165, FatigaMetabolicaV165, MemoriaAusenciaV165, ConscienciaBasicaV165, ModoJuegoV165, AparatoMotorV165, OrganismoV165	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v165	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1073
V166_anima_2_etapa_3_ritual_con_inversion_de_gradiente.py	166	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v166_anima_2_etapa_3_ritual_con_inversion_de_gradiente.py	v166_anima_2_etapa_3_ritual_con_inversion_de_gradiente.py	!/usr/bin/env python3	HemisferioV166, FatigaMetabolicaV166, MemoriaAusenciaV166, ConscienciaBasicaV166, ModoJuegoV166, RitualV166, AparatoMotorV166, SistemaV166	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v166	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	859
V167_pre-correccion.py	167	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/historical/V167_pre-correccion.py	V167_pre-correccion.py	!/usr/bin/env python3	HemisferioV166, FatigaMetabolicaV166, MemoriaAusenciaV166, ConscienciaBasicaV166, ModoJuegoV166, RitualV166, MetaRepresentacionObservacional, AparatoMotorV166, SistemaV166	onda_cuadrada, generar_setpoint_con_ruido, _correlacion_f3_centra, ejecutar_v167	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	924
V167_anima_2_etapa_4_meta_representacion_observacional_rr.py	167	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v167_anima_2_etapa_4_meta_representacion_observacional_rr.py	v167_anima_2_etapa_4_meta_representacion_observacional_rr.py	!/usr/bin/env python3	HemisferioV167, FatigaMetabolicaV167, MemoriaAusenciaV167, ConscienciaBasicaV167, ModoJuegoV167, RitualV167, MetaRepresentacionObservacional, AparatoMotorV167, SistemaV167	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v167	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1078
V167_clases_completas_ritual_meta_corregido.py	167	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v167_clases_completas_ritual_meta_corregido.py	v167_clases_completas_ritual_meta_corregido.py	!/usr/bin/env python3	RitualV167, MetaRepresentacionObservacional, AparatoMotorV167	calcular_correlacion_ritual_senal_corregida	memoria, homeostasis, valencia, lateralidad, consciencia, libertad, amenaza, actuador	384
V168_anima_2_etapa_5_primer_no_operativo_r_op.py	168	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v168_anima_2_etapa_5_primer_no_operativo_r_op.py	v168_anima_2_etapa_5_primer_no_operativo_r_op.py	!/usr/bin/env python3	HemisferioV168, FatigaMetabolicaV168, MemoriaAusenciaV168, ConscienciaBasicaV168, ModoJuegoV168, RitualV168, MetaRepresentacionObservacional, R_op, AparatoMotorV168, SistemaV168	onda_cuadrada, generar_setpoint_con_ruido, ejecutar_v168	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1128
V168_clases_completas_r_op.py	168	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v168_clases_completas_r_op.py	v168_clases_completas_r_op.py	!/usr/bin/env python3	R_op	ejemplo_uso_rop	homeostasis, valencia, lateralidad, consciencia, libertad, amenaza, actuador	185
V169_anima_2_desacople_representacional_d.py	169	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v169_anima_2_desacople_representacional_d.py	v169_anima_2_desacople_representacional_d.py	!/usr/bin/env python3	HemisferioV169, FatigaMetabolicaV169, MemoriaAusenciaV169, ConscienciaBasicaV169, ModoJuegoV169, RitualV169, RegistroRepresentaciones, AparatoMotorV169, SistemaV169	setpoint_normal, setpoint_incierto, generar_setpoint_con_ruido, ejecutar_v169	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1143
V169_clases_completas_registro_representaciones.py	169	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v169_clases_completas_registro_representaciones.py	v169_clases_completas_registro_representaciones.py	!/usr/bin/env python3	RegistroRepresentaciones		memoria, valencia, consciencia, libertad, comunicacion, amenaza, identidad, actuador	221
V170_anima_2_desacople_representacional_con_incertidumbre.py	170	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v170_anima_2_desacople_representacional_con_incertidumbre.py	v170_anima_2_desacople_representacional_con_incertidumbre.py	!/usr/bin/env python3	HemisferioV170, FatigaMetabolicaV170, MemoriaAusenciaV170, ConscienciaBasicaV170, ModoJuegoV170, RitualV170, RegistroRepresentaciones, AparatoMotorV170, SistemaV170	setpoint_normal, setpoint_incierto_mejorado, generar_setpoint_con_ruido, ejecutar_v170	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1237
V170_clases_completas_registro_representaciones.py	170	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v170_clases_completas_registro_representaciones.py	v170_clases_completas_registro_representaciones.py	!/usr/bin/env python3	RitualV170, RegistroRepresentaciones	setpoint_incierto_mejorado	memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	314
V171_anima_2_primer_no_operativo_negacion_especifica.py	171	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v171_anima_2_primer_no_operativo_negacion_especifica.py	v171_anima_2_primer_no_operativo_negacion_especifica.py	!/usr/bin/env python3	HemisferioV171, FatigaMetabolicaV171, MemoriaAusenciaV171, ConscienciaBasicaV171, ModoJuegoV171, RitualV171, RegistroRepresentaciones, AparatoMotorV171, SistemaV171	setpoint_normal, setpoint_test, generar_setpoint_con_ruido, ejecutar_v171	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1077
V172_anima_2_valencia_diferencial_precursor_del_no.py	172	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v172_anima_2_valencia_diferencial_precursor_del_no.py	v172_anima_2_valencia_diferencial_precursor_del_no.py	!/usr/bin/env python3	TrackerValenciaDiferencial, HemisferioV172, FatigaMetabolicaV172, MemoriaAusenciaV172, ConscienciaBasicaV172, ModoJuegoV172, RitualV172, RegistroRepresentaciones, AparatoMotorV172, SistemaV172	setpoint_normal, setpoint_test, generar_setpoint_con_ruido, ejecutar_v172	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1113
V173_anima_2_valencia_asociativa_local_precursor_del_no.py	173	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v173_anima_2_valencia_asociativa_local_precursor_del_no.py	v173_anima_2_valencia_asociativa_local_precursor_del_no.py	!/usr/bin/env python3	ValenciaAsociativaLocal, HemisferioV173, FatigaMetabolicaV173, MemoriaAusenciaV173, ConscienciaBasicaV173, ModoJuegoV173, RitualV173, RegistroRepresentaciones, AparatoMotorV173, SistemaV173	setpoint_normal, setpoint_test_fijo, generar_setpoint_con_ruido, ejecutar_v173	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1211
V174_anima_2_compartimentalizacion_de_valencia_corregido.py	174	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v174_anima_2_compartimentalizacion_de_valencia_corregido.py	v174_anima_2_compartimentalizacion_de_valencia_corregido.py	!/usr/bin/env python3	ValenciaCompartimentalizada, CbGlobal, HemisferioV174, FatigaMetabolicaV174, MemoriaAusenciaV174, ModoJuegoV174, RitualV174, RegistroRepresentaciones, AparatoMotorV174, SistemaV174	setpoint_normal, setpoint_test_alternante, generar_setpoint_con_ruido, ejecutar_v174	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1141
V175_anima_2_primer_no_operativo_sobre_base_v157.py	175	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v175_anima_2_primer_no_operativo_sobre_base_v157.py	v175_anima_2_primer_no_operativo_sobre_base_v157.py	!/usr/bin/env python3	HemisferioV175, FatigaMetabolicaV175, MemoriaAusenciaV175, ConscienciaBasicaV175, ModoJuegoV175, ValenciaLocal, RegistroRepresentaciones, AparatoMotorV175, OrganismoV175	onda_cuadrada, generar_setpoint_con_ruido, setpoint_aleatorio, ejecutar_v175	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1123
V176_anima_2_deliberacion_con_memoria_de_trabajo.py	176	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v176_anima_2_deliberacion_con_memoria_de_trabajo.py	v176_anima_2_deliberacion_con_memoria_de_trabajo.py	!/usr/bin/env python3	HemisferioV176, FatigaMetabolicaV176, MemoriaAusenciaV176, ConscienciaBasicaV176, ModoJuegoV176, ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, AparatoMotorV176, OrganismoV176	setpoint_aleatorio, ejecutar_v176	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1222
V177_anima_2_generalizacion_del_rechazo.py	177	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v177_anima_2_generalizacion_del_rechazo.py	v177_anima_2_generalizacion_del_rechazo.py	!/usr/bin/env python3	HemisferioV177, FatigaMetabolicaV177, MemoriaAusenciaV177, ConscienciaBasicaV177, ModoJuegoV177, ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, AparatoMotorV177, OrganismoV177	ejecutar_v177	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1077
V177_generalizacion_del_rechazo_deepseek.py	177	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v177_generalizacion_del_rechazo_deepseek.py	v177_generalizacion_del_rechazo_deepseek.py	!/usr/bin/env python3	HemisferioV177, FatigaMetabolicaV177, MemoriaAusenciaV177, ConscienciaBasicaV177, ModoJuegoV177, ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, AparatoMotorV177, OrganismoV177	ejecutar_v177	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1023
V177_generalizacion_del_rechazo_resolucion_fina_deepseek2.py	177	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v177_generalizacion_del_rechazo_resolucion_fina_deepseek2.py	v177_generalizacion_del_rechazo_resolucion_fina_deepseek2.py	!/usr/bin/env python3	ValenciaLocalFina, HemisferioV177DS, FatigaMetabolicaV177DS, MemoriaAusenciaV177DS, ConscienciaBasicaV177DS, ModoJuegoV177DS, MemoriaDeTrabajoV177DS, RegistroRepresentacionesV177DS, AparatoMotorV177DS, OrganismoV177DS	ejecutar_v177	campo, memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1079
V178_anima_2_extincion_del_trauma.py	178	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v178_anima_2_extincion_del_trauma.py	v178_anima_2_extincion_del_trauma.py	!/usr/bin/env python3	ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, HemisferioV178, FatigaMetabolicaV178, MemoriaAusenciaV178, ConscienciaBasicaV178, ModoJuegoV178, AparatoMotorV178, OrganismoV178	test_presentacion_aleatoria, ejecutar_v178	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1175
V179_anima_3_conflicto_representacional_final_latencia.py	179	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v179_anima_3_conflicto_representacional_final_latencia.py	v179_anima_3_conflicto_representacional_final_latencia.py	!/usr/bin/env python3	ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, HemisferioV179, FatigaMetabolicaV179, MemoriaAusenciaV179, ConscienciaBasicaV179, ModoJuegoV179, AparatoMotorV179, OrganismoV179	medir_latencia_baseline, ejecutar_v179	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	994
V180.py	180	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/V180.py	V180.py	!/usr/bin/env python3	MemoriaEpisodicaV180, ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, HemisferioV180, FatigaMetabolicaV180, MemoriaAusenciaV180, ConscienciaBasicaV180, ModoJuegoV180, AparatoMotorV180, OrganismoV180	medir_latencia_baseline, ejecutar_v180	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1128
