fase,angulo,t,ged_L,ged_R,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F4,60.0,16.72,0.000165884691265769,0.00016588473939140155,1.240215838615999e-05,-5.181890653063501e-14,0.41068331280492365,0.7683957717916672,0.8085205986290225,0.15146257418763717,0
F4,60.0,16.73,0.00016582052811909157,0.00016582057718608417,1.2416865016739997e-05,-5.173173660507086e-14,0.4106364347669372,0.768402674150356,0.8085909202726891,0.1513722104352108,0
F4,60.0,16.74,0.00016575559178976727,0.00016575564181009272,1.2431141680924185e-05,-5.170877847219329e-14,0.410589929215156,0.7684096398762735,0.8086609375743353,0.15128261252547398,0
F4,60.0,16.75,0.00016568988058757015,0.00016568993157305433,1.2444990468041262e-05,-5.168590025756614e-14,0.4105437970538125,0.7684166687516604,0.8087306484338262,0.15119244630134446,0
F4,60.0,16.76,0.00016562339286617722,0.00016562344482849782,1.2458413467419938e-05,-5.1663102395363367e-14,0.4104980391737467,0.7684237605590002,0.8088000507639274,0.15110286565238118,0
F4,60.0,16.77,0.0001655561270233021,0.00016555617997398762,1.2471412767944834e-05,-5.1576394754082803e-14,0.4104526564524015,0.7684309150810161,0.8088691424903582,0.1510147114482376,0
F4,60.0,16.78,0.0001654880815008278,0.0001654881354512561,1.2483990458611594e-05,-5.168171197240628e-14,0.4104076497538172,0.7684381321006657,0.8089379215518459,0.15092814824449155,0
F4,60.0,16.79,0.00016541925478493594,0.00016541930974633368,1.2496148627749726e-05,-5.159519524299048e-14,0.4103630199286276,0.7684454114011365,0.8090063859001746,0.15084286115736953,0
F4,60.0,16.8,0.00016534964540623396,0.00016534970138967504,1.2507889363355673e-05,-5.1636629822816176e-14,0.41031876781405585,0.7684527527658428,0.8090745335002404,0.1507586671735061,0
F4,60.0,16.81,0.00016527925193988004,0.0001652793089562849,1.25192147525377e-05,-5.161421243935028e-14,0.41027489423391167,0.7684601559784205,0.8091423623301006,0.1506756225862201,0
F4,60.0,16.82,0.00016520807300570442,0.00016520813106583887,1.2530126882737136e-05,-5.1464175416389275e-14,0.4102313999985877,0.7684676208227226,0.8092098703810249,0.1505907500882187,0
F4,60.0,16.83,0.00016513610726833034,0.00016513616638280448,1.2540627840063046e-05,-5.150580338768295e-14,0.4101882859050581,0.7684751470828156,0.8092770556575453,0.15050577916485822,0
F4,60.0,16.84,0.00016506335343728984,0.00016506341361655714,1.2550719710180402e-05,-5.154746015834571e-14,0.41014555273687664,0.7684827345429748,0.8093439161775066,0.15042201394853547,0
