fase,angulo,t,ged_L,ged_R,fuerza_grad,signo_grad,act_busc,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F7,-60.0,12.75,0.0008057782833357987,0.0008058636409280666,0.024805206135155085,0.01596928995597377,-0.013834319728265876,0.004298413940530889,0.19031566001790295,0.19195883403266917,0.4442961059602383,0.8454157566110079,0.7207559476738574,0.4530533352536574,1
F7,-60.0,12.76,0.0008056104450544971,0.0008056959208680509,0.006477071461212169,0.004604321166050838,-0.01375109556635834,0.0010759319388829653,0.1968155049185186,0.19723948126393598,0.4442430046138279,0.8454726618912897,0.720747092170494,0.4530219713968124,1
F7,-60.0,12.77,0.0008054443466900357,0.0008055299380831585,0.00989601861406359,-0.00517695732407728,-0.013670291896118958,-0.0012377223217351584,0.19999836951043182,0.19950389663791246,0.44423331039324393,0.8454617449898605,0.7207218774738731,0.45298901557819526,1
F7,-60.0,12.78,0.0008052800090665349,0.0008053657134076786,0.0053952402361993005,-0.0005926944458788144,-0.013588675604969125,-0.0001074234665255938,0.2044857376062112,0.20444180919156563,0.44424109766122494,0.8453629542276613,0.7207718551898608,0.45295891432583135,1
F7,-60.0,12.79,0.0008051174503357261,0.0008052032650189352,0.026261382048947953,0.009364216397625908,-0.013505041904472381,0.001985135131517257,0.20206664459966722,0.20287049955077505,0.444191171608781,0.8452925831081463,0.7208036090634141,0.45291564362140646,1
F7,-60.0,12.8,0.0008049566878852209,0.0008050426103530973,0.04240555327492142,-0.012906953663632063,-0.01342664780100944,-0.0022139761711849207,0.19991906433133383,0.19903578779512585,0.4441710565819738,0.8452892459881252,0.7208071195794027,0.45287302136065033,1
F7,-60.0,12.81,0.0008047977448027898,0.0008048837724154791,0.006113906150311766,-0.00024329052415750506,-0.013345627855330722,-4.2746554281230235e-05,0.20335163149816202,0.20333424707817377,0.44411786586859286,0.845199838999774,0.7208314282077396,0.45282735765745824,1
F7,-60.0,12.82,0.0008046406486235233,0.0008047267783630224,0.004167351552290422,-0.0012946158315990588,-0.01326507462493326,-0.00018819568636515495,0.2020256375351272,0.2019496111359102,0.44408392571439337,0.8451912827156112,0.7208440819460268,0.4527814760489171,1
F7,-60.0,12.83,0.0008044854207537339,0.0008045716495250895,0.01706086976923315,0.01454024029096078,-0.01318119088364883,0.0032498760652336623,0.19253696257964456,0.19379248540627392,0.44406002031060304,0.8451216567029214,0.7208866413658996,0.45274262199938603,1
F7,-60.0,12.84,0.0008043320819329637,0.0008044184065661337,0.008232259897120765,0.006796434552822313,-0.013099289627727106,0.0018006374620895696,0.19471802105504044,0.19542051912607555,0.44404355518210914,0.8451145022752181,0.7209168248840422,0.4526983044275743,1
F7,-60.0,12.85,0.0008041806494245776,0.0008042670669114274,0.04170882374909586,0.04089253515492024,-0.013009956963098535,0.010072415409793424,0.1933611650523154,0.19729602657016757,0.44401222372820137,0.8450409434625337,0.7209654434839747,0.45265977650588957,1
F7,-60.0,12.86,0.0008040311453338518,0.0008041176526572885,0.010771753632117369,0.008315382079477159,-0.012928208324230306,0.002333581535792904,0.18027780544165845,0.1811211593932853,0.44398200247542774,0.8451348116703907,0.7209321174123594,0.4526309170015815,1
F7,-60.0,12.87,0.0008038835918230783,0.0008039701859997182,0.01451901137093901,-0.009977119288504182,-0.01285082095010509,-0.0024492011209561334,0.2012624753305579,0.20027901945118315,0.4439228330652318,0.845104390644122,0.7209197525382355,0.45260229830956383,1
F7,-60.0,12.88,0.0008037380088826049,0.0008038246869593131,0.021384148258288292,-0.01540363506115169,-0.012774896068882546,-0.0038047540712542335,0.19943201588559806,0.19792018846798146,0.44388119469381104,0.8450568891420597,0.7210210965489977,0.45257686420133364,1
F7,-60.0,12.89,0.0008035944094582113,0.0008036811685467693,0.01982702437652468,-0.003776595522081558,-0.012696597137413501,-0.0006781269909823386,0.19984384922968534,0.1995729938876467,0.44389065389761534,0.8449736165628602,0.7211191569525598,0.45255725703541483,1
F7,-60.0,12.9,0.0008034528076692935,0.0008035396449397385,0.01928016117055465,-0.0007603399780798504,-0.012617867863251031,-0.0002177067972868378,0.20346487104729544,0.20337629895914713,0.44383429338956665,0.8449258737749296,0.7212006502111905,0.45254455519990766,1
F7,-60.0,12.91,0.0008033132187021069,0.0008034001313063231,0.01175342049040618,0.007505918896109667,-0.012537530420907772,0.0016456859532721106,0.1941136239131407,0.19475357720387176,0.4437861600436254,0.8448439512486575,0.7212362068526058,0.4525378867392691,1
F7,-60.0,12.92,0.0008031756533443007,0.0008032626385094775,0.007495361559051827,0.005341992356548015,-0.012457936772734546,0.0014696880658009823,0.19161543281558024,0.19217949163590856,0.44379083078819137,0.8448132686959167,0.7212895436465412,0.45253533001942386,1
F7,-60.0,12.93,0.0008030401312136322,0.000803127186151929,0.055521655640768976,0.04551306418785863,-0.012369563488114244,0.010916756128285132,0.19586714008975692,0.200190808124169,0.44380549354244414,0.8447388190069213,0.7213804891287979,0.45253954820834097,1
F7,-60.0,12.94,0.000802906677416376,0.0008029937992083869,0.019092335511959425,0.019076709611512338,-0.012287413260769708,0.004751932675954696,0.19600542360403994,0.19787712696706233,0.44380757259046105,0.8447891453798012,0.7213813508974178,0.4525509365822807,1
F7,-60.0,12.95,0.0008027753121530836,0.0008028624979222272,0.018286110558466916,-0.011252180821993753,-0.012212355194068047,-0.0027478586906197876,0.20752718223634709,0.20638979686784575,0.44378725503693234,0.8447725372930656,0.7213913889748218,0.45257317560682925,1
F7,-60.0,12.96,0.0008026460540844178,0.0008027333008752508,0.03293527372811838,-0.027075507014471114,-0.01214111738992757,-0.00696831182988253,0.20478445268182305,0.201950198797599,0.443823670361829,0.844717397728684,0.7214674218303667,0.45260612468719186,1
F7,-60.0,12.97,0.0008025189118133278,0.0008026062168814363,0.020453287565005286,-0.01483292880351287,-0.012067381871019744,-0.0036040758821670902,0.19293395044671074,0.1915482474298608,0.44380346554112216,0.8445724275559774,0.7215933200172787,0.45264767896220287,1
F7,-60.0,12.98,0.000802393902733822,0.0008024812636148393,0.00894103262021065,0.006404207837362897,-0.011989131347428517,0.0017508150316831795,0.18413704674393172,0.18478295743290823,0.44379339645731447,0.8445196905274891,0.7217049797926961,0.4526865176818848,1
F7,-60.0,12.99,0.0008022710467388317,0.0008023584609023758,0.10591816856762208,-0.04175030460112305,-0.011921988078902768,-0.011328388678346096,0.18333852339229517,0.17923119272399934,0.4437532975219309,0.8444746696087644,0.7217773034636336,0.4527353901205914,1
F7,-60.0,13.0,0.0008021503647364396,0.0008022378296514817,0.1461177726461705,-0.1216980483766224,-0.01187309063110531,-0.030296048584048003,0.17773334521018277,0.1672807804926765,0.4437870060142849,0.84426859892255,0.7220168111574271,0.45278752112186066,1
F7,-60.0,13.01,0.0008020318809204964,0.0008021193943039248,0.042266789957781326,-0.007141443503897893,-0.01179865077902631,0.0026153737172766936,0.20850533978004265,0.20959883845915456,0.44379687778051247,0.8438518457696118,0.722440454634523,0.4528462925481102,1
F7,-60.0,13.02,0.0008019156144346993,0.0008020031739172205,0.00591926690071751,-0.0021807989936446248,-0.01172336858248052,7.056825125223413e-05,0.21275938542479506,0.21278941565951712,0.4437936920223343,0.8438088022229436,0.7224580304081163,0.4529065874619199,1
F7,-60.0,13.03,0.0008018015746459325,0.0008018891782175158,0.005970299197451812,-0.0025771391025209488,-0.011648453273441661,-0.0002979967733087808,0.21185133840190407,0.21172511398581315,0.4437709765051766,0.8437381909919603,0.7225501362013331,0.45297467498996785,1
F7,-60.0,13.04,0.0008016897812989725,0.0008017774270004827,0.0033419046556391156,-0.0003166821337413675,-0.011573309180785085,3.2839761077698085e-05,0.20722252571937932,0.2072361364428246,0.44376126964097806,0.8436902770250113,0.7225871077112997,0.4530487848142462,1
F7,-60.0,13.05,0.0008015802478003311,0.000801667933703761,0.011476783361142417,0.002698175389491516,-0.011497769583661888,0.0008708457867984509,0.20459415477215473,0.2049508052752036,0.44371075147180294,0.843657489049932,0.7227037450215861,0.4531212342937228,1
F7,-60.0,13.06,0.0008014729841283206,0.0008015607082552143,0.02037811078989999,0.006510996819995157,-0.011421658233222165,0.0013985364667654279,0.20312785565670413,0.2036968147940492,0.4436824314035808,0.8435582382713549,0.7228134558551462,0.4531944382144263,1
F7,-60.0,13.07,0.0008013680069177794,0.0008014557672477021,0.05211981656385132,-0.016237156646342298,-0.011350954726330242,-0.0035351327803928505,0.1972128720975007,0.19582343655853265,0.4437275006214398,0.8434795300404501,0.7229588541814937,0.45326925930639606,1
F7,-60.0,13.08,0.0008012653350919433,0.0008013531294818337,0.022228819268155897,-0.005194968620841491,-0.011278050723477762,-0.0007907305743499207,0.20607524458427012,0.20574960208665138,0.44371101781356037,0.8433401292029186,0.7230897135357996,0.45335357640761037,1
F7,-60.0,13.09,0.00080116498413128,0.0008012528102876835,0.005192625218993532,3.132994593704641e-05,-0.011204260733291282,0.00018832541948360753,0.21224015783721584,0.212320113328398,0.44370543313736843,0.8432475448730661,0.7231700058344803,0.453429876914308,1
F7,-60.0,13.1,0.0008010669693030262,0.0008011548247716967,0.0031529153975598735,-0.0016921269137938693,-0.011131152393449306,-0.0003070011107049618,0.21295532831212252,0.2128246133970712,0.4437344309949236,0.8431653439411374,0.7232495337910391,0.4535013774305393,1
F7,-60.0,13.11,0.0008009713056725738,0.0008010591879614982,0.10066523983552561,0.047552994344592016,-0.011047259733824422,0.012688124462343445,0.1936523100416952,0.19862963214981977,0.44371485328139654,0.8430394816536222,0.7233773921132027,0.4535786462104589,1
F7,-60.0,13.12,0.0008008780078941995,0.0008009659145308601,0.07087681974509864,-0.006326260935839771,-0.010975804480314932,-0.0003966838635675562,0.18532928436131055,0.18518230839116126,0.44368149653698546,0.8431077788669663,0.7233422759554413,0.45365854891753415,1
F7,-60.0,13.13,0.0008007870877035437,0.0008008750161297835,0.02605053568902657,0.005715396824776634,-0.010901938423280133,0.0012673142273844425,0.17664239288182776,0.17709068384278406,0.44368454643137334,0.8430402705270663,0.7234722073616799,0.453746326855362,1
F7,-60.0,13.14,0.000800698557120149,0.0008007865046815267,0.007472016525646104,-0.006158357610292859,-0.010831048701277324,-0.0015970582880428645,0.18190269343148294,0.1813226014636841,0.4436464191130456,0.842936069481703,0.7235939434899037,0.4538358391697691,1
F7,-60.0,13.15,0.0008006124228529186,0.0008007003871709321,0.0495049543300112,-0.032017149536512746,-0.01076627983379308,-0.008021314861170713,0.184769350008876,0.18182875121068445,0.4436415207869505,0.8428457330239765,0.7237476271826258,0.45392950502643165,1
F7,-60.0,13.16,0.0008005286993029546,0.0008006166781144631,0.07887231346875063,0.04814009901498309,-0.010683771985200985,0.012432895358191412,0.18372449945917352,0.1883504686037455,0.44362435207431034,0.8426867329264804,0.7239257675611259,0.45402959635294166,1
F7,-60.0,13.17,0.0008004473967368079,0.0008005353879478672,0.02992778472350946,0.020692196526387697,-0.010607765660070656,0.005599590843164837,0.1920888009624529,0.19425215222683115,0.44359880353531694,0.8428218530393701,0.7239290819170393,0.45413344054582405,1
F7,-60.0,13.18,0.0008003685248800197,0.0008004565262524859,0.00980542691549974,-0.002945116910713245,-0.01053739627229322,-0.0005211400060062636,0.1865455908049739,0.18635125933819846,0.4435887822566692,0.842780548662367,0.723988080744675,0.45424507188274826,1
F7,-60.0,13.19,0.000800292099783898,0.0008003801089439192,0.008779970352472766,0.0027773289784809637,-0.010466052005141502,0.000693361531696267,0.18535559458874495,0.18561280980989905,0.4435439713305357,0.8427429940820905,0.7240464418013344,0.454349916132446,1
