bateria,tag,clave,potencia_base,beta,t_optima,exponente_ptc,sigma,modo,n,r_huella_acoplamiento,r_huella_brecha
bateria2,Bprima,0.88|25|4.1|0.65|2,0.65,0.88,25,4.1,6.8,parada,60,0.3886097642485921,0.9400151161541511
bateria2,Bprima,0.88|25|4.1|0.65|3,0.65,0.88,25,4.1,6.8,parada,60,0.3918998905746403,0.9405769578465355
bateria2,Bprima,0.88|25|4.1|0.65|4,0.65,0.88,25,4.1,6.8,parada,60,0.38715606960101884,0.9408409062548169
bateria2,Bprima,0.88|25|4.1|0.65|5,0.65,0.88,25,4.1,6.8,parada,60,0.38365277112223145,0.9403250529572447
bateria2,Bprima,0.88|25|4.1|0.65|6,0.65,0.88,25,4.1,6.8,parada,60,0.38977921500296137,0.9409895032994058
bateria2,Bprima,0.88|25|4.1|0.65|7,0.65,0.88,25,4.1,6.8,parada,60,0.39173145673431126,0.9398351667680375
bateria2,Bprima,0.88|25|4.1|0.65|8,0.65,0.88,25,4.1,6.8,parada,60,0.3824703205849934,0.9396862658102463
bateria2,Bprima,0.88|25|4.1|0.65|10,0.65,0.88,25,4.1,6.8,parada,60,0.3826231998232519,0.9391405634783055
bateria2,Bprima,0.88|25|4.1|0.65|9,0.65,0.88,25,4.1,6.8,parada,60,0.3915189966863647,0.9410409348666258
bateria2,Bprima,0.88|25|6|0.3|1,0.3,0.88,25,6,6.8,parada,60,0.3339850274210599,0.9707355860026562
bateria2,Bprima,0.88|25|6|0.3|2,0.3,0.88,25,6,6.8,parada,60,0.32858348693616296,0.9706786970938299
bateria2,Bprima,0.88|25|6|0.3|3,0.3,0.88,25,6,6.8,parada,60,0.33957425422440035,0.9706270966916939
bateria2,Bprima,0.88|25|6|0.3|4,0.3,0.88,25,6,6.8,parada,60,0.319773068819642,0.9702226478706221
bateria2,Bprima,0.88|25|6|0.3|5,0.3,0.88,25,6,6.8,parada,60,0.32337455290617123,0.9702073926631332
bateria2,Bprima,0.88|25|6|0.3|6,0.3,0.88,25,6,6.8,parada,60,0.32755003832331403,0.970896146590591
bateria2,Bprima,0.88|25|6|0.3|7,0.3,0.88,25,6,6.8,parada,60,0.3435258398178599,0.970541352630356
bateria2,Bprima,0.88|25|6|0.3|8,0.3,0.88,25,6,6.8,parada,60,0.3247145656946516,0.9700734153008413
bateria2,Bprima,0.88|25|6|0.3|10,0.3,0.88,25,6,6.8,parada,60,0.33100332235391405,0.969962647243807
bateria2,Bprima,0.88|25|6|0.3|9,0.3,0.88,25,6,6.8,parada,60,0.33999528345174085,0.971378890238789
bateria2,Bprima,0.88|25|6|0.47|1,0.47,0.88,25,6,6.8,parada,60,0.3921476231294121,0.9660442178106224
bateria2,Bprima,0.88|25|6|0.47|2,0.47,0.88,25,6,6.8,parada,60,0.38920885036266933,0.966115585670787
bateria2,Bprima,0.88|25|6|0.47|3,0.47,0.88,25,6,6.8,parada,60,0.3977023123294454,0.9661026042364439
bateria2,Bprima,0.88|25|6|0.47|4,0.47,0.88,25,6,6.8,parada,60,0.38344335415067865,0.9656334191427558
bateria2,Bprima,0.88|25|6|0.47|5,0.47,0.88,25,6,6.8,parada,60,0.3845951696628202,0.9656757577417314
bateria2,Bprima,0.88|25|6|0.47|6,0.47,0.88,25,6,6.8,parada,60,0.3912747590440861,0.9663648357641995
bateria2,Bprima,0.88|25|6|0.47|7,0.47,0.88,25,6,6.8,parada,60,0.40262626540334123,0.9658309966427029
bateria2,Bprima,0.88|25|6|0.47|8,0.47,0.88,25,6,6.8,parada,60,0.3861821338712515,0.9654545591266143
bateria2,Bprima,0.88|25|6|0.47|9,0.47,0.88,25,6,6.8,parada,60,0.39782813677370266,0.966857881275257
bateria2,Bprima,0.88|25|6|0.47|10,0.47,0.88,25,6,6.8,parada,60,0.3888464338452605,0.9652365971157011
bateria2,Bprima,0.88|25|6|0.65|1,0.65,0.88,25,6,6.8,parada,60,0.40017848690739316,0.9587375861119669
bateria2,Bprima,0.88|25|6|0.65|2,0.65,0.88,25,6,6.8,parada,60,0.3986958214642707,0.9588419432169842
bateria2,Bprima,0.88|25|6|0.65|3,0.65,0.88,25,6,6.8,parada,60,0.4058559864180193,0.958903486010508
bateria2,Bprima,0.88|25|6|0.65|4,0.65,0.88,25,6,6.8,parada,60,0.39632803970810787,0.9584891741378492
bateria2,Bprima,0.88|25|6|0.65|5,0.65,0.88,25,6,6.8,parada,60,0.3945168501928874,0.9585226523996221
bateria2,Bprima,0.88|25|6|0.65|6,0.65,0.88,25,6,6.8,parada,60,0.4018318978893477,0.9591908224326555
bateria2,Bprima,0.88|25|6|0.65|7,0.65,0.88,25,6,6.8,parada,60,0.40975652319001504,0.9585029993865328
bateria2,Bprima,0.88|25|6|0.65|8,0.65,0.88,25,6,6.8,parada,60,0.39695764019997815,0.9581100236333289
bateria2,Bprima,0.88|25|6|0.65|9,0.65,0.88,25,6,6.8,parada,60,0.40625068170542117,0.9595326001673548
bateria2,Bprima,0.88|25|6|0.65|10,0.65,0.88,25,6,6.8,parada,60,0.39738506439939564,0.9578731065430803
bateria2,Bprima,0.88|28|3|0.3|1,0.3,0.88,28,3,6.8,parada,60,0.37697154870443916,0.956252786215846
bateria2,Bprima,0.88|28|3|0.3|2,0.3,0.88,28,3,6.8,parada,60,0.39340921179176325,0.9568314723695166
bateria2,Bprima,0.88|28|3|0.3|3,0.3,0.88,28,3,6.8,parada,60,0.38504773631656974,0.9564974761086549
bateria2,Bprima,0.88|28|3|0.3|4,0.3,0.88,28,3,6.8,parada,60,0.3902182975291254,0.9563121939940655
bateria2,Bprima,0.88|28|3|0.3|5,0.3,0.88,28,3,6.8,parada,60,0.3837556669098762,0.9557685543270076
bateria2,Bprima,0.88|28|3|0.3|6,0.3,0.88,28,3,6.8,parada,60,0.38034629709095047,0.9554440674039494
bateria2,Bprima,0.88|28|3|0.3|7,0.3,0.88,28,3,6.8,parada,60,0.38401424706766096,0.9556147758812494
bateria2,Bprima,0.88|28|3|0.3|8,0.3,0.88,28,3,6.8,parada,60,0.3766815337039652,0.9554188638742911
bateria2,Bprima,0.88|28|3|0.3|9,0.3,0.88,28,3,6.8,parada,60,0.3897291523574047,0.9564206147357998
bateria2,Bprima,0.88|28|3|0.3|10,0.3,0.88,28,3,6.8,parada,60,0.3793826904789885,0.9560143095182274
bateria2,Bprima,0.88|28|3|0.47|1,0.47,0.88,28,3,6.8,parada,60,0.27401556631833807,0.9263511700714413
bateria2,Bprima,0.88|28|3|0.47|2,0.47,0.88,28,3,6.8,parada,60,0.28118926047409787,0.9272654745745952
bateria2,Bprima,0.88|28|3|0.47|3,0.47,0.88,28,3,6.8,parada,60,0.2805903055798603,0.9266502159673112
bateria2,Bprima,0.88|28|3|0.47|4,0.47,0.88,28,3,6.8,parada,60,0.2793107377214998,0.926295793498347
bateria2,Bprima,0.88|28|3|0.47|6,0.47,0.88,28,3,6.8,parada,60,0.27679561550579695,0.925727544589906
bateria2,Bprima,0.88|28|3|0.47|5,0.47,0.88,28,3,6.8,parada,60,0.2759552545209725,0.9258152809785108
bateria2,Bprima,0.88|28|3|0.47|7,0.47,0.88,28,3,6.8,parada,60,0.2724350926478761,0.9254284142310675
bateria2,Bprima,0.88|28|3|0.47|8,0.47,0.88,28,3,6.8,parada,60,0.2712223816686111,0.9253228767966233
bateria2,Bprima,0.88|28|3|0.47|9,0.47,0.88,28,3,6.8,parada,60,0.27972585666147903,0.9265893425543875
bateria2,Bprima,0.88|28|3|0.47|10,0.47,0.88,28,3,6.8,parada,60,0.2765203614844058,0.9261429188001308
bateria2,Bprima,0.88|28|3|0.65|1,0.65,0.88,28,3,6.8,parada,60,0.12997968634024723,0.8939365279384838
bateria2,Bprima,0.88|28|3|0.65|2,0.65,0.88,28,3,6.8,parada,60,0.1365094753959944,0.8953229049184349
bateria2,Bprima,0.88|28|3|0.65|4,0.65,0.88,28,3,6.8,parada,60,0.13271110177014464,0.8936399071611022
bateria2,Bprima,0.88|28|3|0.65|3,0.65,0.88,28,3,6.8,parada,60,0.13580571713704787,0.8941535637675266
bateria2,Bprima,0.88|28|3|0.65|5,0.65,0.88,28,3,6.8,parada,60,0.13101554689753947,0.8933850009978175
bateria2,Bprima,0.88|28|3|0.65|6,0.65,0.88,28,3,6.8,parada,60,0.13408200105920007,0.8933405085927304
bateria2,Bprima,0.88|28|3|0.65|7,0.65,0.88,28,3,6.8,parada,60,0.12670046273447255,0.8926494744606086
bateria2,Bprima,0.88|28|3|0.65|8,0.65,0.88,28,3,6.8,parada,60,0.12830777984613814,0.8925570153314396
bateria2,Bprima,0.88|28|3|0.65|9,0.65,0.88,28,3,6.8,parada,60,0.13498255155262656,0.8940815908177343
bateria2,Bprima,0.88|28|3|0.65|10,0.65,0.88,28,3,6.8,parada,60,0.1338381959060976,0.8936990006990536
bateria2,Bprima,0.88|28|4.1|0.3|1,0.3,0.88,28,4.1,6.8,parada,60,0.30394907913126007,0.9619570769998478
bateria2,Bprima,0.88|28|4.1|0.3|2,0.3,0.88,28,4.1,6.8,parada,60,0.3126430048280963,0.9626363380163168
bateria2,Bprima,0.88|28|4.1|0.3|3,0.3,0.88,28,4.1,6.8,parada,60,0.3064259747089394,0.9622158774063035
bateria2,Bprima,0.88|28|4.1|0.3|4,0.3,0.88,28,4.1,6.8,parada,60,0.31740919823374886,0.9621707710752248
bateria2,Bprima,0.88|28|4.1|0.3|5,0.3,0.88,28,4.1,6.8,parada,60,0.30894565689583436,0.9616254235122611
bateria2,Bprima,0.88|28|4.1|0.3|6,0.3,0.88,28,4.1,6.8,parada,60,0.300122044642523,0.9612438464832059
bateria2,Bprima,0.88|28|4.1|0.3|7,0.3,0.88,28,4.1,6.8,parada,60,0.3084687637318427,0.9616741350901835
bateria2,Bprima,0.88|28|4.1|0.3|8,0.3,0.88,28,4.1,6.8,parada,60,0.30231582946687596,0.9613075112354178
bateria2,Bprima,0.88|28|4.1|0.3|9,0.3,0.88,28,4.1,6.8,parada,60,0.31284486804407957,0.9623073800458224
bateria2,Bprima,0.88|28|4.1|0.3|10,0.3,0.88,28,4.1,6.8,parada,60,0.3065894127738567,0.9617344803893103
bateria2,Bprima,0.88|28|4.1|0.47|1,0.47,0.88,28,4.1,6.8,parada,60,0.29169513456536883,0.9424440121013928
bateria2,Bprima,0.88|28|4.1|0.47|2,0.47,0.88,28,4.1,6.8,parada,60,0.3042223841706903,0.9431334782094822
bateria2,Bprima,0.88|28|4.1|0.47|3,0.47,0.88,28,4.1,6.8,parada,60,0.2980652342738432,0.9427524731072102
bateria2,Bprima,0.88|28|4.1|0.47|4,0.47,0.88,28,4.1,6.8,parada,60,0.3044151340090322,0.9425770552176126
bateria2,Bprima,0.88|28|4.1|0.47|5,0.47,0.88,28,4.1,6.8,parada,60,0.29852619272999964,0.9419962796922247
bateria2,Bprima,0.88|28|4.1|0.47|6,0.47,0.88,28,4.1,6.8,parada,60,0.2939555036512368,0.9417136764139281
bateria2,Bprima,0.88|28|4.1|0.47|7,0.47,0.88,28,4.1,6.8,parada,60,0.29661073501745316,0.9419744690787277
bateria2,Bprima,0.88|28|4.1|0.47|8,0.47,0.88,28,4.1,6.8,parada,60,0.2916814514881533,0.9415525572609014
bateria2,Bprima,0.88|28|4.1|0.47|9,0.47,0.88,28,4.1,6.8,parada,60,0.3026546755372519,0.9427005872333372
bateria2,Bprima,0.88|28|4.1|0.47|10,0.47,0.88,28,4.1,6.8,parada,60,0.29501130700113565,0.9421840469062097
bateria2,Bprima,0.88|28|4.1|0.65|1,0.65,0.88,28,4.1,6.8,parada,60,0.24330796876845562,0.9200589288903551
bateria2,Bprima,0.88|28|4.1|0.65|2,0.65,0.88,28,4.1,6.8,parada,60,0.25609763644495115,0.9208016738905245
bateria2,Bprima,0.88|28|4.1|0.65|3,0.65,0.88,28,4.1,6.8,parada,60,0.2491931661475672,0.920385197609617
bateria2,Bprima,0.88|28|4.1|0.65|4,0.65,0.88,28,4.1,6.8,parada,60,0.25266606153595317,0.9200517950225429
bateria2,Bprima,0.88|28|4.1|0.65|5,0.65,0.88,28,4.1,6.8,parada,60,0.24712269704908635,0.9195795712311474
bateria2,Bprima,0.88|28|4.1|0.65|6,0.65,0.88,28,4.1,6.8,parada,60,0.2461140279677095,0.9195299154224992
bateria2,Bprima,0.88|28|4.1|0.65|7,0.65,0.88,28,4.1,6.8,parada,60,0.24793138896107342,0.9193179506840113
bateria2,Bprima,0.88|28|4.1|0.65|8,0.65,0.88,28,4.1,6.8,parada,60,0.2418044598670239,0.9190173408791609
bateria2,Bprima,0.88|28|4.1|0.65|9,0.65,0.88,28,4.1,6.8,parada,60,0.2521836801503104,0.9202857548044133
bateria2,Bprima,0.88|28|4.1|0.65|10,0.65,0.88,28,4.1,6.8,parada,60,0.2445371568493343,0.9198288702555114
bateria2,Bprima,0.88|28|6|0.3|1,0.3,0.88,28,6,6.8,parada,60,0.1911789478146961,0.9681152763265768
bateria2,Bprima,0.88|28|6|0.3|2,0.3,0.88,28,6,6.8,parada,60,0.1951195840832205,0.9685575142482663
bateria2,Bprima,0.88|28|6|0.3|3,0.3,0.88,28,6,6.8,parada,60,0.18908678881628083,0.9682859641616126
bateria2,Bprima,0.88|28|6|0.3|4,0.3,0.88,28,6,6.8,parada,60,0.2088621757790057,0.9684635092181592
bateria2,Bprima,0.88|28|6|0.3|6,0.3,0.88,28,6,6.8,parada,60,0.18015303814502437,0.9675260036566701
bateria2,Bprima,0.88|28|6|0.3|5,0.3,0.88,28,6,6.8,parada,60,0.1943108246297101,0.9678847638834975
bateria2,Bprima,0.88|28|6|0.3|7,0.3,0.88,28,6,6.8,parada,60,0.19862796007476213,0.9678369114402822
bateria2,Bprima,0.88|28|6|0.3|8,0.3,0.88,28,6,6.8,parada,60,0.19001438179285737,0.9677836139685646
bateria2,Bprima,0.88|28|6|0.3|9,0.3,0.88,28,6,6.8,parada,60,0.19529745745552052,0.9682321784614838
bateria2,Bprima,0.88|28|6|0.3|10,0.3,0.88,28,6,6.8,parada,60,0.18821126873164545,0.9679668907270823
bateria2,Bprima,0.88|28|6|0.47|1,0.47,0.88,28,6,6.8,parada,60,0.22310837508221754,0.9549548201846103
bateria2,Bprima,0.88|28|6|0.47|2,0.47,0.88,28,6,6.8,parada,60,0.2290521985277157,0.9555392347354366
bateria2,Bprima,0.88|28|6|0.47|3,0.47,0.88,28,6,6.8,parada,60,0.2239833576982512,0.9551918552158485
bateria2,Bprima,0.88|28|6|0.47|4,0.47,0.88,28,6,6.8,parada,60,0.23635899231334895,0.9552712175955387
bateria2,Bprima,0.88|28|6|0.47|5,0.47,0.88,28,6,6.8,parada,60,0.22713309379145824,0.9546807504180062
bateria2,Bprima,0.88|28|6|0.47|6,0.47,0.88,28,6,6.8,parada,60,0.2163314828343299,0.9543448673036556
bateria2,Bprima,0.88|28|6|0.47|7,0.47,0.88,28,6,6.8,parada,60,0.22907762001933685,0.9546883556921967
bateria2,Bprima,0.88|28|6|0.47|8,0.47,0.88,28,6,6.8,parada,60,0.22049997963621681,0.9544450532092272
bateria2,Bprima,0.88|28|6|0.47|9,0.47,0.88,28,6,6.8,parada,60,0.22843165307230334,0.9553520348576063
bateria2,Bprima,0.88|28|6|0.47|10,0.47,0.88,28,6,6.8,parada,60,0.2226970650141092,0.9548395327989775
bateria2,Bprima,0.88|28|6|0.65|1,0.65,0.88,28,6,6.8,parada,60,0.22606069411539537,0.9413157537075172
bateria2,Bprima,0.88|28|6|0.65|2,0.65,0.88,28,6,6.8,parada,60,0.23464538407983937,0.9420112143774413
bateria2,Bprima,0.94|22|3|0.3|1,0.3,0.94,22,3,6.8,parada,60,0.648995115675789,0.9752443111667289
bateria2,Bprima,0.94|22|3|0.3|2,0.3,0.94,22,3,6.8,parada,60,0.6637821406432932,0.9762744906455036
bateria2,Bprima,0.88|28|6|0.65|3,0.65,0.88,28,6,6.8,parada,60,0.22988036027310654,0.9416593253232546
bateria2,Bprima,0.88|28|6|0.65|4,0.65,0.88,28,6,6.8,parada,60,0.23806569593513485,0.941570582543767
bateria2,Bprima,0.88|28|6|0.65|5,0.65,0.88,28,6,6.8,parada,60,0.23194733916193744,0.9409905993594788
bateria2,Bprima,0.88|28|6|0.65|6,0.65,0.88,28,6,6.8,parada,60,0.22512901631387247,0.9407166141297362
bateria2,Bprima,0.88|28|6|0.65|7,0.65,0.88,28,6,6.8,parada,60,0.23005512958308222,0.9410368349314696
bateria2,Bprima,0.88|28|6|0.65|8,0.65,0.88,28,6,6.8,parada,60,0.22616629423953907,0.9405580567617778
bateria2,Bprima,0.88|28|6|0.65|9,0.65,0.88,28,6,6.8,parada,60,0.23492850464609114,0.9417699941735901
bateria2,Bprima,0.88|28|6|0.65|10,0.65,0.88,28,6,6.8,parada,60,0.2296287929194031,0.941176684574406
bateria2,Bprima,0.94|22|3|0.3|3,0.3,0.94,22,3,6.8,parada,60,0.6537397787704408,0.9756985800588723
bateria2,Bprima,0.94|22|3|0.3|4,0.3,0.94,22,3,6.8,parada,60,0.6482875499604496,0.9753502464233806
bateria2,Bprima,0.94|22|3|0.3|5,0.3,0.94,22,3,6.8,parada,60,0.6420736708189226,0.9750197932863732
bateria2,Bprima,0.94|22|3|0.3|7,0.3,0.94,22,3,6.8,parada,60,0.6570075678618165,0.976023975471838
bateria2,Bprima,0.94|22|3|0.3|6,0.3,0.94,22,3,6.8,parada,60,0.6560196051487953,0.9754602116865103
bateria2,Bprima,0.94|22|3|0.3|8,0.3,0.94,22,3,6.8,parada,60,0.6421057383269334,0.9748281883557669
bateria2,Bprima,0.94|22|3|0.3|9,0.3,0.94,22,3,6.8,parada,60,0.6569666369936419,0.9759424280851011
bateria2,Bprima,0.94|22|3|0.3|10,0.3,0.94,22,3,6.8,parada,60,0.6469065944529369,0.9752327716859757
bateria2,Bprima,0.94|22|3|0.47|1,0.47,0.94,22,3,6.8,parada,60,0.2815707170029031,0.9300727562656828
bateria2,Bprima,0.94|22|3|0.47|2,0.47,0.94,22,3,6.8,parada,60,0.2927912859971534,0.9317597909173705
bateria2,Bprima,0.94|22|3|0.47|3,0.47,0.94,22,3,6.8,parada,60,0.2790386286532982,0.9306493149049178
bateria2,Bprima,0.94|22|3|0.47|4,0.47,0.94,22,3,6.8,parada,60,0.27282275599168776,0.9300883490952497
bateria2,Bprima,0.94|22|3|0.47|5,0.47,0.94,22,3,6.8,parada,60,0.2724282690799457,0.9296929820745735
bateria2,Bprima,0.94|22|3|0.47|6,0.47,0.94,22,3,6.8,parada,60,0.28996149530023435,0.9308345915194045
bateria2,Bprima,0.94|22|3|0.47|7,0.47,0.94,22,3,6.8,parada,60,0.2891180668165752,0.9313738122976196
bateria2,Bprima,0.94|22|3|0.47|8,0.47,0.94,22,3,6.8,parada,60,0.2665615539283221,0.9287988430334537
bateria2,Bprima,0.94|22|3|0.47|9,0.47,0.94,22,3,6.8,parada,60,0.2836118533470947,0.9308669502420758
bateria2,Bprima,0.94|22|3|0.47|10,0.47,0.94,22,3,6.8,parada,60,0.2744523860138867,0.9299323051745252
bateria2,Bprima,0.94|22|3|0.65|1,0.65,0.94,22,3,6.8,parada,60,-0.044338399741129665,0.8703361010398076
bateria2,Bprima,0.94|22|3|0.65|2,0.65,0.94,22,3,6.8,parada,60,-0.03527072838987638,0.8719751567356429
bateria2,Bprima,0.94|22|3|0.65|3,0.65,0.94,22,3,6.8,parada,60,-0.049542074250695144,0.8706966202525032
bateria2,Bprima,0.94|22|3|0.65|4,0.65,0.94,22,3,6.8,parada,60,-0.052389805088750956,0.8703358826957777
bateria2,Bprima,0.94|22|3|0.65|5,0.65,0.94,22,3,6.8,parada,60,-0.05108008006532783,0.869969239222362
bateria2,Bprima,0.94|22|3|0.65|6,0.65,0.94,22,3,6.8,parada,60,-0.03763896076967267,0.871423760433007
bateria2,Bprima,0.94|22|3|0.65|7,0.65,0.94,22,3,6.8,parada,60,-0.0387162471764706,0.8719861518702646
bateria2,Bprima,0.94|22|3|0.65|8,0.65,0.94,22,3,6.8,parada,60,-0.05822707096666714,0.8688443954196805
bateria2,Bprima,0.94|22|3|0.65|9,0.65,0.94,22,3,6.8,parada,60,-0.04504824336606048,0.8703934675655015
bateria2,Bprima,0.94|22|3|0.65|10,0.65,0.94,22,3,6.8,parada,60,-0.05175079339531098,0.8702902535408432
bateria2,Bprima,0.94|22|4.1|0.3|1,0.3,0.94,22,4.1,6.8,parada,60,0.7194259423479371,0.9829274690134185
bateria2,Bprima,0.94|22|4.1|0.3|2,0.3,0.94,22,4.1,6.8,parada,60,0.7332519952584601,0.9837476959081152
bateria2,Bprima,0.94|22|4.1|0.3|3,0.3,0.94,22,4.1,6.8,parada,60,0.7298787312049035,0.9833365302425797
bateria2,Bprima,0.94|22|4.1|0.3|4,0.3,0.94,22,4.1,6.8,parada,60,0.7254181787307613,0.9833996893208942
bateria2,Bprima,0.94|22|4.1|0.3|5,0.3,0.94,22,4.1,6.8,parada,60,0.718742186535036,0.9830424718646624
bateria2,Bprima,0.94|22|4.1|0.3|6,0.3,0.94,22,4.1,6.8,parada,60,0.7233606811156361,0.9828098143302364
bateria2,Bprima,0.94|22|4.1|0.3|7,0.3,0.94,22,4.1,6.8,parada,60,0.7251411612153122,0.9833191336243149
bateria2,Bprima,0.94|22|4.1|0.3|8,0.3,0.94,22,4.1,6.8,parada,60,0.7207808467570406,0.9829055408583323
bateria2,Bprima,0.94|22|4.1|0.3|9,0.3,0.94,22,4.1,6.8,parada,60,0.7329402766907437,0.9836381915443111
bateria2,Bprima,0.94|22|4.1|0.3|10,0.3,0.94,22,4.1,6.8,parada,60,0.7237736118168071,0.9828754141111726
bateria2,Bprima,0.94|22|4.1|0.47|1,0.47,0.94,22,4.1,6.8,parada,60,0.5696587835201989,0.9644224670391718
bateria2,Bprima,0.94|22|4.1|0.47|2,0.47,0.94,22,4.1,6.8,parada,60,0.5835372548921884,0.9655172501236166
bateria2,Bprima,0.94|22|4.1|0.47|3,0.47,0.94,22,4.1,6.8,parada,60,0.5750268807893579,0.9647004767007865
bateria2,Bprima,0.94|22|4.1|0.47|4,0.47,0.94,22,4.1,6.8,parada,60,0.5700133349224431,0.9643511807685613
bateria2,Bprima,0.94|22|4.1|0.47|6,0.47,0.94,22,4.1,6.8,parada,60,0.5759489978628288,0.9646831288664471
bateria2,Bprima,0.94|22|4.1|0.47|5,0.47,0.94,22,4.1,6.8,parada,60,0.5635623416174246,0.9641273289083808
bateria2,Bprima,0.94|22|4.1|0.47|7,0.47,0.94,22,4.1,6.8,parada,60,0.577150485663059,0.9650904522069186
bateria2,Bprima,0.94|22|4.1|0.47|8,0.47,0.94,22,4.1,6.8,parada,60,0.5628147557564428,0.9638227088528041
bateria2,Bprima,0.94|22|4.1|0.47|9,0.47,0.94,22,4.1,6.8,parada,60,0.5776573084313014,0.9649839624231816
bateria2,Bprima,0.94|22|4.1|0.47|10,0.47,0.94,22,4.1,6.8,parada,60,0.5679671913465851,0.9642162950994644
bateria2,Bprima,0.94|22|4.1|0.65|1,0.65,0.94,22,4.1,6.8,parada,60,0.3587014381084467,0.932691936105855
bateria2,Bprima,0.94|22|4.1|0.65|2,0.65,0.94,22,4.1,6.8,parada,60,0.37117485956072593,0.9339861971286656
bateria2,Bprima,0.94|22|4.1|0.65|3,0.65,0.94,22,4.1,6.8,parada,60,0.35802845210779566,0.9330616550981554
bateria2,Bprima,0.94|22|4.1|0.65|4,0.65,0.94,22,4.1,6.8,parada,60,0.3528362522133341,0.9325207333693915
bateria2,Bprima,0.94|22|4.1|0.65|5,0.65,0.94,22,4.1,6.8,parada,60,0.35009381634122744,0.9323950866612296
bateria2,Bprima,0.94|22|4.1|0.65|6,0.65,0.94,22,4.1,6.8,parada,60,0.3666578496448657,0.9331741178787752
bateria2,Bprima,0.94|22|4.1|0.65|7,0.65,0.94,22,4.1,6.8,parada,60,0.365212781353925,0.9337482007704079
bateria2,Bprima,0.94|22|4.1|0.65|8,0.65,0.94,22,4.1,6.8,parada,60,0.347917259563663,0.9313760425730232
bateria2,Bprima,0.94|22|4.1|0.65|9,0.65,0.94,22,4.1,6.8,parada,60,0.3610731318006056,0.9333651372439006
bateria2,Bprima,0.94|22|4.1|0.65|10,0.65,0.94,22,4.1,6.8,parada,60,0.3531192413022458,0.9323946781632403
bateria2,Bprima,0.94|22|6|0.3|1,0.3,0.94,22,6,6.8,parada,60,0.615196932781927,0.9817669408236376
bateria2,Bprima,0.94|22|6|0.3|2,0.3,0.94,22,6,6.8,parada,60,0.6278703903107995,0.9824105174642994
bateria2,Bprima,0.94|22|6|0.3|3,0.3,0.94,22,6,6.8,parada,60,0.6281779220615223,0.9823113403147113
bateria2,Bprima,0.94|22|6|0.3|4,0.3,0.94,22,6,6.8,parada,60,0.6234823555862264,0.9823994717612061
bateria2,Bprima,0.94|22|6|0.3|5,0.3,0.94,22,6,6.8,parada,60,0.6199925282729655,0.9819662223282158
bateria2,Bprima,0.94|22|6|0.3|6,0.3,0.94,22,6,6.8,parada,60,0.6196704440998395,0.9816587039598857
bateria2,Bprima,0.94|22|6|0.3|7,0.3,0.94,22,6,6.8,parada,60,0.6175927456277933,0.9820092550837765
bateria2,Bprima,0.94|22|6|0.3|8,0.3,0.94,22,6,6.8,parada,60,0.6238823178434977,0.9820480666683126
bateria2,Bprima,0.94|22|6|0.3|9,0.3,0.94,22,6,6.8,parada,60,0.6326543013861031,0.9828216850498568
bateria2,Bprima,0.94|22|6|0.3|10,0.3,0.94,22,6,6.8,parada,60,0.6244759634208573,0.9819792128149663
bateria2,Bprima,0.94|22|6|0.47|1,0.47,0.94,22,6,6.8,parada,60,0.6294625055498468,0.9787923579562314
bateria2,Bprima,0.94|22|6|0.47|2,0.47,0.94,22,6,6.8,parada,60,0.644235327340032,0.9794834263971932
bateria2,Bprima,0.94|22|6|0.47|3,0.47,0.94,22,6,6.8,parada,60,0.6411983286935347,0.9792370249218513
bateria2,Bprima,0.94|22|6|0.47|4,0.47,0.94,22,6,6.8,parada,60,0.633817502097499,0.9792434383843576
bateria2,Bprima,0.94|22|6|0.47|5,0.47,0.94,22,6,6.8,parada,60,0.6286269586894287,0.9787800142197393
bateria2,Bprima,0.94|22|6|0.47|6,0.47,0.94,22,6,6.8,parada,60,0.636359964203446,0.9786753842337104
bateria2,Bprima,0.94|22|6|0.47|7,0.47,0.94,22,6,6.8,parada,60,0.6353061869007026,0.9790401427369373
bateria2,Bprima,0.94|22|6|0.47|8,0.47,0.94,22,6,6.8,parada,60,0.6317420144818697,0.9786935418392793
bateria2,Bprima,0.94|22|6|0.47|9,0.47,0.94,22,6,6.8,parada,60,0.6445521742902209,0.979423636718925
bateria2,Bprima,0.94|22|6|0.47|10,0.47,0.94,22,6,6.8,parada,60,0.6356275778476496,0.9787901782772254
bateria2,Bprima,0.94|22|6|0.65|1,0.65,0.94,22,6,6.8,parada,60,0.5565554190723535,0.9685836873064045
bateria2,Bprima,0.94|22|6|0.65|2,0.65,0.94,22,6,6.8,parada,60,0.5706330891048387,0.9694296180042576
bateria2,Bprima,0.94|22|6|0.65|3,0.65,0.94,22,6,6.8,parada,60,0.5663974794296629,0.9689324307156857
bateria2,Bprima,0.94|22|6|0.65|4,0.65,0.94,22,6,6.8,parada,60,0.5580597796802228,0.9687945515253673
bateria2,Bprima,0.94|22|6|0.65|5,0.65,0.94,22,6,6.8,parada,60,0.5517767233710603,0.9685084737189111
bateria2,Bprima,0.94|22|6|0.65|6,0.65,0.94,22,6,6.8,parada,60,0.5643546466132958,0.9686235333862048
bateria2,Bprima,0.94|22|6|0.65|7,0.65,0.94,22,6,6.8,parada,60,0.5632403794712818,0.9692019386664406
bateria2,Bprima,0.94|22|6|0.65|8,0.65,0.94,22,6,6.8,parada,60,0.554656283993228,0.9681389746090378
